,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
80,CellCandidateHeuristic.SIMILARITY,,1,80,317,1,0,97914.95215671581
81,CellCandidateHeuristic.SIMILARITY,,1,81,323,1,0,92693.63224016152
82,CellCandidateHeuristic.SIMILARITY,,1,82,327,1,0,88566.42462110976
83,CellCandidateHeuristic.SIMILARITY,,1,83,331,1,0,84857.21117607271
84,CellCandidateHeuristic.SIMILARITY,,1,84,335,1,0,81859.53100939488
85,CellCandidateHeuristic.SIMILARITY,,1,85,338,1,0,79704.93078221026
86,CellCandidateHeuristic.SIMILARITY,,1,86,344,1,0,75270.44120114841
87,CellCandidateHeuristic.SIMILARITY,,1,87,347,1,0,73305.14250915765
88,CellCandidateHeuristic.SIMILARITY,,1,88,354,1,0,68265.75382109315
89,CellCandidateHeuristic.SIMILARITY,,1,89,359,1,0,64915.485900676664
90,CellCandidateHeuristic.SIMILARITY,,1,90,362,1,0,63314.65590067661
91,CellCandidateHeuristic.SIMILARITY,,1,91,365,1,0,61211.95457002863
92,CellCandidateHeuristic.SIMILARITY,,1,92,369,1,0,58727.21333427928
93,CellCandidateHeuristic.SIMILARITY,,1,93,377,1,0,54233.89988231142
94,CellCandidateHeuristic.SIMILARITY,,1,94,380,1,0,52436.667844174895
95,CellCandidateHeuristic.SIMILARITY,,1,95,383,1,0,51049.917844175354
96,CellCandidateHeuristic.SIMILARITY,,1,96,387,1,0,49132.519260838286
97,CellCandidateHeuristic.SIMILARITY,,1,97,392,1,0,46241.82424853432
98,CellCandidateHeuristic.SIMILARITY,,1,98,395,1,0,44570.53276590812
99,CellCandidateHeuristic.SIMILARITY,,1,99,398,1,0,43188.9102025815
100,CellCandidateHeuristic.SIMILARITY,,1,100,401,1,0,41950.8292934976
101,CellCandidateHeuristic.SIMILARITY,,1,101,405,1,0,40156.704286720356
102,CellCandidateHeuristic.SIMILARITY,,1,102,410,1,0,38080.6531201003
103,CellCandidateHeuristic.SIMILARITY,,1,103,415,1,0,36214.32893183279
104,CellCandidateHeuristic.SIMILARITY,,1,104,418,1,0,35277.99559849967
105,CellCandidateHeuristic.SIMILARITY,,1,105,422,1,0,33745.04601196458
106,CellCandidateHeuristic.SIMILARITY,,1,106,428,1,0,31627.656480722137
107,CellCandidateHeuristic.SIMILARITY,,1,107,431,1,0,30662.598305232987
108,CellCandidateHeuristic.SIMILARITY,,1,108,436,1,0,28906.163317749542
109,CellCandidateHeuristic.SIMILARITY,,1,109,439,1,0,28036.903051512585
110,CellCandidateHeuristic.SIMILARITY,,1,110,442,1,0,27041.838675590898
111,CellCandidateHeuristic.SIMILARITY,,1,111,447,1,0,25015.305844950337
112,CellCandidateHeuristic.SIMILARITY,,1,112,450,1,0,24257.607375684347
113,CellCandidateHeuristic.SIMILARITY,,1,113,453,1,0,23433.020171666707
114,CellCandidateHeuristic.SIMILARITY,,1,114,461,1,0,20812.10042907878
115,CellCandidateHeuristic.SIMILARITY,,1,115,464,1,0,20155.40912360302
116,CellCandidateHeuristic.SIMILARITY,,1,116,467,1,0,19553.325790269726
117,CellCandidateHeuristic.SIMILARITY,,1,117,470,1,0,18885.27212623637
118,CellCandidateHeuristic.SIMILARITY,,1,118,473,1,0,18285.27212623762
119,CellCandidateHeuristic.SIMILARITY,,1,119,477,1,0,17583.022126237665
120,CellCandidateHeuristic.SIMILARITY,,1,120,481,1,0,16886.062126237703
121,CellCandidateHeuristic.SIMILARITY,,1,121,484,1,0,16268.677824887189
122,CellCandidateHeuristic.SIMILARITY,,1,122,489,1,0,15169.112932137326
123,CellCandidateHeuristic.SIMILARITY,,1,123,494,1,0,14196.603384008875
124,CellCandidateHeuristic.SIMILARITY,,1,124,497,1,0,13668.164759484844
125,CellCandidateHeuristic.SIMILARITY,,1,125,501,1,0,12977.888142269094
126,CellCandidateHeuristic.SIMILARITY,,1,126,504,1,0,12531.368142269097
127,CellCandidateHeuristic.SIMILARITY,,1,127,507,1,0,12088.766954132021
128,CellCandidateHeuristic.SIMILARITY,,1,128,512,1,0,11411.222461789406
129,CellCandidateHeuristic.SIMILARITY,,1,129,518,1,0,10427.906119745887
130,CellCandidateHeuristic.SIMILARITY,,1,130,523,1,0,9682.218863069804
131,CellCandidateHeuristic.SIMILARITY,,1,131,529,1,0,8922.289345632438
132,CellCandidateHeuristic.SIMILARITY,,1,132,539,1,0,7712.132901085713
133,CellCandidateHeuristic.SIMILARITY,,1,133,542,1,0,7308.997277345163
134,CellCandidateHeuristic.SIMILARITY,,1,134,545,1,0,6910.610898924328
135,CellCandidateHeuristic.SIMILARITY,,1,135,548,1,0,6584.04820215662
136,CellCandidateHeuristic.SIMILARITY,,1,136,554,1,0,6017.340517929075
137,CellCandidateHeuristic.SIMILARITY,,1,137,558,1,0,5721.745140258083
138,CellCandidateHeuristic.SIMILARITY,,1,138,563,1,0,5376.469490302702
139,CellCandidateHeuristic.SIMILARITY,,1,139,566,1,0,5170.273825835722
140,CellCandidateHeuristic.SIMILARITY,,1,140,573,1,0,4651.91981970165
141,CellCandidateHeuristic.SIMILARITY,,1,141,577,1,0,4415.802483913935
142,CellCandidateHeuristic.SIMILARITY,,1,142,582,1,0,4069.628835679711
143,CellCandidateHeuristic.SIMILARITY,,1,143,586,1,0,3867.4617021573335
144,CellCandidateHeuristic.SIMILARITY,,1,144,590,1,0,3630.0969106895755
145,CellCandidateHeuristic.SIMILARITY,,1,145,594,1,0,3443.7744688664184
146,CellCandidateHeuristic.SIMILARITY,,1,146,597,1,0,3324.2637447558245
147,CellCandidateHeuristic.SIMILARITY,,1,147,600,1,0,3221.160887621436
148,CellCandidateHeuristic.SIMILARITY,,1,148,604,1,0,3076.6463793623075
149,CellCandidateHeuristic.SIMILARITY,,1,149,608,1,0,2951.1134577755374
150,CellCandidateHeuristic.SIMILARITY,,1,150,613,1,0,2788.183423189116
151,CellCandidateHeuristic.SIMILARITY,,1,151,617,1,0,2601.380907269282
152,CellCandidateHeuristic.SIMILARITY,,1,152,620,1,0,2473.7759584669802
153,CellCandidateHeuristic.SIMILARITY,,1,153,623,1,0,2397.4473967757795
154,CellCandidateHeuristic.SIMILARITY,,1,154,627,1,0,2287.0303381119566
155,CellCandidateHeuristic.SIMILARITY,,1,155,632,1,0,2138.8610959864786
156,CellCandidateHeuristic.SIMILARITY,,1,156,636,1,0,2031.033633460923
157,CellCandidateHeuristic.SIMILARITY,,1,157,640,1,0,1912.5169289229466
158,CellCandidateHeuristic.SIMILARITY,,1,158,643,1,0,1842.4026534694424
159,CellCandidateHeuristic.SIMILARITY,,1,159,646,1,0,1768.309806506375
160,CellCandidateHeuristic.SIMILARITY,,1,160,651,1,0,1649.9879831466496
161,CellCandidateHeuristic.SIMILARITY,,1,161,661,1,0,1442.604402716995
162,CellCandidateHeuristic.SIMILARITY,,1,162,664,1,0,1380.480629278409
163,CellCandidateHeuristic.SIMILARITY,,1,163,668,1,0,1321.0508313974233
164,CellCandidateHeuristic.SIMILARITY,,1,164,672,1,0,1258.5163544812858
165,CellCandidateHeuristic.SIMILARITY,,1,165,677,1,0,1167.2061177257306
166,CellCandidateHeuristic.SIMILARITY,,1,166,683,1,0,1069.0378348936486
167,CellCandidateHeuristic.SIMILARITY,,1,167,686,1,0,1031.962360649004
168,CellCandidateHeuristic.SIMILARITY,,1,168,690,1,0,991.3607696019351
169,CellCandidateHeuristic.SIMILARITY,,1,169,695,1,0,940.0036855971828
170,CellCandidateHeuristic.SIMILARITY,,1,170,701,1,0,880.8043968218384
171,CellCandidateHeuristic.SIMILARITY,,1,171,704,1,0,848.0004185846118
172,CellCandidateHeuristic.SIMILARITY,,1,172,708,1,0,804.8041545424837
173,CellCandidateHeuristic.SIMILARITY,,1,173,713,1,0,750.5668989433284
174,CellCandidateHeuristic.SIMILARITY,,1,174,716,1,0,720.8490893073282
175,CellCandidateHeuristic.SIMILARITY,,1,175,722,1,0,668.949869564023
176,CellCandidateHeuristic.SIMILARITY,,1,176,726,1,0,641.7268267549184
177,CellCandidateHeuristic.SIMILARITY,,1,177,731,1,0,602.2691922645414
178,CellCandidateHeuristic.SIMILARITY,,1,178,736,1,0,557.6434586613645
179,CellCandidateHeuristic.SIMILARITY,,1,179,739,1,0,526.6062899392111
180,CellCandidateHeuristic.SIMILARITY,,1,180,742,1,0,507.22406265719303
181,CellCandidateHeuristic.SIMILARITY,,1,181,747,1,0,469.2142850210738
182,CellCandidateHeuristic.SIMILARITY,,1,182,753,1,0,435.3551460174396
183,CellCandidateHeuristic.SIMILARITY,,1,183,756,1,0,412.9686899328326
184,CellCandidateHeuristic.SIMILARITY,,1,184,760,1,0,385.7680503415065
185,CellCandidateHeuristic.SIMILARITY,,1,185,763,1,0,366.7433064372458
186,CellCandidateHeuristic.SIMILARITY,,1,186,767,1,0,348.9373586053965
187,CellCandidateHeuristic.SIMILARITY,,1,187,774,1,0,315.7308629808201
188,CellCandidateHeuristic.SIMILARITY,,1,188,779,1,0,298.5224230023095
189,CellCandidateHeuristic.SIMILARITY,,1,189,786,1,0,265.0041125261668
190,CellCandidateHeuristic.SIMILARITY,,1,190,789,1,0,254.29646860532276
191,CellCandidateHeuristic.SIMILARITY,,1,191,792,1,0,242.91165250437913
192,CellCandidateHeuristic.SIMILARITY,,1,192,795,1,0,231.955130378302
193,CellCandidateHeuristic.SIMILARITY,,1,193,798,1,0,221.45877307519606
194,CellCandidateHeuristic.SIMILARITY,,1,194,801,1,0,210.30876472652238
195,CellCandidateHeuristic.SIMILARITY,,1,195,805,1,0,197.29740664310407
196,CellCandidateHeuristic.SIMILARITY,,1,196,811,1,0,179.83871837774007
197,CellCandidateHeuristic.SIMILARITY,,1,197,816,1,0,165.05163689061385
198,CellCandidateHeuristic.SIMILARITY,,1,198,822,1,0,152.74661945342524
199,CellCandidateHeuristic.SIMILARITY,,1,199,825,1,0,144.9400125542934
200,CellCandidateHeuristic.SIMILARITY,,1,200,828,1,0,136.92740167038502
201,CellCandidateHeuristic.SIMILARITY,,1,201,831,1,0,131.40400956198332
202,CellCandidateHeuristic.SIMILARITY,,1,202,839,1,0,115.2065716686555
203,CellCandidateHeuristic.SIMILARITY,,1,203,843,1,0,109.4824075040642
204,CellCandidateHeuristic.SIMILARITY,,1,204,848,1,0,99.54007679969683
205,CellCandidateHeuristic.SIMILARITY,,1,205,851,1,0,94.82619068612289
206,CellCandidateHeuristic.SIMILARITY,,1,206,855,1,0,88.17652537392726
207,CellCandidateHeuristic.SIMILARITY,,1,207,860,1,0,82.46751235218932
208,CellCandidateHeuristic.SIMILARITY,,1,208,864,1,0,77.41894166371952
209,CellCandidateHeuristic.SIMILARITY,,1,209,867,1,0,73.84176635549225
210,CellCandidateHeuristic.SIMILARITY,,1,210,871,1,0,69.63273514791254
211,CellCandidateHeuristic.SIMILARITY,,1,211,877,1,0,63.61862398831298
212,CellCandidateHeuristic.SIMILARITY,,1,212,881,1,0,59.34814360236308
213,CellCandidateHeuristic.SIMILARITY,,1,213,885,1,0,55.37371236664242
214,CellCandidateHeuristic.SIMILARITY,,1,214,888,1,0,52.528875381188115
215,CellCandidateHeuristic.SIMILARITY,,1,215,891,1,0,50.83431765680981
216,CellCandidateHeuristic.SIMILARITY,,1,216,896,1,0,47.45975564854822
217,CellCandidateHeuristic.SIMILARITY,,1,217,899,1,0,42.8478461260458
218,CellCandidateHeuristic.SIMILARITY,,1,218,904,1,0,39.8902910453178
219,CellCandidateHeuristic.SIMILARITY,,1,219,911,1,0,35.97480237041411
220,CellCandidateHeuristic.SIMILARITY,,1,220,915,1,0,33.1174435523056
221,CellCandidateHeuristic.SIMILARITY,,1,221,920,1,0,28.91812344285914
222,CellCandidateHeuristic.SIMILARITY,,1,222,923,1,0,27.85537154602584
223,CellCandidateHeuristic.SIMILARITY,,1,223,929,1,0,24.99958339186
224,CellCandidateHeuristic.SIMILARITY,,1,224,932,1,0,23.761161242241158
225,CellCandidateHeuristic.SIMILARITY,,1,225,936,1,0,21.948342312383218
226,CellCandidateHeuristic.SIMILARITY,,1,226,940,1,0,20.025610971877
227,CellCandidateHeuristic.SIMILARITY,,1,227,944,1,0,18.61150732142496
228,CellCandidateHeuristic.SIMILARITY,,1,228,948,1,0,17.392528918709626
229,CellCandidateHeuristic.SIMILARITY,,1,229,952,1,0,16.208088690386404
230,CellCandidateHeuristic.SIMILARITY,,1,230,958,1,0,14.629780996754
231,CellCandidateHeuristic.SIMILARITY,,1,231,962,1,0,13.459914685525419
232,CellCandidateHeuristic.SIMILARITY,,1,232,966,1,0,12.523365459412615
233,CellCandidateHeuristic.SIMILARITY,,1,233,969,1,0,11.896897899907009
234,CellCandidateHeuristic.SIMILARITY,,1,234,972,1,0,11.16286004474793
235,CellCandidateHeuristic.SIMILARITY,,1,235,980,1,0,9.759672215278682
236,CellCandidateHeuristic.SIMILARITY,,1,236,983,1,0,9.22838274239865
237,CellCandidateHeuristic.SIMILARITY,,1,237,988,1,0,8.464598352063344
238,CellCandidateHeuristic.SIMILARITY,,1,238,991,1,0,7.98189323324835
239,CellCandidateHeuristic.SIMILARITY,,1,239,994,1,0,7.383912993734462
240,CellCandidateHeuristic.SIMILARITY,,1,240,1000,1,0,6.543744490467751
241,CellCandidateHeuristic.SIMILARITY,,1,241,1007,1,0,5.545156239395636
242,CellCandidateHeuristic.SIMILARITY,,1,242,1011,1,0,5.113117494407497
243,CellCandidateHeuristic.SIMILARITY,,1,243,1014,1,0,4.632829508543412
244,CellCandidateHeuristic.SIMILARITY,,1,244,1020,1,0,4.085286544595456
245,CellCandidateHeuristic.SIMILARITY,,1,245,1023,1,0,3.735573932331877
246,CellCandidateHeuristic.SIMILARITY,,1,246,1027,1,0,3.3763766854641037
247,CellCandidateHeuristic.SIMILARITY,,1,247,1031,1,0,3.0329860274433935
248,CellCandidateHeuristic.SIMILARITY,,1,248,1035,1,0,2.844740109637918
249,CellCandidateHeuristic.SIMILARITY,,1,249,1038,1,0,2.664649687700834
250,CellCandidateHeuristic.SIMILARITY,,1,250,1042,1,0,2.419700409826759
251,CellCandidateHeuristic.SIMILARITY,,1,251,1045,1,0,2.2159540252842405
252,CellCandidateHeuristic.SIMILARITY,,1,252,1048,1,0,2.0530847372768273
253,CellCandidateHeuristic.SIMILARITY,,1,253,1052,1,0,1.8978477151272064
254,CellCandidateHeuristic.SIMILARITY,,1,254,1055,1,0,1.7693547345095841
255,CellCandidateHeuristic.SIMILARITY,,1,255,1065,1,0,1.3741931715394782
256,CellCandidateHeuristic.SIMILARITY,,1,256,1071,1,0,1.1901278497509165
257,CellCandidateHeuristic.SIMILARITY,,1,257,1074,1,0,1.1058657087639523
258,CellCandidateHeuristic.SIMILARITY,,1,258,1078,1,0,0.9721666283497847
259,CellCandidateHeuristic.SIMILARITY,,1,259,1081,1,0,0.9159769558815891
260,CellCandidateHeuristic.SIMILARITY,,1,260,1084,1,0,0.8588097778851129
261,CellCandidateHeuristic.SIMILARITY,,1,261,1087,1,0,0.7973638881731369
262,CellCandidateHeuristic.SIMILARITY,,1,262,1092,1,0,0.7137308209365267
263,CellCandidateHeuristic.SIMILARITY,,1,263,1095,1,0,0.6764958468949065
264,CellCandidateHeuristic.SIMILARITY,,1,264,1098,1,0,0.6288594014936552
265,CellCandidateHeuristic.SIMILARITY,,1,265,1104,1,0,0.5418180806759345
266,CellCandidateHeuristic.SIMILARITY,,1,266,1108,1,0,0.4923060594250259
267,CellCandidateHeuristic.SIMILARITY,,1,267,1116,1,0,0.4076651013209794
268,CellCandidateHeuristic.SIMILARITY,,1,268,1121,1,0,0.37342733865949995
269,CellCandidateHeuristic.SIMILARITY,,1,269,1126,1,0,0.3429967105524878
270,CellCandidateHeuristic.SIMILARITY,,1,270,1129,1,0,0.32197546809652455
271,CellCandidateHeuristic.SIMILARITY,,1,271,1133,1,0,0.2917412230601102
272,CellCandidateHeuristic.SIMILARITY,,1,272,1140,1,0,0.2486006474757258
273,CellCandidateHeuristic.SIMILARITY,,1,273,1144,1,0,0.22825012698545497
274,CellCandidateHeuristic.SIMILARITY,,1,274,1148,1,0,0.20842896381997061
275,CellCandidateHeuristic.SIMILARITY,,1,275,1154,1,0,0.18319044738771906
276,CellCandidateHeuristic.SIMILARITY,,1,276,1157,1,0,0.16680869919413055
277,CellCandidateHeuristic.SIMILARITY,,1,277,1162,1,0,0.14977800218857087
278,CellCandidateHeuristic.SIMILARITY,,1,278,1165,1,0,0.14035840925806164
279,CellCandidateHeuristic.SIMILARITY,,1,279,1171,1,0,0.1196066394002369
280,CellCandidateHeuristic.SIMILARITY,,1,280,1177,1,0,0.10274978491616821
281,CellCandidateHeuristic.SIMILARITY,,1,281,1181,1,0,0.08815825914849518
282,CellCandidateHeuristic.SIMILARITY,,1,282,1189,1,0,0.07202531094545236
283,CellCandidateHeuristic.SIMILARITY,,1,283,1193,1,0,0.06470755528044668
284,CellCandidateHeuristic.SIMILARITY,,1,284,1199,1,0,0.05515395252885549
285,CellCandidateHeuristic.SIMILARITY,,1,285,1207,1,0,0.04181026763041259
286,CellCandidateHeuristic.SIMILARITY,,1,286,1212,1,0,0.0352867152137699
287,CellCandidateHeuristic.SIMILARITY,,1,287,1218,1,0,0.03112563251042781
288,CellCandidateHeuristic.SIMILARITY,,1,288,1222,1,0,0.028331417059007373
289,CellCandidateHeuristic.SIMILARITY,,1,289,1225,1,0,0.02610621836921521
290,CellCandidateHeuristic.SIMILARITY,,1,290,1228,1,0,0.02369518667868857
291,CellCandidateHeuristic.SIMILARITY,,1,291,1231,1,0,0.021682006291258663
292,CellCandidateHeuristic.SIMILARITY,,1,292,1234,1,0,0.019113702169380384
293,CellCandidateHeuristic.SIMILARITY,,1,293,1243,1,0,0.01477921538185625
294,CellCandidateHeuristic.SIMILARITY,,1,294,1247,1,0,0.012888183806126333
295,CellCandidateHeuristic.SIMILARITY,,1,295,1250,1,0,0.01154805250159169
296,CellCandidateHeuristic.SIMILARITY,,1,296,1253,1,0,0.010520712780829548
297,CellCandidateHeuristic.SIMILARITY,,1,297,1256,1,0,0.009647518658286974
298,CellCandidateHeuristic.SIMILARITY,,1,298,1261,1,0,0.008080535636586571
299,CellCandidateHeuristic.SIMILARITY,,1,299,1265,1,0,0.007157303697086297
300,CellCandidateHeuristic.SIMILARITY,,1,300,1270,1,0,0.005917678291950513
301,CellCandidateHeuristic.SIMILARITY,,1,301,1273,1,0,0.005135080342753559
302,CellCandidateHeuristic.SIMILARITY,,1,302,1277,1,0,0.004418861064911263
303,CellCandidateHeuristic.SIMILARITY,,1,303,1281,1,0,0.00396551060034051
304,CellCandidateHeuristic.SIMILARITY,,1,304,1285,1,0,0.0035812626450308777
305,CellCandidateHeuristic.SIMILARITY,,1,305,1289,1,0,0.0030801132135857365
306,CellCandidateHeuristic.SIMILARITY,,1,306,1293,1,0,0.0025614703038052077
307,CellCandidateHeuristic.SIMILARITY,,1,307,1297,1,0,0.00233497046333058
308,CellCandidateHeuristic.SIMILARITY,,1,308,1302,1,0,0.0019809591526704
309,CellCandidateHeuristic.SIMILARITY,,1,309,1305,1,0,0.0017715242730917753
310,CellCandidateHeuristic.SIMILARITY,,1,310,1309,1,0,0.0016153588308672
311,CellCandidateHeuristic.SIMILARITY,,1,311,1315,1,0,0.001295491446780529
312,CellCandidateHeuristic.SIMILARITY,,1,312,1320,1,0,0.0010306964095599825
313,CellCandidateHeuristic.SIMILARITY,,1,313,1325,1,0,0.0008568286705247563
314,CellCandidateHeuristic.SIMILARITY,,1,314,1328,1,0,0.0006846971277509506
315,CellCandidateHeuristic.SIMILARITY,,1,315,1334,1,0,0.000542168221582118
316,CellCandidateHeuristic.SIMILARITY,,1,316,1339,1,0,0.00046324946458411
317,CellCandidateHeuristic.SIMILARITY,,1,317,1342,1,0,0.0004428330045505195
318,CellCandidateHeuristic.SIMILARITY,,1,318,1345,1,0,0.0004186003208849086
319,CellCandidateHeuristic.SIMILARITY,,1,319,1350,1,0,0.00040640811447050364
320,CellCandidateHeuristic.SIMILARITY,,1,320,1353,1,0,0.00037420924525416384
321,CellCandidateHeuristic.SIMILARITY,,1,321,1357,1,0,0.00037179657400179903
322,CellCandidateHeuristic.SIMILARITY,,1,322,1361,1,0,0.0003664060272183143
