,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
170,CellCandidateHeuristic.SIMILARITY,,1,170,1002,20,0,30.520319385107157
171,CellCandidateHeuristic.SIMILARITY,,1,171,1008,20,0,27.76220672683415
172,CellCandidateHeuristic.SIMILARITY,,1,172,1013,20,0,25.691688232175622
173,CellCandidateHeuristic.SIMILARITY,,1,173,1021,20,0,22.662965320857467
174,CellCandidateHeuristic.SIMILARITY,,1,174,1026,20,0,20.954864696456966
175,CellCandidateHeuristic.SIMILARITY,,1,175,1035,20,0,17.94908716284438
176,CellCandidateHeuristic.SIMILARITY,,1,176,1042,20,0,16.68509194371541
177,CellCandidateHeuristic.SIMILARITY,,1,177,1049,20,0,14.975379566448957
178,CellCandidateHeuristic.SIMILARITY,,1,178,1057,20,0,13.395447572580348
179,CellCandidateHeuristic.SIMILARITY,,1,179,1061,20,0,12.17605088507554
180,CellCandidateHeuristic.SIMILARITY,,1,180,1071,20,0,10.545528036277735
181,CellCandidateHeuristic.SIMILARITY,,1,181,1078,20,0,9.442180666541608
182,CellCandidateHeuristic.SIMILARITY,,1,182,1087,20,0,8.149373731773267
183,CellCandidateHeuristic.SIMILARITY,,1,183,1093,20,0,7.4371515011810185
184,CellCandidateHeuristic.SIMILARITY,,1,184,1100,20,0,6.737724649716676
185,CellCandidateHeuristic.SIMILARITY,,1,185,1108,20,0,6.119707618410156
186,CellCandidateHeuristic.SIMILARITY,,1,186,1116,20,0,5.490950620232747
187,CellCandidateHeuristic.SIMILARITY,,1,187,1122,20,0,5.04635188287786
188,CellCandidateHeuristic.SIMILARITY,,1,188,1129,20,0,4.578900824918335
189,CellCandidateHeuristic.SIMILARITY,,1,189,1135,20,0,4.187653713707396
190,CellCandidateHeuristic.SIMILARITY,,1,190,1142,20,0,3.804217923153973
191,CellCandidateHeuristic.SIMILARITY,,1,191,1148,20,0,3.469941943739422
192,CellCandidateHeuristic.SIMILARITY,,1,192,1157,20,0,3.053369755128173
193,CellCandidateHeuristic.SIMILARITY,,1,193,1164,20,0,2.758426232395142
194,CellCandidateHeuristic.SIMILARITY,,1,194,1170,20,0,2.5510040763560577
195,CellCandidateHeuristic.SIMILARITY,,1,195,1176,20,0,2.27554051924706
196,CellCandidateHeuristic.SIMILARITY,,1,196,1181,20,0,2.046987898176403
197,CellCandidateHeuristic.SIMILARITY,,1,197,1187,20,0,1.8624044712195684
198,CellCandidateHeuristic.SIMILARITY,,1,198,1193,20,0,1.6663176566176467
199,CellCandidateHeuristic.SIMILARITY,,1,199,1202,20,0,1.4525392685291776
200,CellCandidateHeuristic.SIMILARITY,,1,200,1208,20,0,1.28769012692582
201,CellCandidateHeuristic.SIMILARITY,,1,201,1215,20,0,1.1263782228146981
202,CellCandidateHeuristic.SIMILARITY,,1,202,1220,20,0,1.0313931609313387
203,CellCandidateHeuristic.SIMILARITY,,1,203,1228,20,0,0.8774959030546097
204,CellCandidateHeuristic.SIMILARITY,,1,204,1234,20,0,0.7956192212229886
205,CellCandidateHeuristic.SIMILARITY,,1,205,1242,20,0,0.7154921274379091
206,CellCandidateHeuristic.SIMILARITY,,1,206,1246,20,0,0.6625088822227545
207,CellCandidateHeuristic.SIMILARITY,,1,207,1254,20,0,0.5809639232287209
208,CellCandidateHeuristic.SIMILARITY,,1,208,1263,20,0,0.5115890196848156
209,CellCandidateHeuristic.SIMILARITY,,1,209,1269,20,0,0.4593392173320465
210,CellCandidateHeuristic.SIMILARITY,,1,210,1275,20,0,0.4213061320452596
211,CellCandidateHeuristic.SIMILARITY,,1,211,1279,20,0,0.3887814645457506
212,CellCandidateHeuristic.SIMILARITY,,1,212,1285,20,0,0.3574032777853949
213,CellCandidateHeuristic.SIMILARITY,,1,213,1294,20,0,0.3145249991832691
214,CellCandidateHeuristic.SIMILARITY,,1,214,1304,20,0,0.2741840180477625
215,CellCandidateHeuristic.SIMILARITY,,1,215,1313,20,0,0.2415348531590844
216,CellCandidateHeuristic.SIMILARITY,,1,216,1319,20,0,0.2143626202523033
217,CellCandidateHeuristic.SIMILARITY,,1,217,1324,20,0,0.1943058940042023
218,CellCandidateHeuristic.SIMILARITY,,1,218,1332,20,0,0.16830179163739384
219,CellCandidateHeuristic.SIMILARITY,,1,219,1339,20,0,0.14669384603697772
220,CellCandidateHeuristic.SIMILARITY,,1,220,1345,20,0,0.1326418627683985
221,CellCandidateHeuristic.SIMILARITY,,1,221,1349,20,0,0.12204503817666842
222,CellCandidateHeuristic.SIMILARITY,,1,222,1356,20,0,0.11116960420425215
223,CellCandidateHeuristic.SIMILARITY,,1,223,1364,20,0,0.0990800023546129
224,CellCandidateHeuristic.SIMILARITY,,1,224,1370,20,0,0.09059563155939167
225,CellCandidateHeuristic.SIMILARITY,,1,225,1376,20,0,0.08235062199494615
226,CellCandidateHeuristic.SIMILARITY,,1,226,1381,20,0,0.07501487374369313
227,CellCandidateHeuristic.SIMILARITY,,1,227,1390,20,0,0.06591021885067981
228,CellCandidateHeuristic.SIMILARITY,,1,228,1396,20,0,0.060249573527411455
229,CellCandidateHeuristic.SIMILARITY,,1,229,1403,20,0,0.050998113723961264
230,CellCandidateHeuristic.SIMILARITY,,1,230,1409,20,0,0.04476628298522942
231,CellCandidateHeuristic.SIMILARITY,,1,231,1415,20,0,0.03934117709086925
232,CellCandidateHeuristic.SIMILARITY,,1,232,1421,20,0,0.03521344561004427
233,CellCandidateHeuristic.SIMILARITY,,1,233,1428,20,0,0.030803146212673986
234,CellCandidateHeuristic.SIMILARITY,,1,234,1432,20,0,0.02832043006692896
235,CellCandidateHeuristic.SIMILARITY,,1,235,1440,20,0,0.02546289662167677
236,CellCandidateHeuristic.SIMILARITY,,1,236,1448,20,0,0.020856897796539653
237,CellCandidateHeuristic.SIMILARITY,,1,237,1456,20,0,0.018545137717111658
238,CellCandidateHeuristic.SIMILARITY,,1,238,1464,20,0,0.01660542151985099
239,CellCandidateHeuristic.SIMILARITY,,1,239,1472,20,0,0.013905458640553127
240,CellCandidateHeuristic.SIMILARITY,,1,240,1485,20,0,0.011567215198297714
241,CellCandidateHeuristic.SIMILARITY,,1,241,1490,20,0,0.010087743116621398
242,CellCandidateHeuristic.SIMILARITY,,1,242,1498,20,0,0.008884502768540518
243,CellCandidateHeuristic.SIMILARITY,,1,243,1505,20,0,0.007707821904373153
244,CellCandidateHeuristic.SIMILARITY,,1,244,1511,20,0,0.006510006356601953
245,CellCandidateHeuristic.SIMILARITY,,1,245,1517,20,0,0.0059091675657084956
246,CellCandidateHeuristic.SIMILARITY,,1,246,1522,20,0,0.0052170528013969555
247,CellCandidateHeuristic.SIMILARITY,,1,247,1532,20,0,0.004327748167997294
248,CellCandidateHeuristic.SIMILARITY,,1,248,1538,20,0,0.0037666589566685586
249,CellCandidateHeuristic.SIMILARITY,,1,249,1542,20,0,0.0033549574873251494
250,CellCandidateHeuristic.SIMILARITY,,1,250,1549,20,0,0.0030247335956245184
251,CellCandidateHeuristic.SIMILARITY,,1,251,1556,20,0,0.0025737708052137836
252,CellCandidateHeuristic.SIMILARITY,,1,252,1563,20,0,0.002170382863439806
253,CellCandidateHeuristic.SIMILARITY,,1,253,1568,20,0,0.0019048286938463123
254,CellCandidateHeuristic.SIMILARITY,,1,254,1575,20,0,0.0016153576889742826
255,CellCandidateHeuristic.SIMILARITY,,1,255,1581,20,0,0.0013364746109366557
256,CellCandidateHeuristic.SIMILARITY,,1,256,1585,20,0,0.001163311499764682
257,CellCandidateHeuristic.SIMILARITY,,1,257,1588,20,0,0.0010506270263337524
258,CellCandidateHeuristic.SIMILARITY,,1,258,1595,20,0,0.0009238710649244919
259,CellCandidateHeuristic.SIMILARITY,,1,259,1604,20,0,0.0008017414024802769
260,CellCandidateHeuristic.SIMILARITY,,1,260,1611,20,0,0.0006716916595476523
261,CellCandidateHeuristic.SIMILARITY,,1,261,1618,20,0,0.0005358342791982858
262,CellCandidateHeuristic.SIMILARITY,,1,262,1625,20,0,0.00046856257859313776
263,CellCandidateHeuristic.SIMILARITY,,1,263,1634,20,0,0.0004246706920430813
264,CellCandidateHeuristic.SIMILARITY,,1,264,1639,20,0,0.0003999279960065782
265,CellCandidateHeuristic.SIMILARITY,,1,265,1642,20,0,0.00039093015417779385
266,CellCandidateHeuristic.SIMILARITY,,1,266,1651,20,0,0.0003681662213556741
267,CellCandidateHeuristic.SIMILARITY,,1,267,1655,20,0,0.00036118648125091926
268,CellCandidateHeuristic.SIMILARITY,,1,268,1659,20,0,0.0003559714820912709
269,CellCandidateHeuristic.SIMILARITY,,1,269,1662,20,0,0.00035227931935408494
270,CellCandidateHeuristic.SIMILARITY,,1,270,1666,20,0,0.0003420416958847726
271,CellCandidateHeuristic.SIMILARITY,,1,271,1672,20,0,0.00032846412947694175
272,CellCandidateHeuristic.SIMILARITY,,1,272,1677,20,0,0.0003246839985904418
