,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
6,6,9,107768,164051.01820796475,66648.08666879998,155287.57141085542,2729,147877.5062710014,2536,155287.57141085542,5,er,0.3,0.331578947368421
7,7,10,320982,538519.0529279348,197944.8174063359,463003.8089326194,1641,440164.02394428966,1526,463003.8089326194,5,er,0.3,0.331578947368421
8,8,11,867837,1623287.0973425785,539849.5020172797,1318233.8614124006,899,1220289.5577171864,877,1318233.8614124006,5,er,0.3,0.331578947368421
9,9,12,2102045,4440544.572862132,1336127.5174927674,3372390.732795953,454,3248450.6182047613,449,3372390.732795953,5,er,0.3,0.331578947368421
10,10,13,4490276,10873041.93387456,2960036.3464455158,6987516.452260812,208,6314277.746541173,160,6987516.452260812,5,er,0.3,0.331578947368421
11,11,14,8292162,23434266.694324385,5772070.875568755,9898603.660934009,68,13279507.615811184,64,9898603.660934009,5,er,0.3,0.331578947368421
12,12,15,12907106,43513733.10398759,9697079.070955507,11826941.357604226,18,13382088.123606756,15,11826941.357604226,5,er,0.3,0.331578947368421
13,13,16,16384323,67632364.77511229,13636517.443531182,11789939.318284055,4,0.0,0,11789939.318284055,5,er,0.3,0.331578947368421
14,14,17,16185333,84425292.49945906,15401243.230341095,5777816.653024699,1,0.0,0,5777816.653024699,5,er,0.3,0.331578947368421
15,15,18,11520744,79315340.5850181,13091056.745789934,0.0,0,0.0,0,79315340.5850181,5,er,0.3,0.331578947368421
16,16,19,5085072,49830247.21518588,7441232.255501647,0.0,0,0.0,0,49830247.21518588,5,er,0.3,0.331578947368421
17,17,20,930633,15696527.872783553,2120751.192817969,0.0,0,0.0,0,15696527.872783553,5,er,0.3,0.331578947368421
0,0,3,34,32.42858725761773,30.78,32.33887017957662,5967,32.54061680564849,6071,32.33887017957662,6,er,0.3,0.3052631578947368
1,1,4,135,126.215475142149,117.7335,144.89730338763306,7396,143.25756424039267,7420,144.89730338763306,6,er,0.3,0.3052631578947368
2,2,5,507,493.17036181858646,452.0966399999999,582.2741812454004,6880,581.3574762249947,6960,582.2741812454004,6,er,0.3,0.3052631578947368
3,3,6,1854,1881.834275360396,1695.3623999999998,2318.177308917532,6047,2281.800750588507,6012,2318.177308917532,6,er,0.3,0.3052631578947368
4,4,7,6517,6893.456082372818,6103.304639999999,8671.111433727678,4902,8358.712173083142,4858,8671.111433727678,6,er,0.3,0.3052631578947368
5,5,8,20799,23936.61921234456,20827.527083999998,29610.900631179946,3473,27848.8438780758,3425,29610.900631179946,6,er,0.3,0.3052631578947368
6,6,9,60925,77940.99168089738,66648.08666879998,87314.55268334938,2189,79707.3998451796,2058,87314.55268334938,6,er,0.3,0.3052631578947368
7,7,10,160661,235545.8811745857,197944.8174063359,224875.9495570498,1179,229504.91703611412,1218,224875.9495570498,6,er,0.3,0.3052631578947368
8,8,11,372296,653667.9956041134,539849.5020172797,557899.232034791,588,528680.7153872612,626,557899.232034791,6,er,0.3,0.3052631578947368
9,9,12,741076,1646211.2415608854,1336127.5174927674,1091707.2699078168,239,1057765.4777667045,249,1091707.2699078168,6,er,0.3,0.3052631578947368
10,10,13,1233261,3710973.357494337,2960036.3464455158,1980273.8059527024,109,1622017.991315748,76,1980273.8059527024,6,er,0.3,0.3052631578947368
11,11,14,1654926,7363352.39881771,5772070.875568755,2102794.136566993,24,1553583.0048736795,19,2102794.136566993,6,er,0.3,0.3052631578947368
12,12,15,1710368,12587457.153347326,9697079.070955507,1895984.3127687336,7,2006962.0430852089,6,1895984.3127687336,6,er,0.3,0.3052631578947368
13,13,16,1281442,18011657.439822655,13636517.443531182,0.0,0,4881243.884825856,2,18011657.439822655,6,er,0.3,0.3052631578947368
14,14,17,644147,20699465.144464925,15401243.230341095,0.0,0,0.0,0,20699465.144464925,6,er,0.3,0.3052631578947368
15,15,18,201928,17903221.607405625,13091056.745789934,0.0,0,0.0,0,17903221.607405625,6,er,0.3,0.3052631578947368
16,16,19,27050,10355104.353535444,7441232.255501647,0.0,0,0.0,0,10355104.353535444,6,er,0.3,0.3052631578947368
17,17,20,0,3002980.262525278,2120751.192817969,0.0,0,0.0,0,3002980.262525278,6,er,0.3,0.3052631578947368
0,0,3,36,37.72537396121884,30.78,33.7088937964869,5722,32.84890779929164,5790,33.7088937964869,7,er,0.3,0.3210526315789473
1,1,4,159,154.4258399912524,117.7335,169.3848617353354,8178,163.91479803024757,8139,169.3848617353354,7,er,0.3,0.3210526315789473
2,2,5,597,634.6089256061571,452.0966399999999,692.3667815893621,7254,671.9703759853463,7158,692.3667815893621,7,er,0.3,0.3210526315789473
3,3,6,2289,2546.785819866815,1695.3623999999998,2843.7430443307226,6500,2827.781867977483,6645,2843.7430443307226,7,er,0.3,0.3210526315789473
4,4,7,8244,9811.827474434253,6103.304639999999,10612.650226088745,5257,10713.242594987312,5422,10612.650226088745,7,er,0.3,0.3210526315789473
5,5,8,27453,35832.53573064772,20827.527083999998,36819.69135524939,3817,35943.169398093174,3786,36819.69135524939,7,er,0.3,0.3210526315789473
6,6,9,84311,122710.7188530252,66648.08666879998,114289.90126861943,2509,109314.99121225862,2396,114289.90126861943,7,er,0.3,0.3210526315789473
7,7,10,235281,390026.3321860101,197944.8174063359,314373.6653210674,1424,296010.6302794269,1408,314373.6653210674,7,er,0.3,0.3210526315789473
8,8,11,590713,1138354.366667302,539849.5020172797,811132.4420269688,767,731476.8272112472,709,811132.4420269688,7,er,0.3,0.3210526315789473
9,9,12,1315268,3015141.236975368,1336127.5174927674,1806230.4944321832,341,1560475.7939706207,334,1806230.4944321832,7,er,0.3,0.3210526315789473
10,10,13,2552336,7148448.212035527,2960036.3464455158,3020876.8810595926,144,3067778.6688767346,138,3020876.8810595926,7,er,0.3,0.3210526315789473
11,11,14,4229288,14917682.716168877,5772070.875568755,5071161.286971688,61,5271613.3672587685,55,5071161.286971688,7,er,0.3,0.3210526315789473
12,12,15,5811689,26820423.241280463,9697079.070955507,8251739.213337535,22,8712601.502375528,16,8251739.213337535,7,er,0.3,0.3210526315789473
13,13,16,6363749,40362972.47659806,13636517.443531182,4937988.033225647,3,2683075.9604910878,3,4937988.033225647,7,er,0.3,0.3210526315789473
14,14,17,5241244,48785462.70855692,15401243.230341095,6582178.037947771,1,3978761.165709747,1,6582178.037947771,7,er,0.3,0.3210526315789473
15,15,18,2937707,44377653.35857327,13091056.745789934,0.0,0,0.0,0,44377653.35857327,7,er,0.3,0.3210526315789473
16,16,19,923083,26995381.378234595,7441232.255501647,0.0,0,0.0,0,26995381.378234595,7,er,0.3,0.3210526315789473
17,17,20,87616,8233591.320361552,2120751.192817969,0.0,0,0.0,0,8233591.320361552,7,er,0.3,0.3210526315789473
0,0,3,44,41.55905817174514,30.78,40.93904557591173,6562,38.57107660632921,6607,40.93904557591173,8,er,0.3,0.331578947368421
1,1,4,204,175.69638671818043,117.7335,215.34603518738209,8437,204.125298790812,8410,215.34603518738209,8,er,0.3,0.331578947368421
2,2,5,862,745.6924539449511,452.0966399999999,964.9264199795896,7971,931.1783973119396,7999,964.9264199795896,8,er,0.3,0.331578947368421
3,3,6,3422,3090.698986745521,1695.3623999999998,4116.165692788651,6811,4011.5398860079854,6871,4116.165692788651,8,er,0.3,0.331578947368421
4,4,7,12999,12297.728599892702,6103.304639999999,16303.705670156069,5360,16348.337113568465,5469,16303.705670156069,8,er,0.3,0.331578947368421
5,5,8,45326,46383.472409990034,20827.527083999998,58886.18164592864,3815,60078.2108676552,3884,58886.18164592864,8,er,0.3,0.331578947368421
6,6,9,142908,164051.01820796475,66648.08666879998,193348.29704052303,2431,187642.49457192456,2317,193348.29704052303,8,er,0.3,0.331578947368421
7,7,10,403502,538519.0529279348,197944.8174063359,546071.7218324953,1398,521966.051325732,1292,546071.7218324953,8,er,0.3,0.331578947368421
8,8,11,1004322,1623287.0973425785,539849.5020172797,1350142.139665074,694,1285053.17065979,632,1350142.139665074,8,er,0.3,0.331578947368421
9,9,12,2179543,4440544.572862132,1336127.5174927674,3173055.089882597,328,2929180.509750159,294,3173055.089882597,8,er,0.3,0.331578947368421
10,10,13,4079453,10873041.93387456,2960036.3464455158,6559527.051362127,142,6852400.569518855,146,6559527.051362127,8,er,0.3,0.331578947368421
11,11,14,6490640,23434266.694324385,5772070.875568755,10721473.785603149,39,13676343.579247372,57,10721473.785603149,8,er,0.3,0.331578947368421
12,12,15,8587303,43513733.10398759,9697079.070955507,4135649.600091479,7,14745098.90394964,16,4135649.600091479,8,er,0.3,0.331578947368421
13,13,16,9088416,67632364.77511229,13636517.443531182,31517042.8454192,4,15762543.815634262,5,31517042.8454192,8,er,0.3,0.331578947368421
14,14,17,7204644,84425292.49945906,15401243.230341095,19491295.856664475,1,15784702.642604277,1,19491295.856664475,8,er,0.3,0.331578947368421
15,15,18,3778514,79315340.5850181,13091056.745789934,0.0,0,0.0,0,79315340.5850181,8,er,0.3,0.331578947368421
16,16,19,1004551,49830247.21518588,7441232.255501647,0.0,0,0.0,0,49830247.21518588,8,er,0.3,0.331578947368421
17,17,20,0,15696527.872783553,2120751.192817969,0.0,0,0.0,0,15696527.872783553,8,er,0.3,0.331578947368421
0,0,3,30,30.78,30.78,29.33795157106106,5904,29.111976482116106,5864,29.33795157106106,9,er,0.3,0.3
1,1,4,103,117.7335,117.7335,113.68602230300716,6469,114.4112981071138,6499,113.68602230300716,9,er,0.3,0.3
2,2,5,357,452.0966399999999,452.0966399999999,437.5112863959553,6326,426.83374767484906,6233,437.5112863959553,9,er,0.3,0.3
3,3,6,1226,1695.3623999999998,1695.3623999999998,1600.3402204441627,5706,1615.13387311639,5697,1600.3402204441627,9,er,0.3,0.3
4,4,7,4020,6103.304639999999,6103.304639999999,5494.39778573234,4695,5556.188125302701,4762,5494.39778573234,9,er,0.3,0.3
5,5,8,12355,20827.527083999998,20827.527083999998,17442.772602525292,3410,18031.0457904575,3545,17442.772602525292,9,er,0.3,0.3
6,6,9,35526,66648.08666879998,66648.08666879998,51844.38672559847,2395,52607.99145057639,2431,51844.38672559847,9,er,0.3,0.3
7,7,10,93940,197944.8174063359,197944.8174063359,144278.53085827202,1512,139283.06941775352,1546,144278.53085827202,9,er,0.3,0.3
8,8,11,227064,539849.5020172797,539849.5020172797,349919.6284994332,865,322751.5773027139,805,349919.6284994332,9,er,0.3,0.3
9,9,12,497447,1336127.5174927674,1336127.5174927674,757704.5479484361,412,604479.8847737206,379,757704.5479484361,9,er,0.3,0.3
10,10,13,974187,2960036.3464455158,2960036.3464455158,1467059.6448347522,185,1086217.2807077712,163,1467059.6448347522,9,er,0.3,0.3
11,11,14,1673995,5772070.875568755,5772070.875568755,3001569.9376684707,85,1779733.3095990354,59,3001569.9376684707,9,er,0.3,0.3
12,12,15,2469960,9697079.070955507,9697079.070955507,4659151.820216141,31,1927996.4364539904,16,4659151.820216141,9,er,0.3,0.3
13,13,16,3038951,13636517.443531182,13636517.443531182,1826010.340291428,5,687001.4683199946,1,1826010.340291428,9,er,0.3,0.3
14,14,17,2993558,15401243.230341095,15401243.230341095,0.0,0,0.0,0,15401243.230341095,9,er,0.3,0.3
15,15,18,2218722,13091056.745789934,13091056.745789934,0.0,0,0.0,0,13091056.745789934,9,er,0.3,0.3
16,16,19,1114174,7441232.255501647,7441232.255501647,0.0,0,0.0,0,7441232.255501647,9,er,0.3,0.3
17,17,20,289992,2120751.192817969,2120751.192817969,0.0,0,0.0,0,2120751.192817969,9,er,0.3,0.3
0,0,3,46,52.26016620498615,30.78,45.62515749660441,6761,40.77694079558108,6826,45.62515749660441,10,er,0.3,0.3578947368421052
1,1,4,205,238.4713899985421,117.7335,228.94623617693944,8404,201.6704426276561,8104,228.94623617693944,10,er,0.3,0.3578947368421052
2,2,5,905,1092.4499887091106,452.0966399999999,1068.713743047177,8372,989.605501583474,8383,1068.713743047177,10,er,0.3,0.3578947368421052
3,3,6,3844,4887.276265277601,1695.3623999999998,4852.69880801199,7487,4567.774949847742,7615,4852.69880801199,10,er,0.3,0.3578947368421052
4,4,7,15760,20989.565434034324,6103.304639999999,21340.25981416487,6322,19855.694489560723,6153,21340.25981416487,10,er,0.3,0.3578947368421052
5,5,8,60877,85449.62559592395,20827.527083999998,83817.07155903682,4639,81501.06085126838,4686,83817.07155903682,10,er,0.3,0.3578947368421052
6,6,9,219551,326207.693503036,66648.08666879998,294408.6324730028,3085,305690.3065835279,3236,294408.6324730028,10,er,0.3,0.3578947368421052
7,7,10,731217,1155805.3645591782,197944.8174063359,1003798.9872396828,1915,988152.7714056554,1952,1003798.9872396828,10,er,0.3,0.3578947368421052
8,8,11,2220075,3760515.0617236416,539849.5020172797,3154719.6667797,1085,3065744.953988635,1121,3154719.6667797,10,er,0.3,0.3578947368421052
9,9,12,6066950,11103415.524352437,1336127.5174927674,8552916.29857523,550,9009047.498051994,579,8552916.29857523,10,er,0.3,0.3578947368421052
10,10,13,14716468,29345383.215778425,2960036.3464455158,21784377.2847404,247,18267945.44449038,223,21784377.2847404,10,er,0.3,0.3578947368421052
11,11,14,31139630,68266628.32302138,5772070.875568755,33931080.08084082,94,34867863.24041206,87,33931080.08084082,10,er,0.3,0.3578947368421052
12,12,15,56274362,136820695.08108708,9697079.070955507,57310941.94308689,31,54595263.03401524,26,57310941.94308689,10,er,0.3,0.3578947368421052
13,13,16,84581925,229534718.7215605,13636517.443531182,56096578.25907976,7,98491188.99447708,9,56096578.25907976,10,er,0.3,0.3578947368421052
14,14,17,102112221,309267831.5406289,15401243.230341095,31523053.19182676,1,0.0,0,31523053.19182676,10,er,0.3,0.3578947368421052
15,15,18,94273669,313608432.68505883,13091056.745789934,0.0,0,0.0,0,313608432.68505883,10,er,0.3,0.3578947368421052
16,16,19,60999744,212663003.66011748,7441232.255501647,0.0,0,0.0,0,212663003.66011748,10,er,0.3,0.3578947368421052
17,17,20,21641673,72305421.24443993,2120751.192817969,0.0,0,0.0,0,72305421.24443993,10,er,0.3,0.3578947368421052
0,0,3,18,17.25590027700831,30.78,18.283979315644267,4870,20.49618092288782,4869,18.283979315644267,11,er,0.3,0.2473684210526315
1,1,4,49,54.42420126840646,117.7335,56.45611307821913,4823,62.1728688022904,4881,56.45611307821913,11,er,0.3,0.2473684210526315
2,2,5,143,172.3242078056491,452.0966399999999,181.85408104310585,4556,195.65172676134029,4660,181.85408104310585,11,er,0.3,0.2473684210526315
