,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,0,3,18,22.796908478726664,27.5,18.212401834244424,4280,18.772034663234173,4257,18.212401834244424,3,er,0.5,0.4696969696969697
1,1,4,60,72.27656210869023,92.8125,66.41329904825577,5060,69.87842910801058,5200,66.41329904825577,3,er,0.5,0.4696969696969697
2,2,5,175,217.2677260964264,297.0,210.8692307650066,4391,213.34472000245896,4341,210.8692307650066,3,er,0.5,0.4696969696969697
3,3,6,446,595.291623269249,866.25,564.1649456511904,3065,575.2541901421848,3074,564.1649456511904,3,er,0.5,0.4696969696969697
4,4,7,1037,1437.9771678971472,2227.5,1381.9115511845685,1871,1350.3259415720563,1826,1381.9115511845685,3,er,0.5,0.4696969696969697
5,5,8,2037,2954.934142364403,4872.65625,2758.024454079185,915,2632.7251459265126,881,2758.024454079185,3,er,0.5,0.4696969696969697
6,6,9,3136,4934.83951048062,8662.5,4271.512394965202,324,3991.1442355399386,319,4271.512394965202,3,er,0.5,0.4696969696969697
7,7,10,3552,6258.2737428367855,11694.375,4660.322835234829,85,4324.397430945298,87,4660.322835234829,3,er,0.5,0.4696969696969697
8,8,11,2308,5344.531295535548,10631.25,1765.4852601277532,8,2435.712871483456,13,1765.4852601277532,3,er,0.5,0.4696969696969697
9,9,12,450,2301.1176411333613,4872.65625,389.8521937044613,1,766.5948604615286,2,389.8521937044613,3,er,0.5,0.4696969696969697
0,0,3,37,35.70247933884296,27.5,36.95855513600679,6980,34.5366652430905,6900,36.95855513600679,4,er,0.5,0.5454545454545454
1,1,4,120,131.45003756574002,92.8125,128.08140450520483,6281,120.75523096502594,6161,128.08140450520483,4,er,0.5,0.5454545454545454
2,2,5,385,458.8801311385832,297.0,430.6704453401141,4891,411.6854770574047,4853,430.6704453401141,4,er,0.5,0.5454545454545454
3,3,6,1131,1460.0731445318554,866.25,1368.1491643892514,3438,1333.1546250593633,3444,1368.1491643892514,4,er,0.5,0.5454545454545454
4,4,7,2922,4095.7896002452057,2227.5,3606.673684497445,1989,3694.032204590829,2093,3606.673684497445,4,er,0.5,0.5454545454545454
5,5,8,6357,9774.043364221512,4872.65625,8043.123741765117,955,8012.778981836152,1012,8043.123741765117,4,er,0.5,0.5454545454545454
6,6,9,11037,18955.720463944752,8662.5,13476.091379257176,351,14893.101574040253,398,13476.091379257176,4,er,0.5,0.5454545454545454
7,7,10,14247,27916.6065014459,11694.375,16751.73372997112,97,17603.79379453015,110,16751.73372997112,4,er,0.5,0.5454545454545454
8,8,11,11928,27685.890745235603,10631.25,14712.789482282744,18,16714.58500827631,24,14712.789482282744,4,er,0.5,0.5454545454545454
9,9,12,4721,13842.945372617802,4872.65625,0.0,0,14812.93301077999,5,13842.945372617802,4,er,0.5,0.5454545454545454
0,0,3,37,38.76109580655034,27.5,36.382481401404334,6415,33.93743179927351,6435,36.382481401404334,5,er,0.5,0.5606060606060606
1,1,4,137,146.6755102679689,92.8125,146.6050591938841,6502,137.0958684000941,6394,146.6050591938841,5,er,0.5,0.5606060606060606
2,2,5,498,526.253951991743,297.0,556.801000614598,5643,533.4445114337137,5605,556.801000614598,5,er,0.5,0.5606060606060606
3,3,6,1569,1720.9567369426943,866.25,1871.85425990149,3947,1779.2940078106174,3855,1871.85425990149,5,er,0.5,0.5606060606060606
4,4,7,4283,4961.719423393222,2227.5,5014.5475737503975,2138,5049.501587033153,2216,5014.5475737503975,5,er,0.5,0.5606060606060606
5,5,8,9755,12169.368661542088,4872.65625,11506.394174939696,977,12268.51789507585,1050,11506.394174939696,5,er,0.5,0.5606060606060606
6,6,9,17352,24256.78871256874,8662.5,19335.428654230636,309,20965.129623104756,349,19335.428654230636,5,er,0.5,0.5606060606060606
7,7,10,21645,36715.95746038813,11694.375,20281.23826616398,65,25781.632063854904,87,20281.23826616398,5,er,0.5,0.5606060606060606
8,8,11,15167,37423.97867863253,10631.25,5425.265740025271,4,16485.808580601344,9,5425.265740025271,5,er,0.5,0.5606060606060606
9,9,12,2557,19231.76682096393,4872.65625,0.0,0,0.0,0,19231.76682096393,5,er,0.5,0.5606060606060606
