,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,35,32.42858725761773,30.779999999999998,33.458186246730314,6496,33.54545287025649,6598,33.458186246730314,18,er,0.3,0.30526315789473685
1,4,117,126.215475142149,117.73349999999999,122.19634177875373,6418,123.34736656888218,6419,122.19634177875373,18,er,0.3,0.30526315789473685
2,5,460,493.17036181858646,452.0966399999999,522.5057097514366,6786,528.6461750631245,6824,522.5057097514366,18,er,0.3,0.30526315789473685
3,6,1645,1881.8342753603956,1695.3623999999998,1989.5602090244222,6127,2010.774105381939,6119,1989.5602090244222,18,er,0.3,0.30526315789473685
4,7,5331,6893.456082372818,6103.304639999999,6633.525554516985,4810,6795.176725709185,4799,6633.525554516985,18,er,0.3,0.30526315789473685
5,8,16042,23936.61921234456,20827.527083999994,20937.98620535332,3451,21452.231897158123,3426,20937.98620535332,18,er,0.3,0.30526315789473685
6,9,44975,77940.99168089738,66648.08666879998,59287.97670558378,2226,60192.10691333137,2211,59287.97670558378,18,er,0.3,0.30526315789473685
7,10,115241,235545.8811745857,197944.8174063359,158637.25596840624,1387,150550.3124404205,1297,158637.25596840624,18,er,0.3,0.30526315789473685
8,11,266754,653667.9956041134,539849.5020172797,374765.37887710624,732,350935.6005678287,709,374765.37887710624,18,er,0.3,0.30526315789473685
9,12,553019,1646211.2415608854,1336127.5174927674,805822.6568001872,361,745591.4710454205,354,805822.6568001872,18,er,0.3,0.30526315789473685
10,13,1015383,3710973.3574943366,2960036.3464455153,1421176.590049543,146,1471281.2762471037,166,1421176.590049543,18,er,0.3,0.30526315789473685
11,14,1626220,7363352.39881771,5772070.875568755,2045299.5984778497,43,1898136.3884974516,51,2045299.5984778497,18,er,0.3,0.30526315789473685
12,15,2221510,12587457.153347326,9697079.070955507,3775853.753979879,15,3515001.994395877,24,3775853.753979879,18,er,0.3,0.30526315789473685
13,16,2489197,18011657.439822655,13636517.443531182,1102670.047839415,1,2308128.498128268,3,1102670.047839415,18,er,0.3,0.30526315789473685
14,17,2141920,20699465.144464925,15401243.230341097,3559857.2236405453,1,0.0,0,3559857.2236405453,18,er,0.3,0.30526315789473685
15,18,1276554,17903221.607405625,13091056.745789934,0.0,0,0.0,0,17903221.607405625,18,er,0.3,0.30526315789473685
16,19,445014,10355104.353535444,7441232.255501647,0.0,0,0.0,0,10355104.353535444,18,er,0.3,0.30526315789473685
17,20,60237,3002980.262525278,2120751.1928179692,0.0,0,0.0,0,3002980.262525278,18,er,0.3,0.30526315789473685
