,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,36,37.72537396121884,30.779999999999998,33.7088937964869,5722,32.84890779929164,5790,33.7088937964869,7,er,0.3,0.32105263157894737
1,4,159,154.4258399912524,117.73349999999999,169.3848617353354,8178,163.91479803024757,8139,169.3848617353354,7,er,0.3,0.32105263157894737
2,5,597,634.6089256061571,452.0966399999999,692.3667815893621,7254,671.9703759853463,7158,692.3667815893621,7,er,0.3,0.32105263157894737
3,6,2289,2546.785819866815,1695.3623999999998,2843.7430443307226,6500,2827.781867977483,6645,2843.7430443307226,7,er,0.3,0.32105263157894737
4,7,8244,9811.827474434253,6103.304639999999,10612.650226088743,5257,10713.242594987312,5422,10612.650226088743,7,er,0.3,0.32105263157894737
5,8,27453,35832.53573064772,20827.527083999994,36819.69135524939,3817,35943.169398093174,3786,36819.69135524939,7,er,0.3,0.32105263157894737
6,9,84311,122710.7188530252,66648.08666879998,114289.90126861945,2509,109314.99121225862,2396,114289.90126861945,7,er,0.3,0.32105263157894737
7,10,235281,390026.3321860101,197944.8174063359,314373.6653210674,1424,296010.6302794269,1408,314373.6653210674,7,er,0.3,0.32105263157894737
8,11,590713,1138354.366667302,539849.5020172797,811132.4420269688,767,731476.8272112472,709,811132.4420269688,7,er,0.3,0.32105263157894737
9,12,1315268,3015141.2369753676,1336127.5174927674,1806230.4944321832,341,1560475.7939706207,334,1806230.4944321832,7,er,0.3,0.32105263157894737
10,13,2552336,7148448.212035527,2960036.3464455153,3020876.8810595926,144,3067778.6688767346,138,3020876.8810595926,7,er,0.3,0.32105263157894737
11,14,4229288,14917682.716168875,5772070.875568755,5071161.286971688,61,5271613.3672587685,55,5071161.286971688,7,er,0.3,0.32105263157894737
12,15,5811689,26820423.241280463,9697079.070955507,8251739.213337535,22,8712601.502375528,16,8251739.213337535,7,er,0.3,0.32105263157894737
13,16,6363749,40362972.47659806,13636517.443531182,4937988.033225647,3,2683075.9604910873,3,4937988.033225647,7,er,0.3,0.32105263157894737
14,17,5241244,48785462.70855692,15401243.230341097,6582178.037947771,1,3978761.165709747,1,6582178.037947771,7,er,0.3,0.32105263157894737
15,18,2937707,44377653.358573265,13091056.745789934,0.0,0,0.0,0,44377653.358573265,7,er,0.3,0.32105263157894737
16,19,923083,26995381.378234595,7441232.255501647,0.0,0,0.0,0,26995381.378234595,7,er,0.3,0.32105263157894737
17,20,87616,8233591.320361552,2120751.1928179692,0.0,0,0.0,0,8233591.320361552,7,er,0.3,0.32105263157894737
