,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,55,56.69421487603305,27.5,54.453062078839594,7756,46.310332729809524,7751,54.453062078839594,21,er,0.5,0.6363636363636364
1,4,230,243.5274229902329,92.8125,241.17201817233564,7792,210.77393387091104,7722,241.17201817233564,21,er,0.5,0.6363636363636364
2,5,906,991.820777269312,297.0,986.2614454452973,6542,893.5844919807987,6520,986.2614454452973,21,er,0.5,0.6363636363636364
3,6,3185,3681.758945923962,866.25,3583.1627082462105,4535,3304.5453058639314,4466,3583.1627082462105,21,er,0.5,0.6363636363636364
4,7,9781,12049.392913932967,2227.5,11230.917807611148,2640,10602.149380157765,2594,11230.917807611148,21,er,0.5,0.6363636363636364
5,8,25231,33546.60527174519,4872.65625,27835.033854605383,1191,30255.540234321055,1316,27835.033854605383,21,er,0.5,0.6363636363636364
6,9,52437,75903.43010980729,8662.5,54893.11913605599,421,64188.34184157045,481,54893.11913605599,21,er,0.5,0.6363636363636364
7,10,82059,130415.89355230525,11694.375,82006.61359639566,106,94000.86250911753,125,82006.61359639566,21,er,0.5,0.6363636363636364
8,11,85214,150894.42229192343,10631.25,67666.51046942107,16,115071.96044699868,25,67666.51046942107,21,er,0.5,0.6363636363636364
9,12,43682,88021.74633695533,4872.65625,22966.806729840868,1,0.0,0,22966.806729840868,21,er,0.5,0.6363636363636364
