,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,19,26.171301939058168,30.779999999999998,20.049432179064606,4621,20.518319598288667,4573,20.049432179064606,35,er,0.3,0.28421052631578947
1,4,67,94.83653360548185,117.73349999999999,77.28532763195155,5382,81.01398716120254,5493,77.28532763195155,35,er,0.3,0.28421052631578947
2,5,272,345.0053264637319,452.0966399999999,342.3587405469149,6331,360.0605641260242,6496,342.3587405469149,35,er,0.3,0.28421052631578947
3,6,861,1225.6768177000997,1695.3623999999998,1200.4515473635056,5562,1200.4331274941903,5412,1200.4515473635056,35,er,0.3,0.28421052631578947
4,7,2706,4180.203041419288,6103.304639999999,3917.8381819953106,4395,4074.4250303022204,4455,3917.8381819953106,35,er,0.3,0.28421052631578947
5,8,8245,13514.156411535778,20827.527083999994,12799.029078287826,3443,12978.745818875068,3379,12799.029078287826,35,er,0.3,0.28421052631578947
6,9,22950,40969.23206865583,66648.08666879998,36987.09350730073,2327,36815.610040941676,2306,36987.09350730073,35,er,0.3,0.28421052631578947
7,10,58942,115274.4813889653,197944.8174063359,92735.94556686295,1414,97419.74426318423,1410,92735.94556686295,35,er,0.3,0.28421052631578947
8,11,138893,297838.3729667046,539849.5020172797,214403.6929676127,781,236937.52771750925,819,214403.6929676127,35,er,0.3,0.28421052631578947
9,12,293444,698352.6060877205,1336127.5174927674,512884.32893297664,429,476682.2950446633,390,512884.32893297664,35,er,0.3,0.28421052631578947
10,13,546114,1465692.2712383573,2960036.3464455153,849880.4021593201,189,814686.6157796159,164,849880.4021593201,35,er,0.3,0.28421052631578947
11,14,880860,2707673.6168666496,5772070.875568755,1525862.625255801,87,1279977.4134961711,66,1525862.625255801,35,er,0.3,0.28421052631578947
12,15,1201204,4309476.324949867,9697079.070955507,2083054.5772805752,26,1751288.689088326,27,2083054.5772805752,35,er,0.3,0.28421052631578947
13,16,1344345,5741243.130278607,13636517.443531182,1879578.5303490632,11,2046818.701787193,8,1879578.5303490632,35,er,0.3,0.28421052631578947
14,17,1189612,6142952.401932775,15401243.230341097,1990753.3221635148,2,1617728.3194873694,2,1990753.3221635148,35,er,0.3,0.28421052631578947
15,18,789205,4946693.249977445,13091056.745789934,0.0,0,0.0,0,4946693.249977445,35,er,0.3,0.28421052631578947
16,19,366215,2663814.869239932,7441232.255501647,0.0,0,0.0,0,2663814.869239932,35,er,0.3,0.28421052631578947
17,20,96866,719230.0146947816,2120751.1928179692,0.0,0,0.0,0,719230.0146947816,35,er,0.3,0.28421052631578947
