,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,22,29.18825484764542,30.779999999999998,22.274399884567288,4961,22.777906599766414,5010,22.274399884567288,42,er,0.3,0.29473684210526313
1,4,85,109.68638926957279,117.73349999999999,99.58948382744151,6307,101.40580482473321,6324,99.58948382744151,42,er,0.3,0.29473684210526313
2,5,281,413.8063359391041,452.0966399999999,365.0396082042594,6363,358.84047904920135,6239,365.0396082042594,42,er,0.3,0.29473684210526313
3,6,1019,1524.5496587230145,1695.3623999999998,1420.2083079576846,5820,1447.056207292526,5794,1420.2083079576846,42,er,0.3,0.29473684210526313
4,7,3250,5392.0914245361355,6103.304639999999,4676.011373326448,4581,4738.995108250126,4579,4676.011373326448,42,er,0.3,0.29473684210526313
5,8,10160,18077.69598647115,20827.527083999994,15910.94074272663,3625,15833.05743462999,3533,15910.94074272663,42,er,0.3,0.29473684210526313
6,9,29911,56833.738960975956,66648.08666879998,44998.50607741341,2389,47458.41189875369,2413,44998.50607741341,42,er,0.3,0.29473684210526313
7,10,79813,165834.86778928983,197944.8174063359,118149.74994899974,1442,119718.64707751224,1435,118149.74994899974,42,er,0.3,0.29473684210526313
8,11,195816,444342.22948326456,539849.5020172797,300638.53045163903,837,312604.4033754986,874,300638.53045163903,42,er,0.3,0.29473684210526313
9,12,431269,1080453.2106382537,1336127.5174927674,633429.3426841174,422,678981.2964613371,447,633429.3426841174,42,er,0.3,0.29473684210526313
10,13,838704,2351626.097324393,2960036.3464455153,1115169.0702964223,163,1604317.0104018121,228,1115169.0702964223,42,er,0.3,0.29473684210526313
11,14,1420352,4505220.523295153,5772070.875568755,1948600.985914003,66,2715702.441692824,88,1948600.985914003,42,er,0.3,0.29473684210526313
12,15,2039333,7435985.032133473,9697079.070955507,2032074.3328605413,17,3055868.7193672173,26,2032074.3328605413,42,er,0.3,0.29473684210526313
13,16,2391467,10273400.373342298,13636517.443531182,1344270.2668564504,3,3518196.805548596,8,1344270.2668564504,42,er,0.3,0.29473684210526313
14,17,2174151,11399339.609306127,15401243.230341097,5657295.211599298,4,1039940.0274472324,1,5657295.211599298,42,er,0.3,0.29473684210526313
15,18,1419828,9519448.515841607,13091056.745789934,0.0,0,10538377.819208387,1,9519448.515841607,42,er,0.3,0.29473684210526313
16,19,582500,5316124.157323179,7441232.255501647,0.0,0,0.0,0,5316124.157323179,42,er,0.3,0.29473684210526313
17,20,107819,1488514.76405049,2120751.1928179692,0.0,0,0.0,0,1488514.76405049,42,er,0.3,0.29473684210526313
