,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,22,25.074992347719625,27.5,22.4000496871566,5173,22.616740086297707,5108,22.4000496871566,0,er,0.5,0.48484848484848486
1,4,64,82.06361131980967,92.8125,70.767507349749,4932,69.86034482458571,4813,70.767507349749,0,er,0.5,0.48484848484848486
2,5,188,254.64587270147004,297.0,222.36960132896874,4372,223.34073096365057,4388,222.36960132896874,0,er,0.5,0.48484848484848486
3,6,489,720.2105490546628,866.25,603.8338963413025,3157,620.4797469433759,3185,603.8338963413025,0,er,0.5,0.48484848484848486
4,7,1128,1795.8496807596784,2227.5,1423.6454916699877,1869,1489.701689150992,1957,1423.6454916699877,0,er,0.5,0.48484848484848486
5,8,2239,3809.3781107023483,4872.65625,3002.658699482487,986,3003.0264005250315,987,3002.658699482487,0,er,0.5,0.48484848484848486
6,9,3733,6567.008729560952,8662.5,4478.929590298822,369,5050.747437280807,412,4478.929590298822,0,er,0.5,0.48484848484848486
7,10,4910,8596.811427788882,11694.375,5841.068950362535,110,6120.946011469572,121,5841.068950362535,0,er,0.5,0.48484848484848486
8,11,4370,7578.456355075599,10631.25,6546.560888773606,31,5336.641251551923,26,6546.560888773606,0,er,0.5,0.48484848484848486
9,12,1992,3368.2028244780436,4872.65625,897.8450801040993,1,2659.5672446472677,3,897.8450801040993,0,er,0.5,0.48484848484848486
