,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,20,20.661157024793386,27.5,20.05150861183991,4943,21.331069926354626,4970,20.05150861183991,18,er,0.5,0.45454545454545453
1,4,49,63.392186326070615,92.8125,54.11386226988495,4344,54.72164589670992,4236,54.11386226988495,18,er,0.5,0.45454545454545453
2,5,138,184.41363294856905,297.0,165.8183666400839,3818,177.18169386891185,3987,165.8183666400839,18,er,0.5,0.45454545454545453
3,6,366,488.9755419090846,866.25,475.58210735017553,2895,483.779663850141,2916,475.58210735017553,18,er,0.5,0.45454545454545453
4,7,812,1143.0597083588991,2227.5,1103.7730118813886,1771,1048.4681882562043,1671,1103.7730118813886,18,er,0.5,0.45454545454545453
5,8,1437,2273.1301018500835,4872.65625,1923.358120311483,829,1776.0434562239407,807,1923.358120311483,18,er,0.5,0.45454545454545453
6,9,1966,3673.745619151649,8662.5,2531.6105592828076,306,2520.290062546411,317,2531.6105592828076,18,er,0.5,0.45454545454545453
7,10,1919,4508.687805322479,11694.375,1954.678417738052,81,2011.2920806304694,74,1954.678417738052,18,er,0.5,0.45454545454545453
8,11,1142,3726.188268861553,10631.25,602.0735835918047,12,1574.8102750103735,20,602.0735835918047,18,er,0.5,0.45454545454545453
9,12,358,1552.5784453589802,4872.65625,211.0819234909081,1,421.67240772218287,2,211.0819234909081,18,er,0.5,0.45454545454545453
