,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,34,30.07652280379553,27.5,32.92722657756307,6689,31.66689315807704,6576,32.92722657756307,2,er,0.5,0.5151515151515151
1,4,110,104.58427247683444,92.8125,113.4013874593787,6022,108.36434475622038,5880,113.4013874593787,2,er,0.5,0.5151515151515151
2,5,327,344.8111771357451,297.0,353.1809756757187,4582,350.40406040339883,4600,353.1809756757187,2,er,0.5,0.5151515151515151
3,6,852,1036.1750019988299,866.25,951.3559604649028,3006,968.0611849444974,3073,951.3559604649028,2,er,0.5,0.5151515151515151
4,7,1912,2745.19091438651,2227.5,2215.4745987104275,1661,2225.456287433346,1716,2215.4745987104275,2,er,0.5,0.5151515151515151
5,8,3549,6187.07800780293,4872.65625,4030.7183106606003,738,4375.2521609660425,781,4030.7183106606003,2,er,0.5,0.5151515151515151
6,9,5198,11332.560391396612,8662.5,5791.181201431753,249,6893.857575978414,294,5791.181201431753,2,er,0.5,0.5151515151515151
7,10,5331,15762.561271669832,11694.375,3928.3894288859005,49,6961.869075183638,71,3928.3894288859005,2,er,0.5,0.5151515151515151
8,11,3063,14763.831494126014,10631.25,778.9246079094339,4,3615.0510973073524,8,778.9246079094339,2,er,0.5,0.5151515151515151
9,12,530,6971.809316670618,4872.65625,0.0,0,763.9587706483806,1,6971.809316670618,2,er,0.5,0.5151515151515151
