,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
10,10,13,28544,697166.0167683586,361.3325618219623,17440.389145724792,16,37262.5710252143,18,17440.389145724792,1,barabasialbert,0.15,0.2684210526315789
11,11,14,22137,1216371.2345195313,352.29924777641327,26673.22071491653,6,50106.26094371529,7,26673.22071491653,1,barabasialbert,0.15,0.2684210526315789
12,12,15,11968,1828398.024098832,295.9313681321871,15863.178102168302,1,62873.85667338061,3,15863.178102168302,1,barabasialbert,0.15,0.2684210526315789
13,13,16,3958,2300533.698084879,208.07674321794408,0.0,0,0.0,0,2300533.698084879,1,barabasialbert,0.15,0.2684210526315789
14,14,17,591,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,1,barabasialbert,0.15,0.2684210526315789
15,15,18,10,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,1,barabasialbert,0.15,0.2684210526315789
16,16,19,0,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,1,barabasialbert,0.15,0.2684210526315789
17,17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,1,barabasialbert,0.15,0.2684210526315789
0,0,3,32,22.047257617728533,3.8475,27.12481100112408,6301,21.293929352693883,6274,27.12481100112408,2,barabasialbert,0.15,0.2684210526315789
1,1,4,111,75.4538382417262,7.358343749999999,109.86782514987556,7373,93.3281608482626,7327,109.86782514987556,2,barabasialbert,0.15,0.2684210526315789
2,2,5,328,259.24350317999404,14.128019999999998,347.96772866549463,5964,321.25015559605083,5943,347.96772866549463,2,barabasialbert,0.15,0.2684210526315789
3,3,6,907,869.830175143401,26.4900375,1026.5949558106354,4630,985.6652727549176,4649,1026.5949558106354,2,barabasialbert,0.15,0.2684210526315789
4,4,7,2303,2801.7687746724287,47.6820675,2724.736559501733,3375,2715.6952050070577,3423,2724.736559501733,2,barabasialbert,0.15,0.2684210526315789
5,5,8,5154,8554.611107404435,81.35752767187498,6133.498372096155,2106,6498.652085943889,2176,6133.498372096155,2,barabasialbert,0.15,0.2684210526315789
6,6,9,10388,24493.202328568488,130.17204427499996,12010.500940550672,1202,13323.548561759686,1234,12010.500940550672,2,barabasialbert,0.15,0.2684210526315789
7,7,10,18598,65087.46239839068,193.3054857483749,21416.381345805457,606,22464.89010755372,620,21416.381345805457,2,barabasialbert,0.15,0.2684210526315789
8,8,11,29434,158825.86518267586,263.5983896568749,33127.8293331921,288,34085.01890008821,250,33127.8293331921,2,barabasialbert,0.15,0.2684210526315789
9,9,12,40247,351715.69881900446,326.2030072003827,43181.97284686747,108,34291.62765234045,75,43181.97284686747,2,barabasialbert,0.15,0.2684210526315789
10,10,13,46594,697166.0167683586,361.3325618219623,35673.42706463529,34,27303.199046885497,22,35673.42706463529,2,barabasialbert,0.15,0.2684210526315789
11,11,14,44348,1216371.2345195313,352.29924777641327,41087.89929382818,11,37539.056261389786,6,41087.89929382818,2,barabasialbert,0.15,0.2684210526315789
12,12,15,33514,1828398.024098832,295.9313681321871,5546.315417212077,2,9701.152103389208,1,5546.315417212077,2,barabasialbert,0.15,0.2684210526315789
13,13,16,19247,2300533.698084879,208.07674321794408,0.0,0,0.0,0,2300533.698084879,2,barabasialbert,0.15,0.2684210526315789
14,14,17,7735,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,2,barabasialbert,0.15,0.2684210526315789
15,15,18,1776,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,2,barabasialbert,0.15,0.2684210526315789
16,16,19,145,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,2,barabasialbert,0.15,0.2684210526315789
17,17,20,2,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,2,barabasialbert,0.15,0.2684210526315789
0,0,3,32,22.047257617728533,3.8475,28.77417222434897,6777,22.739208238413195,6805,28.77417222434897,3,barabasialbert,0.15,0.2684210526315789
1,1,4,92,75.4538382417262,7.358343749999999,86.705671940446,5923,76.47293876266814,6069,86.705671940446,3,barabasialbert,0.15,0.2684210526315789
2,2,5,302,259.24350317999404,14.128019999999998,318.12224181378866,6001,288.81164389814614,6073,318.12224181378866,3,barabasialbert,0.15,0.2684210526315789
3,3,6,889,869.830175143401,26.4900375,1029.5890313882817,4868,971.341104831875,4941,1029.5890313882817,3,barabasialbert,0.15,0.2684210526315789
4,4,7,2347,2801.7687746724287,47.6820675,2862.259836158587,3528,2861.5734394448773,3555,2862.259836158587,3,barabasialbert,0.15,0.2684210526315789
5,5,8,5522,8554.611107404435,81.35752767187498,7400.38563312959,2375,7149.06320394665,2264,7400.38563312959,3,barabasialbert,0.15,0.2684210526315789
6,6,9,11474,24493.202328568488,130.17204427499996,15267.904611778393,1347,15614.9619457751,1258,15267.904611778393,3,barabasialbert,0.15,0.2684210526315789
7,7,10,21198,65087.46239839068,193.3054857483749,28291.818426814505,704,26563.15377581516,614,28291.818426814505,3,barabasialbert,0.15,0.2684210526315789
8,8,11,34448,158825.86518267586,263.5983896568749,43677.91548854048,316,49200.89912057176,303,43677.91548854048,3,barabasialbert,0.15,0.2684210526315789
9,9,12,48125,351715.69881900446,326.2030072003827,56329.437175118415,111,47775.49275641248,82,56329.437175118415,3,barabasialbert,0.15,0.2684210526315789
10,10,13,56382,697166.0167683586,361.3325618219623,60232.81992867801,38,62374.49703411816,27,60232.81992867801,3,barabasialbert,0.15,0.2684210526315789
11,11,14,53829,1216371.2345195313,352.29924777641327,50864.1414137165,9,52977.67153649196,8,50864.1414137165,3,barabasialbert,0.15,0.2684210526315789
12,12,15,39959,1828398.024098832,295.9313681321871,63365.155906160886,3,10676.073793633876,1,63365.155906160886,3,barabasialbert,0.15,0.2684210526315789
13,13,16,21414,2300533.698084879,208.07674321794408,0.0,0,0.0,0,2300533.698084879,3,barabasialbert,0.15,0.2684210526315789
14,14,17,7441,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,3,barabasialbert,0.15,0.2684210526315789
15,15,18,1447,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,3,barabasialbert,0.15,0.2684210526315789
16,16,19,134,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,3,barabasialbert,0.15,0.2684210526315789
17,17,20,4,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,3,barabasialbert,0.15,0.2684210526315789
0,0,3,28,22.047257617728533,3.8475,24.955082760497,5508,19.27698469913076,5439,24.955082760497,4,barabasialbert,0.15,0.2684210526315789
1,1,4,104,75.4538382417262,7.358343749999999,104.31648680035812,7043,88.76381785204353,6980,104.31648680035812,4,barabasialbert,0.15,0.2684210526315789
2,2,5,316,259.24350317999404,14.128019999999998,337.1331953914709,5878,314.1592605752478,5968,337.1331953914709,4,barabasialbert,0.15,0.2684210526315789
3,3,6,893,869.830175143401,26.4900375,1050.874770716074,4981,985.8753576424992,4902,1050.874770716074,4,barabasialbert,0.15,0.2684210526315789
4,4,7,2356,2801.7687746724287,47.6820675,2840.854492879826,3590,2810.047826140743,3562,2840.854492879826,4,barabasialbert,0.15,0.2684210526315789
5,5,8,5529,8554.611107404435,81.35752767187498,6816.539409461988,2394,6960.15884018977,2465,6816.539409461988,4,barabasialbert,0.15,0.2684210526315789
6,6,9,11601,24493.202328568488,130.17204427499996,14444.809387133317,1385,14460.82541033109,1396,14444.809387133317,4,barabasialbert,0.15,0.2684210526315789
7,7,10,22127,65087.46239839068,193.3054857483749,25638.92676774806,698,28743.73495709263,773,25638.92676774806,4,barabasialbert,0.15,0.2684210526315789
8,8,11,37192,158825.86518267586,263.5983896568749,43511.45767130324,317,45407.813192010464,325,43511.45767130324,4,barabasialbert,0.15,0.2684210526315789
9,9,12,54862,351715.69881900446,326.2030072003827,55701.13568414276,132,51972.01759538384,125,55701.13568414276,4,barabasialbert,0.15,0.2684210526315789
10,10,13,69856,697166.0167683586,361.3325618219623,71314.89001579232,49,67024.87846727525,48,71314.89001579232,4,barabasialbert,0.15,0.2684210526315789
11,11,14,74552,1216371.2345195313,352.29924777641327,63290.0621261379,17,39150.7448413513,14,63290.0621261379,4,barabasialbert,0.15,0.2684210526315789
12,12,15,65504,1828398.024098832,295.9313681321871,63202.29534491119,6,22837.781151117622,3,63202.29534491119,4,barabasialbert,0.15,0.2684210526315789
13,13,16,45302,2300533.698084879,208.07674321794408,32888.90365191042,1,0.0,0,32888.90365191042,4,barabasialbert,0.15,0.2684210526315789
14,14,17,23353,2324749.8422752465,117.50216087601544,56179.881751725785,1,0.0,0,56179.881751725785,4,barabasialbert,0.15,0.2684210526315789
