,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,1,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,1,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,1,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,1,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,1,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,1,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,1,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,1,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,1,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,1,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,1,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,1,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,36.87420085285937,10937,,11190,36.87420085285937,2,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,158.03422586160755,12190,,12416,158.03422586160755,2,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,463.8548249627827,7980,,7953,463.8548249627827,2,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1658.6809347031,5130,,4997,1658.6809347031,2,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5396.521622985237,3510,,3368,5396.521622985237,2,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,16445.383210705266,2332,,2290,16445.383210705266,2,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,42136.27512841733,1490,,1337,42136.27512841733,2,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,83990.40081024304,785,,753,83990.40081024304,2,karate,0.0,0.1390374331550802
8,8,11,59890,194848.31321890635,0.0,137670.471310813,391,,408,137670.471310813,2,karate,0.0,0.1390374331550802
9,9,12,89849,571172.9965926765,0.0,201720.2147741489,201,,185,201720.2147741489,2,karate,0.0,0.1390374331550802
10,10,13,120823,1612723.755085204,0.0,133526.0010977968,44,,75,133526.0010977968,2,karate,0.0,0.1390374331550802
11,11,14,138689,4372464.940257746,0.0,124371.44280312644,8,,20,124371.44280312644,2,karate,0.0,0.1390374331550802
12,12,15,125021,11348144.301275006,0.0,124423.76799396145,2,,7,124423.76799396145,2,karate,0.0,0.1390374331550802
13,13,16,82339,28104862.724748597,0.0,0.0,0,,1,28104862.724748597,2,karate,0.0,0.1390374331550802
14,14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,2,karate,0.0,0.1390374331550802
15,15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,2,karate,0.0,0.1390374331550802
16,16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,2,karate,0.0,0.1390374331550802
17,17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,2,karate,0.0,0.1390374331550802
18,18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,2,karate,0.0,0.1390374331550802
19,19,22,0,1973664251.810577,0.0,0.0,0,0.0,0,1973664251.810577,2,karate,0.0,0.1390374331550802
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,2,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,2,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,2,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,2,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,2,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,2,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,2,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,2,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,2,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,2,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,2,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,2,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,37.00533326796526,10924,,10974,37.00533326796526,3,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,164.6781756833656,12515,,12570,164.6781756833656,3,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,467.0326364408896,7918,,7996,467.0326364408896,3,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1645.5339649949572,5071,,4890,1645.5339649949572,3,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5206.71781698665,3400,,3483,5206.71781698665,3,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,15357.893219483278,2369,,2284,15357.893219483278,3,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,33809.792086554306,1319,,1429,33809.792086554306,3,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,74924.79524309089,775,,756,74924.79524309089,3,karate,0.0,0.1390374331550802
8,8,11,59890,194848.31321890635,0.0,146723.25537589082,417,,356,146723.25537589082,3,karate,0.0,0.1390374331550802
9,9,12,89849,571172.9965926765,0.0,267455.29133300466,210,,167,267455.29133300466,3,karate,0.0,0.1390374331550802
10,10,13,120823,1612723.755085204,0.0,293374.0106515961,60,,73,293374.0106515961,3,karate,0.0,0.1390374331550802
11,11,14,138689,4372464.940257746,0.0,246526.9161277229,21,,20,246526.9161277229,3,karate,0.0,0.1390374331550802
12,12,15,125021,11348144.301275006,0.0,0.0,0,,2,11348144.301275006,3,karate,0.0,0.1390374331550802
13,13,16,82339,28104862.724748597,0.0,38387.08381129125,1,0.0,0,38387.08381129125,3,karate,0.0,0.1390374331550802
14,14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,3,karate,0.0,0.1390374331550802
15,15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,3,karate,0.0,0.1390374331550802
16,16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,3,karate,0.0,0.1390374331550802
17,17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,3,karate,0.0,0.1390374331550802
18,18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,3,karate,0.0,0.1390374331550802
19,19,22,0,1973664251.810577,0.0,0.0,0,0.0,0,1973664251.810577,3,karate,0.0,0.1390374331550802
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,3,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,3,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,3,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,3,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,3,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,3,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,3,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,3,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,3,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,3,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,3,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,3,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,37.89293308675733,11144,,10972,37.89293308675733,4,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,158.610449934656,12117,,12508,158.610449934656,4,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,466.8841328074301,8009,,7899,466.8841328074301,4,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1622.084977002493,5046,,5116,1622.084977002493,4,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5634.77447987111,3468,,3434,5634.77447987111,4,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,16870.23300560736,2378,,2372,16870.23300560736,4,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,45139.77293218753,1482,,1376,45139.77293218753,4,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,77123.68297454184,752,,722,77123.68297454184,4,karate,0.0,0.1390374331550802
8,8,11,59890,194848.31321890635,0.0,116125.68241552012,349,,345,116125.68241552012,4,karate,0.0,0.1390374331550802
9,9,12,89849,571172.9965926765,0.0,174208.94618255002,178,,171,174208.94618255002,4,karate,0.0,0.1390374331550802
10,10,13,120823,1612723.755085204,0.0,249829.38581885383,61,,61,249829.38581885383,4,karate,0.0,0.1390374331550802
11,11,14,138689,4372464.940257746,0.0,228399.02160843965,13,,16,228399.02160843965,4,karate,0.0,0.1390374331550802
12,12,15,125021,11348144.301275006,0.0,106167.103782244,3,,3,106167.103782244,4,karate,0.0,0.1390374331550802
13,13,16,82339,28104862.724748597,0.0,0.0,0,,5,28104862.724748597,4,karate,0.0,0.1390374331550802
14,14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,4,karate,0.0,0.1390374331550802
15,15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,4,karate,0.0,0.1390374331550802
16,16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,4,karate,0.0,0.1390374331550802
17,17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,4,karate,0.0,0.1390374331550802
18,18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,4,karate,0.0,0.1390374331550802
19,19,22,0,1973664251.810577,0.0,0.0,0,0.0,0,1973664251.810577,4,karate,0.0,0.1390374331550802
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,4,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,4,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,4,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,4,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,4,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,4,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,4,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,4,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,4,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,4,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,4,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,4,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,37.13609341790078,10972,,11125,37.13609341790078,5,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,160.53530036738658,12282,,12481,160.53530036738658,5,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,468.52430714337794,8037,,8022,468.52430714337794,5,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1577.2991788593642,4945,,5141,1577.2991788593642,5,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5826.974068600165,3595,,3425,5826.974068600165,5,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,16533.61232064456,2276,,2231,16533.61232064456,5,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,39614.64458468879,1346,,1384,39614.64458468879,5,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,97084.3605262748,805,,679,97084.3605262748,5,karate,0.0,0.1390374331550802
8,8,11,59890,194848.31321890635,0.0,164113.85591838602,423,,306,164113.85591838602,5,karate,0.0,0.1390374331550802
9,9,12,89849,571172.9965926765,0.0,249829.1201383273,208,,125,249829.1201383273,5,karate,0.0,0.1390374331550802
10,10,13,120823,1612723.755085204,0.0,262369.7290311321,78,,58,262369.7290311321,5,karate,0.0,0.1390374331550802
11,11,14,138689,4372464.940257746,0.0,302369.5583942295,22,,15,302369.5583942295,5,karate,0.0,0.1390374331550802
12,12,15,125021,11348144.301275006,0.0,476923.4159328741,9,,6,476923.4159328741,5,karate,0.0,0.1390374331550802
13,13,16,82339,28104862.724748597,0.0,352605.300212935,2,,2,352605.300212935,5,karate,0.0,0.1390374331550802
14,14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,5,karate,0.0,0.1390374331550802
15,15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,5,karate,0.0,0.1390374331550802
16,16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,5,karate,0.0,0.1390374331550802
17,17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,5,karate,0.0,0.1390374331550802
18,18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,5,karate,0.0,0.1390374331550802
19,19,22,0,1973664251.810577,0.0,0.0,0,0.0,0,1973664251.810577,5,karate,0.0,0.1390374331550802
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,5,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,5,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,5,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,5,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,5,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,5,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,5,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,5,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,5,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,5,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,5,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,5,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,37.14942942703312,11009,,11087,37.14942942703312,6,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,162.5522967916943,12353,,12286,162.5522967916943,6,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,468.8340421063505,7944,,7925,468.8340421063505,6,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1639.591275567665,5028,,4898,1639.591275567665,6,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5208.467616743815,3373,,3452,5208.467616743815,6,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,16451.966481109655,2433,,2470,16451.966481109655,6,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,42189.52022923316,1476,,1454,42189.52022923316,6,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,88994.39756787271,775,,766,88994.39756787271,6,karate,0.0,0.1390374331550802
8,8,11,59890,194848.31321890635,0.0,148457.65593614124,368,,434,148457.65593614124,6,karate,0.0,0.1390374331550802
9,9,12,89849,571172.9965926765,0.0,241916.94704695448,161,,146,241916.94704695448,6,karate,0.0,0.1390374331550802
10,10,13,120823,1612723.755085204,0.0,288793.829583484,51,,60,288793.829583484,6,karate,0.0,0.1390374331550802
11,11,14,138689,4372464.940257746,0.0,266825.1273416775,18,,18,266825.1273416775,6,karate,0.0,0.1390374331550802
12,12,15,125021,11348144.301275006,0.0,323105.80575550534,10,,2,323105.80575550534,6,karate,0.0,0.1390374331550802
13,13,16,82339,28104862.724748597,0.0,48738.6569738862,1,,1,48738.6569738862,6,karate,0.0,0.1390374331550802
14,14,17,37264,66199815.06225778,0.0,0.0,0,,1,66199815.06225778,6,karate,0.0,0.1390374331550802
15,15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,6,karate,0.0,0.1390374331550802
16,16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,6,karate,0.0,0.1390374331550802
17,17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,6,karate,0.0,0.1390374331550802
18,18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,6,karate,0.0,0.1390374331550802
19,19,22,0,1973664251.810577,0.0,0.0,0,0.0,0,1973664251.810577,6,karate,0.0,0.1390374331550802
20,20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,6,karate,0.0,0.1390374331550802
21,21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,6,karate,0.0,0.1390374331550802
22,22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,6,karate,0.0,0.1390374331550802
23,23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,6,karate,0.0,0.1390374331550802
24,24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,6,karate,0.0,0.1390374331550802
25,25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,6,karate,0.0,0.1390374331550802
26,26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,6,karate,0.0,0.1390374331550802
27,27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,6,karate,0.0,0.1390374331550802
28,28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,6,karate,0.0,0.1390374331550802
29,29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,6,karate,0.0,0.1390374331550802
30,30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,6,karate,0.0,0.1390374331550802
31,31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,6,karate,0.0,0.1390374331550802
0,0,3,45,16.083731304870028,0.0,37.21771253022977,10952,,10988,37.21771253022977,7,karate,0.0,0.1390374331550802
1,1,4,154,51.992596651304446,0.0,163.31197932283217,12431,,12218,163.31197932283217,7,karate,0.0,0.1390374331550802
2,2,5,374,173.49401235515495,0.0,468.4792131856734,7998,,7868,468.4792131856734,7,karate,0.0,0.1390374331550802
3,3,6,969,582.9522518528825,0.0,1726.7070186369756,5140,,4985,1726.7070186369756,7,karate,0.0,0.1390374331550802
4,4,7,2746,1945.2524339903675,0.0,5252.556558037675,3445,,3580,5252.556558037675,7,karate,0.0,0.1390374331550802
5,5,8,7507,6389.6861367838665,0.0,15249.587792458637,2308,,2452,15249.587792458637,7,karate,0.0,0.1390374331550802
6,6,9,17625,20532.03958866735,0.0,40221.16983219481,1389,,1551,40221.16983219481,7,karate,0.0,0.1390374331550802
7,7,10,35127,64231.24684155294,0.0,75614.27232429458,716,,764,75614.27232429458,7,karate,0.0,0.1390374331550802
