,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,16.083731304870028,0.0,37.56907956342667,11105,,11185,37.56907956342667,11,karate,0.0,0.13903743315508021
1,4,154,51.992596651304446,0.0,160.1086022071108,12225,,12310,160.1086022071108,11,karate,0.0,0.13903743315508021
2,5,374,173.49401235515495,0.0,466.36284323323565,8020,,8072,466.36284323323565,11,karate,0.0,0.13903743315508021
3,6,969,582.9522518528825,0.0,1646.0712692496545,4993,,5043,1646.0712692496545,11,karate,0.0,0.13903743315508021
4,7,2746,1945.2524339903673,0.0,5513.736951784554,3519,,3388,5513.736951784554,11,karate,0.0,0.13903743315508021
5,8,7507,6389.6861367838665,0.0,16192.765519879718,2347,,2273,16192.765519879718,11,karate,0.0,0.13903743315508021
6,9,17625,20532.03958866735,0.0,39646.93027923319,1370,,1390,39646.93027923319,11,karate,0.0,0.13903743315508021
7,10,35127,64231.24684155294,0.0,77249.5192209646,751,,747,77249.5192209646,11,karate,0.0,0.13903743315508021
8,11,59890,194848.31321890635,0.0,128240.42245441843,373,,379,128240.42245441843,11,karate,0.0,0.13903743315508021
9,12,89849,571172.9965926765,0.0,218338.7779292661,194,,151,218338.7779292661,11,karate,0.0,0.13903743315508021
10,13,120823,1612723.755085204,0.0,329761.952116191,69,,47,329761.952116191,11,karate,0.0,0.13903743315508021
11,14,138689,4372464.940257746,0.0,310470.6703008193,26,,9,310470.6703008193,11,karate,0.0,0.13903743315508021
12,15,125021,11348144.301275006,0.0,280666.136407696,7,,5,280666.136407696,11,karate,0.0,0.13903743315508021
13,16,82339,28104862.724748593,0.0,128843.7763567089,1,,1,128843.7763567089,11,karate,0.0,0.13903743315508021
14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,11,karate,0.0,0.13903743315508021
15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,11,karate,0.0,0.13903743315508021
16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,11,karate,0.0,0.13903743315508021
17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,11,karate,0.0,0.13903743315508021
18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,11,karate,0.0,0.13903743315508021
19,22,0,1973664251.8105772,0.0,0.0,0,0.0,0,1973664251.8105772,11,karate,0.0,0.13903743315508021
20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,11,karate,0.0,0.13903743315508021
21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,11,karate,0.0,0.13903743315508021
22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,11,karate,0.0,0.13903743315508021
23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,11,karate,0.0,0.13903743315508021
24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,11,karate,0.0,0.13903743315508021
25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,11,karate,0.0,0.13903743315508021
26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,11,karate,0.0,0.13903743315508021
27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,11,karate,0.0,0.13903743315508021
28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,11,karate,0.0,0.13903743315508021
29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,11,karate,0.0,0.13903743315508021
30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,11,karate,0.0,0.13903743315508021
31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,11,karate,0.0,0.13903743315508021
