,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,16.083731304870028,0.0,37.50912469475777,11031,,11004,37.50912469475777,41,karate,0.0,0.13903743315508021
1,4,154,51.992596651304446,0.0,162.87754149390963,12422,,12297,162.87754149390963,41,karate,0.0,0.13903743315508021
2,5,374,173.49401235515495,0.0,456.86906135099565,7812,,7962,456.86906135099565,41,karate,0.0,0.13903743315508021
3,6,969,582.9522518528825,0.0,1640.965180650817,5053,,4963,1640.965180650817,41,karate,0.0,0.13903743315508021
4,7,2746,1945.2524339903673,0.0,5471.5070827109275,3307,,3333,5471.5070827109275,41,karate,0.0,0.13903743315508021
5,8,7507,6389.6861367838665,0.0,17193.404647281073,2391,,2352,17193.404647281073,41,karate,0.0,0.13903743315508021
6,9,17625,20532.03958866735,0.0,44627.96200338604,1516,,1549,44627.96200338604,41,karate,0.0,0.13903743315508021
7,10,35127,64231.24684155294,0.0,85628.6914247503,815,,788,85628.6914247503,41,karate,0.0,0.13903743315508021
8,11,59890,194848.31321890635,0.0,151956.11033092844,355,,419,151956.11033092844,41,karate,0.0,0.13903743315508021
9,12,89849,571172.9965926765,0.0,216576.5831142968,181,,215,216576.5831142968,41,karate,0.0,0.13903743315508021
10,13,120823,1612723.755085204,0.0,289136.6002861259,82,,89,289136.6002861259,41,karate,0.0,0.13903743315508021
11,14,138689,4372464.940257746,0.0,392326.9457017776,28,,21,392326.9457017776,41,karate,0.0,0.13903743315508021
12,15,125021,11348144.301275006,0.0,382024.4963529761,6,,6,382024.4963529761,41,karate,0.0,0.13903743315508021
13,16,82339,28104862.724748593,0.0,69963.55597864272,1,,1,69963.55597864272,41,karate,0.0,0.13903743315508021
14,17,37264,66199815.06225778,0.0,0.0,0,,1,66199815.06225778,41,karate,0.0,0.13903743315508021
15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,41,karate,0.0,0.13903743315508021
16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,41,karate,0.0,0.13903743315508021
17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,41,karate,0.0,0.13903743315508021
18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,41,karate,0.0,0.13903743315508021
19,22,0,1973664251.8105772,0.0,0.0,0,0.0,0,1973664251.8105772,41,karate,0.0,0.13903743315508021
20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,41,karate,0.0,0.13903743315508021
21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,41,karate,0.0,0.13903743315508021
22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,41,karate,0.0,0.13903743315508021
23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,41,karate,0.0,0.13903743315508021
24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,41,karate,0.0,0.13903743315508021
25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,41,karate,0.0,0.13903743315508021
26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,41,karate,0.0,0.13903743315508021
27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,41,karate,0.0,0.13903743315508021
28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,41,karate,0.0,0.13903743315508021
29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,41,karate,0.0,0.13903743315508021
30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,41,karate,0.0,0.13903743315508021
31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,41,karate,0.0,0.13903743315508021
