,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,16.083731304870028,0.0,37.14942942703312,11009,,11087,37.14942942703312,6,karate,0.0,0.13903743315508021
1,4,154,51.992596651304446,0.0,162.5522967916943,12353,,12286,162.5522967916943,6,karate,0.0,0.13903743315508021
2,5,374,173.49401235515495,0.0,468.8340421063505,7944,,7925,468.8340421063505,6,karate,0.0,0.13903743315508021
3,6,969,582.9522518528825,0.0,1639.591275567665,5028,,4898,1639.591275567665,6,karate,0.0,0.13903743315508021
4,7,2746,1945.2524339903673,0.0,5208.467616743815,3373,,3452,5208.467616743815,6,karate,0.0,0.13903743315508021
5,8,7507,6389.6861367838665,0.0,16451.966481109655,2433,,2470,16451.966481109655,6,karate,0.0,0.13903743315508021
6,9,17625,20532.03958866735,0.0,42189.52022923316,1476,,1454,42189.52022923316,6,karate,0.0,0.13903743315508021
7,10,35127,64231.24684155294,0.0,88994.39756787271,775,,766,88994.39756787271,6,karate,0.0,0.13903743315508021
8,11,59890,194848.31321890635,0.0,148457.65593614124,368,,434,148457.65593614124,6,karate,0.0,0.13903743315508021
9,12,89849,571172.9965926765,0.0,241916.94704695448,161,,146,241916.94704695448,6,karate,0.0,0.13903743315508021
10,13,120823,1612723.755085204,0.0,288793.829583484,51,,60,288793.829583484,6,karate,0.0,0.13903743315508021
11,14,138689,4372464.940257746,0.0,266825.1273416775,18,,18,266825.1273416775,6,karate,0.0,0.13903743315508021
12,15,125021,11348144.301275006,0.0,323105.80575550534,10,,2,323105.80575550534,6,karate,0.0,0.13903743315508021
13,16,82339,28104862.724748593,0.0,48738.6569738862,1,,1,48738.6569738862,6,karate,0.0,0.13903743315508021
14,17,37264,66199815.06225778,0.0,0.0,0,,1,66199815.06225778,6,karate,0.0,0.13903743315508021
15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,6,karate,0.0,0.13903743315508021
16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,6,karate,0.0,0.13903743315508021
17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,6,karate,0.0,0.13903743315508021
18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,6,karate,0.0,0.13903743315508021
19,22,0,1973664251.8105772,0.0,0.0,0,0.0,0,1973664251.8105772,6,karate,0.0,0.13903743315508021
20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,6,karate,0.0,0.13903743315508021
21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,6,karate,0.0,0.13903743315508021
22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,6,karate,0.0,0.13903743315508021
23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,6,karate,0.0,0.13903743315508021
24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,6,karate,0.0,0.13903743315508021
25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,6,karate,0.0,0.13903743315508021
26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,6,karate,0.0,0.13903743315508021
27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,6,karate,0.0,0.13903743315508021
28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,6,karate,0.0,0.13903743315508021
29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,6,karate,0.0,0.13903743315508021
30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,6,karate,0.0,0.13903743315508021
31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,6,karate,0.0,0.13903743315508021
