,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,16.083731304870028,0.0,36.848532028382394,10936,,11022,36.848532028382394,17,karate,0.0,0.13903743315508021
1,4,154,51.992596651304446,0.0,160.2663178180217,12182,,12392,160.2663178180217,17,karate,0.0,0.13903743315508021
2,5,374,173.49401235515495,0.0,467.00713751679996,7913,,7933,467.00713751679996,17,karate,0.0,0.13903743315508021
3,6,969,582.9522518528825,0.0,1642.4411452532136,5173,,5063,1642.4411452532136,17,karate,0.0,0.13903743315508021
4,7,2746,1945.2524339903673,0.0,5789.913954868817,3660,,3507,5789.913954868817,17,karate,0.0,0.13903743315508021
5,8,7507,6389.6861367838665,0.0,16486.254373784504,2415,,2366,16486.254373784504,17,karate,0.0,0.13903743315508021
6,9,17625,20532.03958866735,0.0,39267.88071256471,1377,,1367,39267.88071256471,17,karate,0.0,0.13903743315508021
7,10,35127,64231.24684155294,0.0,71574.50229633531,711,,728,71574.50229633531,17,karate,0.0,0.13903743315508021
8,11,59890,194848.31321890635,0.0,132832.46606296313,360,,363,132832.46606296313,17,karate,0.0,0.13903743315508021
9,12,89849,571172.9965926765,0.0,179034.8626144544,150,,151,179034.8626144544,17,karate,0.0,0.13903743315508021
10,13,120823,1612723.755085204,0.0,279818.14028886653,80,,71,279818.14028886653,17,karate,0.0,0.13903743315508021
11,14,138689,4372464.940257746,0.0,463962.1304065577,33,,23,463962.1304065577,17,karate,0.0,0.13903743315508021
12,15,125021,11348144.301275006,0.0,446278.336590352,9,,9,446278.336590352,17,karate,0.0,0.13903743315508021
13,16,82339,28104862.724748593,0.0,104105.77129622098,1,,5,104105.77129622098,17,karate,0.0,0.13903743315508021
14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,17,karate,0.0,0.13903743315508021
15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,17,karate,0.0,0.13903743315508021
16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,17,karate,0.0,0.13903743315508021
17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,17,karate,0.0,0.13903743315508021
18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,17,karate,0.0,0.13903743315508021
19,22,0,1973664251.8105772,0.0,0.0,0,0.0,0,1973664251.8105772,17,karate,0.0,0.13903743315508021
20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,17,karate,0.0,0.13903743315508021
21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,17,karate,0.0,0.13903743315508021
22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,17,karate,0.0,0.13903743315508021
23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,17,karate,0.0,0.13903743315508021
24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,17,karate,0.0,0.13903743315508021
25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,17,karate,0.0,0.13903743315508021
26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,17,karate,0.0,0.13903743315508021
27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,17,karate,0.0,0.13903743315508021
28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,17,karate,0.0,0.13903743315508021
29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,17,karate,0.0,0.13903743315508021
30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,17,karate,0.0,0.13903743315508021
31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,17,karate,0.0,0.13903743315508021
