,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,16.083731304870028,0.0,37.00930807172293,10966,,10988,37.00930807172293,33,karate,0.0,0.13903743315508021
1,4,154,51.992596651304446,0.0,161.6164862353812,12345,,12382,161.6164862353812,33,karate,0.0,0.13903743315508021
2,5,374,173.49401235515495,0.0,467.4250132196755,7871,,8017,467.4250132196755,33,karate,0.0,0.13903743315508021
3,6,969,582.9522518528825,0.0,1612.7215025059402,4977,,4972,1612.7215025059402,33,karate,0.0,0.13903743315508021
4,7,2746,1945.2524339903673,0.0,5381.295377534229,3481,,3514,5381.295377534229,33,karate,0.0,0.13903743315508021
5,8,7507,6389.6861367838665,0.0,15381.687906360596,2341,,2390,15381.687906360596,33,karate,0.0,0.13903743315508021
6,9,17625,20532.03958866735,0.0,38131.89982442146,1453,,1382,38131.89982442146,33,karate,0.0,0.13903743315508021
7,10,35127,64231.24684155294,0.0,83242.81846333687,855,,708,83242.81846333687,33,karate,0.0,0.13903743315508021
8,11,59890,194848.31321890635,0.0,158782.2906754527,414,,410,158782.2906754527,33,karate,0.0,0.13903743315508021
9,12,89849,571172.9965926765,0.0,209696.40249730396,174,,165,209696.40249730396,33,karate,0.0,0.13903743315508021
10,13,120823,1612723.755085204,0.0,232088.5828586143,71,,47,232088.5828586143,33,karate,0.0,0.13903743315508021
11,14,138689,4372464.940257746,0.0,421985.0023682838,35,,20,421985.0023682838,33,karate,0.0,0.13903743315508021
12,15,125021,11348144.301275006,0.0,567301.5336281611,14,,4,567301.5336281611,33,karate,0.0,0.13903743315508021
13,16,82339,28104862.724748593,0.0,206849.57290258145,3,,1,206849.57290258145,33,karate,0.0,0.13903743315508021
14,17,37264,66199815.06225778,0.0,0.0,0,0.0,0,66199815.06225778,33,karate,0.0,0.13903743315508021
15,18,10751,147779385.13897952,0.0,0.0,0,0.0,0,147779385.13897952,33,karate,0.0,0.13903743315508021
16,19,1733,311447237.80486304,0.0,0.0,0,0.0,0,311447237.80486304,33,karate,0.0,0.13903743315508021
17,20,120,617065249.2336992,0.0,0.0,0,0.0,0,617065249.2336992,33,karate,0.0,0.13903743315508021
18,21,0,1143935577.902045,0.0,0.0,0,0.0,0,1143935577.902045,33,karate,0.0,0.13903743315508021
19,22,0,1973664251.8105772,0.0,0.0,0,0.0,0,1973664251.8105772,33,karate,0.0,0.13903743315508021
20,23,0,3149786427.441944,0.0,0.0,0,0.0,0,3149786427.441944,33,karate,0.0,0.13903743315508021
21,24,0,4616598734.338928,0.0,0.0,0,0.0,0,4616598734.338928,33,karate,0.0,0.13903743315508021
22,25,0,6162048364.122976,0.0,0.0,0,0.0,0,6162048364.122976,33,karate,0.0,0.13903743315508021
23,26,0,7414229315.121227,0.0,0.0,0,0.0,0,7414229315.121227,33,karate,0.0,0.13903743315508021
24,27,0,7941404661.551912,0.0,0.0,0,0.0,0,7941404661.551912,33,karate,0.0,0.13903743315508021
25,28,0,7453029508.568772,0.0,0.0,0,0.0,0,7453029508.568772,33,karate,0.0,0.13903743315508021
26,29,0,6003103981.823419,0.0,0.0,0,0.0,0,6003103981.823419,33,karate,0.0,0.13903743315508021
27,30,0,4034171481.546219,0.0,0.0,0,0.0,0,4034171481.546219,33,karate,0.0,0.13903743315508021
28,31,0,2171229087.877213,0.0,0.0,0,0.0,0,2171229087.877213,33,karate,0.0,0.13903743315508021
29,32,0,877344908.838085,0.0,0.0,0,0.0,0,877344908.838085,33,karate,0.0,0.13903743315508021
30,33,0,236574611.61992767,0.0,0.0,0,0.0,0,236574611.61992767,33,karate,0.0,0.13903743315508021
31,34,0,31925293.60960962,0.0,0.0,0,0.0,0,31925293.60960962,33,karate,0.0,0.13903743315508021
