,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,62,58,0,29,False,0
1,triangulation,20,0.5,48,62,58,0,29,False,1
2,triangulation,20,0.5,50,62,59,0,28,False,2
3,triangulation,20,0.5,49,62,57,0,27,False,3
4,triangulation,20,0.5,50,62,61,0,30,False,4
5,triangulation,20,0.5,46,62,58,0,31,False,5
6,triangulation,20,0.5,51,62,61,0,29,False,6
7,triangulation,20,0.5,46,62,59,0,32,False,7
8,triangulation,20,0.5,49,62,56,0,26,False,8
9,triangulation,20,0.5,51,62,57,1,26,False,9
10,triangulation,20,0.5,48,62,58,0,29,False,10
11,triangulation,20,0.5,51,62,58,0,26,False,11
12,triangulation,20,0.5,50,62,58,0,27,False,12
13,triangulation,20,0.5,49,62,60,0,30,False,13
14,triangulation,20,0.5,47,62,59,0,31,False,14
15,triangulation,20,0.5,50,62,57,0,26,False,15
16,triangulation,20,0.5,47,62,57,0,29,False,16
17,triangulation,20,0.5,50,62,58,0,27,False,17
18,triangulation,20,0.5,50,62,60,0,29,False,18
19,triangulation,20,0.5,50,62,54,0,23,False,19
20,triangulation,20,0.5,51,62,59,0,27,False,20
21,triangulation,20,0.5,47,62,60,0,32,False,21
22,triangulation,20,0.5,50,62,58,0,27,False,22
23,triangulation,20,0.5,47,62,60,0,32,False,23
24,triangulation,20,0.5,50,62,60,0,29,False,24
25,triangulation,20,0.5,49,62,57,0,27,False,25
26,triangulation,20,0.5,49,62,56,1,27,False,26
27,triangulation,20,0.5,48,62,59,0,30,False,27
28,triangulation,20,0.5,50,62,56,0,25,False,28
29,triangulation,20,0.5,50,62,61,0,30,False,29
30,triangulation,20,0.5,50,62,60,0,29,False,30
31,triangulation,20,0.5,48,62,59,0,30,False,31
32,triangulation,20,0.5,50,62,59,0,28,False,32
33,triangulation,20,0.5,51,62,57,0,25,False,33
34,triangulation,20,0.5,47,62,59,0,31,False,34
35,triangulation,20,0.5,50,62,61,0,30,False,35
36,triangulation,20,0.5,48,62,52,1,24,False,36
37,triangulation,20,0.5,48,62,57,0,28,False,37
38,triangulation,20,0.5,50,62,54,0,23,False,38
39,triangulation,20,0.5,52,62,60,0,27,False,39
40,triangulation,20,0.5,48,62,54,0,25,False,40
41,triangulation,20,0.5,49,62,57,0,27,False,41
42,triangulation,20,0.5,51,62,58,0,26,False,42
43,triangulation,20,0.5,49,62,55,0,25,False,43
44,triangulation,20,0.5,48,62,57,0,28,False,44
45,triangulation,20,0.5,51,62,58,0,26,False,45
46,triangulation,20,0.5,51,62,53,0,21,False,46
47,triangulation,20,0.5,48,62,59,1,31,False,47
48,triangulation,20,0.5,49,62,59,0,29,False,48
49,triangulation,20,0.5,50,62,60,0,29,False,49
