,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,112,98,0,69,False,0
1,triangulation,20,0.5,48,112,97,0,68,False,1
2,triangulation,20,0.5,50,112,102,0,71,False,2
3,triangulation,20,0.5,49,112,97,0,67,False,3
4,triangulation,20,0.5,50,112,107,0,76,False,4
5,triangulation,20,0.5,46,112,98,0,71,False,5
6,triangulation,20,0.5,51,112,106,0,74,False,6
7,triangulation,20,0.5,46,112,90,0,63,False,7
8,triangulation,20,0.5,49,112,94,0,64,False,8
9,triangulation,20,0.5,51,112,95,0,63,False,9
10,triangulation,20,0.5,48,112,101,0,72,False,10
11,triangulation,20,0.5,51,112,103,0,71,False,11
12,triangulation,20,0.5,50,112,99,0,68,False,12
13,triangulation,20,0.5,49,112,100,0,70,False,13
14,triangulation,20,0.5,47,112,100,0,72,False,14
15,triangulation,20,0.5,50,112,100,0,69,False,15
16,triangulation,20,0.5,47,112,98,0,70,False,16
17,triangulation,20,0.5,50,112,100,0,69,False,17
18,triangulation,20,0.5,50,112,100,0,69,False,18
19,triangulation,20,0.5,50,112,93,0,62,False,19
20,triangulation,20,0.5,51,112,100,0,68,False,20
21,triangulation,20,0.5,47,112,101,0,73,False,21
22,triangulation,20,0.5,50,112,98,0,67,False,22
23,triangulation,20,0.5,47,112,97,0,69,False,23
24,triangulation,20,0.5,50,112,104,0,73,False,24
25,triangulation,20,0.5,49,112,96,0,66,False,25
26,triangulation,20,0.5,49,112,96,0,66,False,26
27,triangulation,20,0.5,48,112,101,0,72,False,27
28,triangulation,20,0.5,50,112,96,0,65,False,28
29,triangulation,20,0.5,50,112,106,0,75,False,29
30,triangulation,20,0.5,50,112,104,0,73,False,30
31,triangulation,20,0.5,48,112,102,0,73,False,31
32,triangulation,20,0.5,50,112,101,0,70,False,32
33,triangulation,20,0.5,51,112,102,0,70,False,33
34,triangulation,20,0.5,47,112,99,0,71,False,34
35,triangulation,20,0.5,50,112,97,0,66,False,35
36,triangulation,20,0.5,48,112,94,0,65,False,36
37,triangulation,20,0.5,48,112,97,0,68,False,37
38,triangulation,20,0.5,50,112,95,0,64,False,38
39,triangulation,20,0.5,52,112,101,0,68,False,39
40,triangulation,20,0.5,48,112,93,0,64,False,40
41,triangulation,20,0.5,49,112,100,0,70,False,41
42,triangulation,20,0.5,51,112,102,0,70,False,42
43,triangulation,20,0.5,49,112,98,0,68,False,43
44,triangulation,20,0.5,48,112,93,0,64,False,44
45,triangulation,20,0.5,51,112,99,0,67,False,45
46,triangulation,20,0.5,51,112,92,0,60,False,46
47,triangulation,20,0.5,48,112,98,0,69,False,47
48,triangulation,20,0.5,49,112,102,0,72,False,48
49,triangulation,20,0.5,50,112,106,0,75,False,49
