,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,96,85,0,56,False,0
1,triangulation,20,0.5,48,96,86,0,57,False,1
2,triangulation,20,0.5,50,96,90,0,59,False,2
3,triangulation,20,0.5,49,96,86,0,56,False,3
4,triangulation,20,0.5,50,96,92,0,61,False,4
5,triangulation,20,0.5,46,96,84,0,57,False,5
6,triangulation,20,0.5,51,96,93,0,61,False,6
7,triangulation,20,0.5,46,96,82,0,55,False,7
8,triangulation,20,0.5,49,96,82,0,52,False,8
9,triangulation,20,0.5,51,96,84,0,52,False,9
10,triangulation,20,0.5,48,96,86,0,57,False,10
11,triangulation,20,0.5,51,96,88,0,56,False,11
12,triangulation,20,0.5,50,96,86,0,55,False,12
13,triangulation,20,0.5,49,96,87,0,57,False,13
14,triangulation,20,0.5,47,96,85,0,57,False,14
15,triangulation,20,0.5,50,96,87,0,56,False,15
16,triangulation,20,0.5,47,96,86,0,58,False,16
17,triangulation,20,0.5,50,96,85,0,54,False,17
18,triangulation,20,0.5,50,96,89,0,58,False,18
19,triangulation,20,0.5,50,96,80,0,49,False,19
20,triangulation,20,0.5,51,96,87,0,55,False,20
21,triangulation,20,0.5,47,96,90,0,62,False,21
22,triangulation,20,0.5,50,96,85,0,54,False,22
23,triangulation,20,0.5,47,96,86,0,58,False,23
24,triangulation,20,0.5,50,96,93,0,62,False,24
25,triangulation,20,0.5,49,96,85,0,55,False,25
26,triangulation,20,0.5,49,96,85,0,55,False,26
27,triangulation,20,0.5,48,96,87,0,58,False,27
28,triangulation,20,0.5,50,96,85,0,54,False,28
29,triangulation,20,0.5,50,96,91,0,60,False,29
30,triangulation,20,0.5,50,96,88,0,57,False,30
31,triangulation,20,0.5,48,96,91,0,62,False,31
32,triangulation,20,0.5,50,96,89,0,58,False,32
33,triangulation,20,0.5,51,96,88,0,56,False,33
34,triangulation,20,0.5,47,96,87,0,59,False,34
35,triangulation,20,0.5,50,96,84,0,53,False,35
36,triangulation,20,0.5,48,96,81,0,52,False,36
37,triangulation,20,0.5,48,96,83,0,54,False,37
38,triangulation,20,0.5,50,96,82,0,51,False,38
39,triangulation,20,0.5,52,96,89,0,56,False,39
40,triangulation,20,0.5,48,96,84,0,55,False,40
41,triangulation,20,0.5,49,96,85,0,55,False,41
42,triangulation,20,0.5,51,96,89,0,57,False,42
43,triangulation,20,0.5,49,96,84,0,54,False,43
44,triangulation,20,0.5,48,96,84,0,55,False,44
45,triangulation,20,0.5,51,96,85,0,53,False,45
46,triangulation,20,0.5,51,96,78,0,46,False,46
47,triangulation,20,0.5,48,96,87,0,58,False,47
48,triangulation,20,0.5,49,96,88,0,58,False,48
49,triangulation,20,0.5,50,96,93,0,62,False,49
