,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,43,41,0,12,False,0
1,triangulation,20,0.5,48,43,40,0,11,False,1
2,triangulation,20,0.5,50,43,40,1,10,False,2
3,triangulation,20,0.5,49,43,39,0,9,False,3
4,triangulation,20,0.5,50,43,42,0,11,False,4
5,triangulation,20,0.5,46,43,41,0,14,False,5
6,triangulation,20,0.5,51,43,42,0,10,False,6
7,triangulation,20,0.5,46,43,42,0,15,False,7
8,triangulation,20,0.5,49,43,41,0,11,False,8
9,triangulation,20,0.5,51,43,41,2,11,False,9
10,triangulation,20,0.5,48,43,41,0,12,False,10
11,triangulation,20,0.5,51,43,40,0,8,False,11
12,triangulation,20,0.5,50,43,42,0,11,False,12
13,triangulation,20,0.5,49,43,41,0,11,False,13
14,triangulation,20,0.5,47,43,40,2,14,False,14
15,triangulation,20,0.5,50,43,40,0,9,False,15
16,triangulation,20,0.5,47,43,40,3,15,False,16
17,triangulation,20,0.5,50,43,42,1,12,False,17
18,triangulation,20,0.5,50,43,42,0,11,False,18
19,triangulation,20,0.5,50,43,42,0,11,False,19
20,triangulation,20,0.5,51,43,41,2,11,False,20
21,triangulation,20,0.5,47,43,42,1,15,False,21
22,triangulation,20,0.5,50,43,41,2,12,False,22
23,triangulation,20,0.5,47,43,42,1,15,False,23
24,triangulation,20,0.5,50,43,42,0,11,False,24
25,triangulation,20,0.5,49,43,41,0,11,False,25
26,triangulation,20,0.5,49,43,38,1,9,False,26
27,triangulation,20,0.5,48,43,42,0,13,False,27
28,triangulation,20,0.5,50,43,40,0,9,False,28
29,triangulation,20,0.5,50,43,43,1,13,False,29
30,triangulation,20,0.5,50,43,42,1,12,False,30
31,triangulation,20,0.5,48,43,41,1,13,False,31
32,triangulation,20,0.5,50,43,42,0,11,False,32
33,triangulation,20,0.5,51,43,41,0,9,False,33
34,triangulation,20,0.5,47,43,42,0,14,False,34
35,triangulation,20,0.5,50,43,43,1,13,False,35
36,triangulation,20,0.5,48,43,36,2,9,False,36
37,triangulation,20,0.5,48,43,40,1,12,False,37
38,triangulation,20,0.5,50,43,38,1,8,False,38
39,triangulation,20,0.5,52,43,43,1,11,False,39
40,triangulation,20,0.5,48,43,41,1,13,False,40
41,triangulation,20,0.5,49,43,40,1,11,False,41
42,triangulation,20,0.5,51,43,41,0,9,False,42
43,triangulation,20,0.5,49,43,40,1,11,False,43
44,triangulation,20,0.5,48,43,42,0,13,False,44
45,triangulation,20,0.5,51,43,40,1,9,False,45
46,triangulation,20,0.5,51,43,38,4,10,False,46
47,triangulation,20,0.5,48,43,42,2,15,False,47
48,triangulation,20,0.5,49,43,43,0,13,False,48
49,triangulation,20,0.5,50,43,43,0,12,False,49
