,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,65,60,0,31,False,0
1,triangulation,20,0.5,48,65,61,0,32,False,1
2,triangulation,20,0.5,50,65,62,0,31,False,2
3,triangulation,20,0.5,49,65,59,0,29,False,3
4,triangulation,20,0.5,50,65,64,0,33,False,4
5,triangulation,20,0.5,46,65,61,0,34,False,5
6,triangulation,20,0.5,51,65,64,0,32,False,6
7,triangulation,20,0.5,46,65,62,0,35,False,7
8,triangulation,20,0.5,49,65,58,0,28,False,8
9,triangulation,20,0.5,51,65,60,1,29,False,9
10,triangulation,20,0.5,48,65,60,0,31,False,10
11,triangulation,20,0.5,51,65,61,0,29,False,11
12,triangulation,20,0.5,50,65,61,0,30,False,12
13,triangulation,20,0.5,49,65,63,0,33,False,13
14,triangulation,20,0.5,47,65,61,0,33,False,14
15,triangulation,20,0.5,50,65,60,0,29,False,15
16,triangulation,20,0.5,47,65,59,0,31,False,16
17,triangulation,20,0.5,50,65,61,0,30,False,17
18,triangulation,20,0.5,50,65,63,0,32,False,18
19,triangulation,20,0.5,50,65,56,0,25,False,19
20,triangulation,20,0.5,51,65,62,0,30,False,20
21,triangulation,20,0.5,47,65,63,0,35,False,21
22,triangulation,20,0.5,50,65,61,0,30,False,22
23,triangulation,20,0.5,47,65,63,0,35,False,23
24,triangulation,20,0.5,50,65,62,0,31,False,24
25,triangulation,20,0.5,49,65,60,0,30,False,25
26,triangulation,20,0.5,49,65,59,1,30,False,26
27,triangulation,20,0.5,48,65,61,0,32,False,27
28,triangulation,20,0.5,50,65,58,0,27,False,28
29,triangulation,20,0.5,50,65,64,0,33,False,29
30,triangulation,20,0.5,50,65,63,0,32,False,30
31,triangulation,20,0.5,48,65,62,0,33,False,31
32,triangulation,20,0.5,50,65,60,0,29,False,32
33,triangulation,20,0.5,51,65,60,0,28,False,33
34,triangulation,20,0.5,47,65,62,0,34,False,34
35,triangulation,20,0.5,50,65,63,0,32,False,35
36,triangulation,20,0.5,48,65,54,1,26,False,36
37,triangulation,20,0.5,48,65,60,0,31,False,37
38,triangulation,20,0.5,50,65,56,0,25,False,38
39,triangulation,20,0.5,52,65,62,0,29,False,39
40,triangulation,20,0.5,48,65,56,0,27,False,40
41,triangulation,20,0.5,49,65,58,0,28,False,41
42,triangulation,20,0.5,51,65,61,0,29,False,42
43,triangulation,20,0.5,49,65,57,0,27,False,43
44,triangulation,20,0.5,48,65,60,0,31,False,44
45,triangulation,20,0.5,51,65,61,0,29,False,45
46,triangulation,20,0.5,51,65,55,0,23,False,46
47,triangulation,20,0.5,48,65,62,1,34,False,47
48,triangulation,20,0.5,49,65,61,0,31,False,48
49,triangulation,20,0.5,50,65,63,0,32,False,49
