,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,triangulation,20,0.5,48,26,25,4,0,False,0
1,triangulation,20,0.5,48,26,25,4,0,False,1
2,triangulation,20,0.5,50,26,24,8,1,False,2
3,triangulation,20,0.5,49,26,25,6,1,False,3
4,triangulation,20,0.5,50,26,26,7,2,False,4
5,triangulation,20,0.5,46,26,24,6,3,False,5
6,triangulation,20,0.5,51,26,25,7,0,False,6
7,triangulation,20,0.5,46,26,25,4,2,False,7
8,triangulation,20,0.5,49,26,26,5,1,False,8
9,triangulation,20,0.5,51,26,26,8,2,False,9
10,triangulation,20,0.5,48,26,26,4,1,False,10
11,triangulation,20,0.5,51,26,25,7,0,False,11
12,triangulation,20,0.5,50,26,25,6,0,False,12
13,triangulation,20,0.5,49,26,25,7,2,False,13
14,triangulation,20,0.5,47,26,24,6,2,False,14
15,triangulation,20,0.5,50,26,25,6,0,False,15
16,triangulation,20,0.5,47,26,25,5,2,False,16
17,triangulation,20,0.5,50,26,25,8,2,False,17
18,triangulation,20,0.5,50,26,26,6,1,False,18
19,triangulation,20,0.5,50,26,26,6,1,False,19
20,triangulation,20,0.5,51,26,26,8,2,False,20
21,triangulation,20,0.5,47,26,26,7,5,False,21
22,triangulation,20,0.5,50,26,25,7,1,False,22
23,triangulation,20,0.5,47,26,26,2,0,False,23
24,triangulation,20,0.5,50,26,26,5,0,False,24
25,triangulation,20,0.5,49,26,26,4,0,False,25
26,triangulation,20,0.5,49,26,24,6,0,False,26
27,triangulation,20,0.5,48,26,25,5,1,False,27
28,triangulation,20,0.5,50,26,26,6,1,False,28
29,triangulation,20,0.5,50,26,26,6,1,False,29
30,triangulation,20,0.5,50,26,26,6,1,False,30
31,triangulation,20,0.5,48,26,25,4,0,False,31
32,triangulation,20,0.5,50,26,26,6,1,False,32
33,triangulation,20,0.5,51,26,25,8,1,False,33
34,triangulation,20,0.5,47,26,26,6,4,False,34
35,triangulation,20,0.5,50,26,26,6,1,False,35
36,triangulation,20,0.5,48,26,23,7,1,False,36
37,triangulation,20,0.5,48,26,24,6,1,False,37
38,triangulation,20,0.5,50,26,24,7,0,False,38
39,triangulation,20,0.5,52,26,26,10,3,False,39
40,triangulation,20,0.5,48,26,25,5,1,False,40
41,triangulation,20,0.5,49,26,24,7,1,False,41
42,triangulation,20,0.5,51,26,25,7,0,False,42
43,triangulation,20,0.5,49,26,26,7,3,False,43
44,triangulation,20,0.5,48,26,25,6,2,False,44
45,triangulation,20,0.5,51,26,25,8,1,False,45
46,triangulation,20,0.5,51,26,25,10,3,False,46
47,triangulation,20,0.5,48,26,25,7,3,False,47
48,triangulation,20,0.5,49,26,26,6,2,False,48
49,triangulation,20,0.5,50,26,26,5,0,False,49
