,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,16,21,65,0,False,0
1,cellular_er,20,0.5,100,16,14,67,0,False,1
2,cellular_er,20,0.5,82,16,12,51,0,False,2
3,cellular_er,20,0.5,93,16,18,56,0,False,3
4,cellular_er,20,0.5,98,16,10,69,0,False,4
5,cellular_er,20,0.5,81,16,19,43,0,False,5
6,cellular_er,20,0.5,105,16,20,66,0,False,6
7,cellular_er,20,0.5,100,16,13,68,0,False,7
8,cellular_er,20,0.5,84,16,19,46,0,False,8
9,cellular_er,20,0.5,101,16,12,70,0,False,9
10,cellular_er,20,0.5,97,16,10,68,0,False,10
11,cellular_er,20,0.5,90,16,18,53,0,False,11
12,cellular_er,20,0.5,97,16,13,65,0,False,12
13,cellular_er,20,0.5,92,16,19,54,0,False,13
14,cellular_er,20,0.5,85,16,22,44,0,False,14
15,cellular_er,20,0.5,100,16,12,69,0,False,15
16,cellular_er,20,0.5,95,16,14,62,0,False,16
17,cellular_er,20,0.5,92,16,8,65,0,False,17
18,cellular_er,20,0.5,108,16,18,71,0,False,18
19,cellular_er,20,0.5,110,16,17,74,0,False,19
20,cellular_er,20,0.5,84,16,17,48,0,False,20
21,cellular_er,20,0.5,118,16,13,86,0,False,21
22,cellular_er,20,0.5,97,16,18,60,0,False,22
23,cellular_er,20,0.5,94,16,19,56,0,False,23
24,cellular_er,20,0.5,93,16,12,62,0,False,24
25,cellular_er,20,0.5,86,16,18,49,0,False,25
26,cellular_er,20,0.5,105,16,23,63,0,False,26
27,cellular_er,20,0.5,87,16,18,50,0,False,27
28,cellular_er,20,0.5,111,16,16,76,0,False,28
29,cellular_er,20,0.5,92,16,12,61,0,False,29
30,cellular_er,20,0.5,97,16,16,62,0,False,30
31,cellular_er,20,0.5,96,16,8,69,0,False,31
32,cellular_er,20,0.5,72,16,11,42,0,False,32
33,cellular_er,20,0.5,93,16,24,50,0,False,33
34,cellular_er,20,0.5,106,16,17,70,0,False,34
35,cellular_er,20,0.5,103,16,23,61,0,False,35
36,cellular_er,20,0.5,90,16,21,50,0,False,36
37,cellular_er,20,0.5,96,16,19,58,0,False,37
38,cellular_er,20,0.5,106,16,14,73,0,False,38
39,cellular_er,20,0.5,94,16,17,58,0,False,39
40,cellular_er,20,0.5,91,16,16,56,0,False,40
41,cellular_er,20,0.5,111,16,11,81,0,False,41
42,cellular_er,20,0.5,92,16,16,57,0,False,42
43,cellular_er,20,0.5,95,16,17,59,0,False,43
44,cellular_er,20,0.5,95,16,19,57,0,False,44
45,cellular_er,20,0.5,99,16,14,66,0,False,45
46,cellular_er,20,0.5,100,16,13,68,0,False,46
47,cellular_er,20,0.5,95,16,14,62,0,False,47
48,cellular_er,20,0.5,98,16,20,59,0,False,48
49,cellular_er,20,0.5,92,16,15,58,0,False,49
