,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,106,130,0,44,False,0
1,cellular_er,20,0.5,100,106,136,0,55,False,1
2,cellular_er,20,0.5,82,106,111,0,48,False,2
3,cellular_er,20,0.5,93,106,102,0,28,False,3
4,cellular_er,20,0.5,98,106,89,0,10,False,4
5,cellular_er,20,0.5,81,106,125,0,63,False,5
6,cellular_er,20,0.5,105,106,126,0,40,False,6
7,cellular_er,20,0.5,100,106,79,2,0,False,7
8,cellular_er,20,0.5,84,106,96,0,31,False,8
9,cellular_er,20,0.5,101,106,83,1,2,False,9
10,cellular_er,20,0.5,97,106,101,0,23,False,10
11,cellular_er,20,0.5,90,106,105,0,34,False,11
12,cellular_er,20,0.5,97,106,116,0,38,False,12
13,cellular_er,20,0.5,92,106,125,0,52,False,13
14,cellular_er,20,0.5,85,106,122,0,56,False,14
15,cellular_er,20,0.5,100,106,109,0,28,False,15
16,cellular_er,20,0.5,95,106,91,0,15,False,16
17,cellular_er,20,0.5,92,106,115,0,42,False,17
18,cellular_er,20,0.5,108,106,104,1,16,False,18
19,cellular_er,20,0.5,110,106,103,0,12,False,19
20,cellular_er,20,0.5,84,106,87,0,22,False,20
21,cellular_er,20,0.5,118,106,94,5,0,False,21
22,cellular_er,20,0.5,97,106,115,0,37,False,22
23,cellular_er,20,0.5,94,106,120,0,45,False,23
24,cellular_er,20,0.5,93,106,120,0,46,False,24
25,cellular_er,20,0.5,86,106,114,0,47,False,25
26,cellular_er,20,0.5,105,106,107,0,21,False,26
27,cellular_er,20,0.5,87,106,118,0,50,False,27
28,cellular_er,20,0.5,111,106,114,0,22,False,28
29,cellular_er,20,0.5,92,106,103,0,30,False,29
30,cellular_er,20,0.5,97,106,104,0,26,False,30
31,cellular_er,20,0.5,96,106,109,0,32,False,31
32,cellular_er,20,0.5,72,106,97,0,44,False,32
33,cellular_er,20,0.5,93,106,124,0,50,False,33
34,cellular_er,20,0.5,106,106,121,0,34,False,34
35,cellular_er,20,0.5,103,106,125,0,41,False,35
36,cellular_er,20,0.5,90,106,127,0,56,False,36
37,cellular_er,20,0.5,96,106,126,0,49,False,37
38,cellular_er,20,0.5,106,106,108,0,21,False,38
39,cellular_er,20,0.5,94,106,105,0,30,False,39
40,cellular_er,20,0.5,91,106,112,0,40,False,40
41,cellular_er,20,0.5,111,106,126,0,34,False,41
42,cellular_er,20,0.5,92,106,121,0,48,False,42
43,cellular_er,20,0.5,95,106,95,0,19,False,43
44,cellular_er,20,0.5,95,106,121,0,45,False,44
45,cellular_er,20,0.5,99,106,91,1,12,False,45
46,cellular_er,20,0.5,100,106,119,0,38,False,46
47,cellular_er,20,0.5,95,106,79,0,3,False,47
48,cellular_er,20,0.5,98,106,108,0,29,False,48
49,cellular_er,20,0.5,92,106,94,0,21,False,49
