,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,113,137,0,51,False,0
1,cellular_er,20,0.5,100,113,148,0,67,False,1
2,cellular_er,20,0.5,82,113,115,0,52,False,2
3,cellular_er,20,0.5,93,113,108,0,34,False,3
4,cellular_er,20,0.5,98,113,93,0,14,False,4
5,cellular_er,20,0.5,81,113,132,0,70,False,5
6,cellular_er,20,0.5,105,113,135,0,49,False,6
7,cellular_er,20,0.5,100,113,87,1,7,False,7
8,cellular_er,20,0.5,84,113,106,0,41,False,8
9,cellular_er,20,0.5,101,113,89,1,8,False,9
10,cellular_er,20,0.5,97,113,105,0,27,False,10
11,cellular_er,20,0.5,90,113,109,0,38,False,11
12,cellular_er,20,0.5,97,113,121,0,43,False,12
13,cellular_er,20,0.5,92,113,134,0,61,False,13
14,cellular_er,20,0.5,85,113,135,0,69,False,14
15,cellular_er,20,0.5,100,113,114,0,33,False,15
16,cellular_er,20,0.5,95,113,99,0,23,False,16
17,cellular_er,20,0.5,92,113,123,0,50,False,17
18,cellular_er,20,0.5,108,113,109,1,21,False,18
19,cellular_er,20,0.5,110,113,109,0,18,False,19
20,cellular_er,20,0.5,84,113,98,0,33,False,20
21,cellular_er,20,0.5,118,113,102,0,3,False,21
22,cellular_er,20,0.5,97,113,119,0,41,False,22
23,cellular_er,20,0.5,94,113,125,0,50,False,23
24,cellular_er,20,0.5,93,113,124,0,50,False,24
25,cellular_er,20,0.5,86,113,119,0,52,False,25
26,cellular_er,20,0.5,105,113,113,0,27,False,26
27,cellular_er,20,0.5,87,113,122,0,54,False,27
28,cellular_er,20,0.5,111,113,118,0,26,False,28
29,cellular_er,20,0.5,92,113,108,0,35,False,29
30,cellular_er,20,0.5,97,113,112,0,34,False,30
31,cellular_er,20,0.5,96,113,116,0,39,False,31
32,cellular_er,20,0.5,72,113,107,0,54,False,32
33,cellular_er,20,0.5,93,113,133,0,59,False,33
34,cellular_er,20,0.5,106,113,127,0,40,False,34
35,cellular_er,20,0.5,103,113,133,0,49,False,35
36,cellular_er,20,0.5,90,113,135,0,64,False,36
37,cellular_er,20,0.5,96,113,130,0,53,False,37
38,cellular_er,20,0.5,106,113,112,0,25,False,38
39,cellular_er,20,0.5,94,113,111,0,36,False,39
40,cellular_er,20,0.5,91,113,120,0,48,False,40
41,cellular_er,20,0.5,111,113,136,0,44,False,41
42,cellular_er,20,0.5,92,113,128,0,55,False,42
43,cellular_er,20,0.5,95,113,101,0,25,False,43
44,cellular_er,20,0.5,95,113,130,0,54,False,44
45,cellular_er,20,0.5,99,113,101,1,22,False,45
46,cellular_er,20,0.5,100,113,126,0,45,False,46
47,cellular_er,20,0.5,95,113,82,0,6,False,47
48,cellular_er,20,0.5,98,113,113,0,34,False,48
49,cellular_er,20,0.5,92,113,97,0,24,False,49
