,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,58,68,18,0,False,0
1,cellular_er,20,0.5,100,58,58,23,0,False,1
2,cellular_er,20,0.5,82,58,59,4,0,False,2
3,cellular_er,20,0.5,93,58,62,12,0,False,3
4,cellular_er,20,0.5,98,58,42,37,0,False,4
5,cellular_er,20,0.5,81,58,57,5,0,False,5
6,cellular_er,20,0.5,105,58,72,14,0,False,6
7,cellular_er,20,0.5,100,58,46,35,0,False,7
8,cellular_er,20,0.5,84,58,55,10,0,False,8
9,cellular_er,20,0.5,101,58,37,45,0,False,9
10,cellular_er,20,0.5,97,58,51,27,0,False,10
11,cellular_er,20,0.5,90,58,54,17,0,False,11
12,cellular_er,20,0.5,97,58,61,17,0,False,12
13,cellular_er,20,0.5,92,58,74,0,1,False,13
14,cellular_er,20,0.5,85,58,71,0,5,False,14
15,cellular_er,20,0.5,100,58,62,19,0,False,15
16,cellular_er,20,0.5,95,58,42,34,0,False,16
17,cellular_er,20,0.5,92,58,61,12,0,False,17
18,cellular_er,20,0.5,108,58,60,29,0,False,18
19,cellular_er,20,0.5,110,58,50,41,0,False,19
20,cellular_er,20,0.5,84,58,44,21,0,False,20
21,cellular_er,20,0.5,118,58,48,51,0,False,21
22,cellular_er,20,0.5,97,58,64,14,0,False,22
23,cellular_er,20,0.5,94,58,62,13,0,False,23
24,cellular_er,20,0.5,93,58,63,11,0,False,24
25,cellular_er,20,0.5,86,58,66,1,0,False,25
26,cellular_er,20,0.5,105,58,61,25,0,False,26
27,cellular_er,20,0.5,87,58,67,1,0,False,27
28,cellular_er,20,0.5,111,58,63,29,0,False,28
29,cellular_er,20,0.5,92,58,58,15,0,False,29
30,cellular_er,20,0.5,97,58,52,26,0,False,30
31,cellular_er,20,0.5,96,58,47,30,0,False,31
32,cellular_er,20,0.5,72,58,50,4,1,False,32
33,cellular_er,20,0.5,93,58,76,2,4,False,33
34,cellular_er,20,0.5,106,58,60,27,0,False,34
35,cellular_er,20,0.5,103,58,75,9,0,False,35
36,cellular_er,20,0.5,90,58,66,5,0,False,36
37,cellular_er,20,0.5,96,58,65,12,0,False,37
38,cellular_er,20,0.5,106,58,63,24,0,False,38
39,cellular_er,20,0.5,94,58,50,25,0,False,39
40,cellular_er,20,0.5,91,58,55,17,0,False,40
41,cellular_er,20,0.5,111,58,64,28,0,False,41
42,cellular_er,20,0.5,92,58,69,4,0,False,42
43,cellular_er,20,0.5,95,58,51,25,0,False,43
44,cellular_er,20,0.5,95,58,61,15,0,False,44
45,cellular_er,20,0.5,99,58,47,33,0,False,45
46,cellular_er,20,0.5,100,58,66,15,0,False,46
47,cellular_er,20,0.5,95,58,39,37,0,False,47
48,cellular_er,20,0.5,98,58,58,21,0,False,48
49,cellular_er,20,0.5,92,58,53,20,0,False,49
