,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,67,84,2,0,False,0
1,cellular_er,20,0.5,100,67,73,8,0,False,1
2,cellular_er,20,0.5,82,67,66,0,3,False,2
3,cellular_er,20,0.5,93,67,70,4,0,False,3
4,cellular_er,20,0.5,98,67,48,31,0,False,4
5,cellular_er,20,0.5,81,67,68,1,7,False,5
6,cellular_er,20,0.5,105,67,81,5,0,False,6
7,cellular_er,20,0.5,100,67,50,31,0,False,7
8,cellular_er,20,0.5,84,67,62,3,0,False,8
9,cellular_er,20,0.5,101,67,46,36,0,False,9
10,cellular_er,20,0.5,97,67,62,16,0,False,10
11,cellular_er,20,0.5,90,67,61,10,0,False,11
12,cellular_er,20,0.5,97,67,73,5,0,False,12
13,cellular_er,20,0.5,92,67,80,0,7,False,13
14,cellular_er,20,0.5,85,67,80,0,14,False,14
15,cellular_er,20,0.5,100,67,72,9,0,False,15
16,cellular_er,20,0.5,95,67,48,28,0,False,16
17,cellular_er,20,0.5,92,67,67,6,0,False,17
18,cellular_er,20,0.5,108,67,67,22,0,False,18
19,cellular_er,20,0.5,110,67,60,31,0,False,19
20,cellular_er,20,0.5,84,67,55,10,0,False,20
21,cellular_er,20,0.5,118,67,59,40,0,False,21
22,cellular_er,20,0.5,97,67,72,6,0,False,22
23,cellular_er,20,0.5,94,67,76,0,1,False,23
24,cellular_er,20,0.5,93,67,72,2,0,False,24
25,cellular_er,20,0.5,86,67,76,0,9,False,25
26,cellular_er,20,0.5,105,67,67,19,0,False,26
27,cellular_er,20,0.5,87,67,77,0,9,False,27
28,cellular_er,20,0.5,111,67,70,22,0,False,28
29,cellular_er,20,0.5,92,67,61,12,0,False,29
30,cellular_er,20,0.5,97,67,59,19,0,False,30
31,cellular_er,20,0.5,96,67,60,17,0,False,31
32,cellular_er,20,0.5,72,67,54,0,1,False,32
33,cellular_er,20,0.5,93,67,86,0,12,False,33
34,cellular_er,20,0.5,106,67,76,11,0,False,34
35,cellular_er,20,0.5,103,67,91,0,7,False,35
36,cellular_er,20,0.5,90,67,85,0,14,False,36
37,cellular_er,20,0.5,96,67,75,2,0,False,37
38,cellular_er,20,0.5,106,67,69,18,0,False,38
39,cellular_er,20,0.5,94,67,63,12,0,False,39
40,cellular_er,20,0.5,91,67,63,9,0,False,40
41,cellular_er,20,0.5,111,67,73,19,0,False,41
42,cellular_er,20,0.5,92,67,78,1,6,False,42
43,cellular_er,20,0.5,95,67,55,21,0,False,43
44,cellular_er,20,0.5,95,67,74,2,0,False,44
45,cellular_er,20,0.5,99,67,51,29,0,False,45
46,cellular_er,20,0.5,100,67,75,6,0,False,46
47,cellular_er,20,0.5,95,67,46,30,0,False,47
48,cellular_er,20,0.5,98,67,66,13,0,False,48
49,cellular_er,20,0.5,92,67,60,13,0,False,49
