,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,88,111,0,25,False,0
1,cellular_er,20,0.5,100,88,105,0,24,False,1
2,cellular_er,20,0.5,82,88,85,0,22,False,2
3,cellular_er,20,0.5,93,88,89,0,15,False,3
4,cellular_er,20,0.5,98,88,68,11,0,False,4
5,cellular_er,20,0.5,81,88,104,0,42,False,5
6,cellular_er,20,0.5,105,88,103,0,17,False,6
7,cellular_er,20,0.5,100,88,65,16,0,False,7
8,cellular_er,20,0.5,84,88,79,0,14,False,8
9,cellular_er,20,0.5,101,88,66,16,0,False,9
10,cellular_er,20,0.5,97,88,80,0,2,False,10
11,cellular_er,20,0.5,90,88,88,0,17,False,11
12,cellular_er,20,0.5,97,88,94,0,16,False,12
13,cellular_er,20,0.5,92,88,107,0,34,False,13
14,cellular_er,20,0.5,85,88,98,0,32,False,14
15,cellular_er,20,0.5,100,88,90,0,9,False,15
16,cellular_er,20,0.5,95,88,68,8,0,False,16
17,cellular_er,20,0.5,92,88,94,0,21,False,17
18,cellular_er,20,0.5,108,88,86,3,0,False,18
19,cellular_er,20,0.5,110,88,82,9,0,False,19
20,cellular_er,20,0.5,84,88,69,0,4,False,20
21,cellular_er,20,0.5,118,88,79,20,0,False,21
22,cellular_er,20,0.5,97,88,93,0,15,False,22
23,cellular_er,20,0.5,94,88,94,0,19,False,23
24,cellular_er,20,0.5,93,88,104,0,30,False,24
25,cellular_er,20,0.5,86,88,102,0,35,False,25
26,cellular_er,20,0.5,105,88,91,1,6,False,26
27,cellular_er,20,0.5,87,88,96,0,28,False,27
28,cellular_er,20,0.5,111,88,91,1,0,False,28
29,cellular_er,20,0.5,92,88,75,0,2,False,29
30,cellular_er,20,0.5,97,88,81,0,3,False,30
31,cellular_er,20,0.5,96,88,88,0,11,False,31
32,cellular_er,20,0.5,72,88,77,0,24,False,32
33,cellular_er,20,0.5,93,88,111,0,37,False,33
34,cellular_er,20,0.5,106,88,105,0,18,False,34
35,cellular_er,20,0.5,103,88,105,0,21,False,35
36,cellular_er,20,0.5,90,88,105,0,34,False,36
37,cellular_er,20,0.5,96,88,102,0,25,False,37
38,cellular_er,20,0.5,106,88,90,1,4,False,38
39,cellular_er,20,0.5,94,88,92,0,17,False,39
40,cellular_er,20,0.5,91,88,86,0,14,False,40
41,cellular_er,20,0.5,111,88,106,0,14,False,41
42,cellular_er,20,0.5,92,88,95,1,23,False,42
43,cellular_er,20,0.5,95,88,68,8,0,False,43
44,cellular_er,20,0.5,95,88,96,0,20,False,44
45,cellular_er,20,0.5,99,88,71,9,0,False,45
46,cellular_er,20,0.5,100,88,96,0,15,False,46
47,cellular_er,20,0.5,95,88,64,12,0,False,47
48,cellular_er,20,0.5,98,88,87,0,8,False,48
49,cellular_er,20,0.5,92,88,80,0,7,False,49
