,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,117,143,0,57,False,0
1,cellular_er,20,0.5,100,117,155,0,74,False,1
2,cellular_er,20,0.5,82,117,118,0,55,False,2
3,cellular_er,20,0.5,93,117,110,0,36,False,3
4,cellular_er,20,0.5,98,117,98,0,19,False,4
5,cellular_er,20,0.5,81,117,135,0,73,False,5
6,cellular_er,20,0.5,105,117,138,0,52,False,6
7,cellular_er,20,0.5,100,117,90,1,10,False,7
8,cellular_er,20,0.5,84,117,111,0,46,False,8
9,cellular_er,20,0.5,101,117,93,1,12,False,9
10,cellular_er,20,0.5,97,117,105,0,27,False,10
11,cellular_er,20,0.5,90,117,112,0,41,False,11
12,cellular_er,20,0.5,97,117,125,0,47,False,12
13,cellular_er,20,0.5,92,117,137,0,64,False,13
14,cellular_er,20,0.5,85,117,143,0,77,False,14
15,cellular_er,20,0.5,100,117,117,0,36,False,15
16,cellular_er,20,0.5,95,117,104,0,28,False,16
17,cellular_er,20,0.5,92,117,129,0,56,False,17
18,cellular_er,20,0.5,108,117,114,1,26,False,18
19,cellular_er,20,0.5,110,117,114,0,23,False,19
20,cellular_er,20,0.5,84,117,102,0,37,False,20
21,cellular_er,20,0.5,118,117,109,0,10,False,21
22,cellular_er,20,0.5,97,117,124,0,46,False,22
23,cellular_er,20,0.5,94,117,129,0,54,False,23
24,cellular_er,20,0.5,93,117,127,0,53,False,24
25,cellular_er,20,0.5,86,117,125,0,58,False,25
26,cellular_er,20,0.5,105,117,116,0,30,False,26
27,cellular_er,20,0.5,87,117,130,0,62,False,27
28,cellular_er,20,0.5,111,117,121,0,29,False,28
29,cellular_er,20,0.5,92,117,110,0,37,False,29
30,cellular_er,20,0.5,97,117,117,0,39,False,30
31,cellular_er,20,0.5,96,117,117,0,40,False,31
32,cellular_er,20,0.5,72,117,111,0,58,False,32
33,cellular_er,20,0.5,93,117,137,0,63,False,33
34,cellular_er,20,0.5,106,117,133,0,46,False,34
35,cellular_er,20,0.5,103,117,142,0,58,False,35
36,cellular_er,20,0.5,90,117,142,0,71,False,36
37,cellular_er,20,0.5,96,117,132,0,55,False,37
38,cellular_er,20,0.5,106,117,118,0,31,False,38
39,cellular_er,20,0.5,94,117,114,0,39,False,39
40,cellular_er,20,0.5,91,117,125,0,53,False,40
41,cellular_er,20,0.5,111,117,146,0,54,False,41
42,cellular_er,20,0.5,92,117,130,0,57,False,42
43,cellular_er,20,0.5,95,117,107,0,31,False,43
44,cellular_er,20,0.5,95,117,132,0,56,False,44
45,cellular_er,20,0.5,99,117,106,1,27,False,45
46,cellular_er,20,0.5,100,117,133,0,52,False,46
47,cellular_er,20,0.5,95,117,86,0,10,False,47
48,cellular_er,20,0.5,98,117,116,0,37,False,48
49,cellular_er,20,0.5,92,117,101,0,28,False,49
