,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,66,80,6,0,False,0
1,cellular_er,20,0.5,100,66,72,9,0,False,1
2,cellular_er,20,0.5,82,66,66,0,3,False,2
3,cellular_er,20,0.5,93,66,66,8,0,False,3
4,cellular_er,20,0.5,98,66,47,32,0,False,4
5,cellular_er,20,0.5,81,66,68,1,7,False,5
6,cellular_er,20,0.5,105,66,78,8,0,False,6
7,cellular_er,20,0.5,100,66,50,31,0,False,7
8,cellular_er,20,0.5,84,66,62,3,0,False,8
9,cellular_er,20,0.5,101,66,45,37,0,False,9
10,cellular_er,20,0.5,97,66,60,18,0,False,10
11,cellular_er,20,0.5,90,66,61,10,0,False,11
12,cellular_er,20,0.5,97,66,72,6,0,False,12
13,cellular_er,20,0.5,92,66,79,0,6,False,13
14,cellular_er,20,0.5,85,66,79,0,13,False,14
15,cellular_er,20,0.5,100,66,70,11,0,False,15
16,cellular_er,20,0.5,95,66,48,28,0,False,16
17,cellular_er,20,0.5,92,66,67,6,0,False,17
18,cellular_er,20,0.5,108,66,66,23,0,False,18
19,cellular_er,20,0.5,110,66,58,33,0,False,19
20,cellular_er,20,0.5,84,66,53,12,0,False,20
21,cellular_er,20,0.5,118,66,58,41,0,False,21
22,cellular_er,20,0.5,97,66,71,7,0,False,22
23,cellular_er,20,0.5,94,66,74,1,0,False,23
24,cellular_er,20,0.5,93,66,71,3,0,False,24
25,cellular_er,20,0.5,86,66,73,0,6,False,25
26,cellular_er,20,0.5,105,66,66,20,0,False,26
27,cellular_er,20,0.5,87,66,77,0,9,False,27
28,cellular_er,20,0.5,111,66,70,22,0,False,28
29,cellular_er,20,0.5,92,66,61,12,0,False,29
30,cellular_er,20,0.5,97,66,59,19,0,False,30
31,cellular_er,20,0.5,96,66,59,18,0,False,31
32,cellular_er,20,0.5,72,66,53,1,1,False,32
33,cellular_er,20,0.5,93,66,82,0,8,False,33
34,cellular_er,20,0.5,106,66,74,13,0,False,34
35,cellular_er,20,0.5,103,66,87,0,3,False,35
36,cellular_er,20,0.5,90,66,83,0,12,False,36
37,cellular_er,20,0.5,96,66,74,3,0,False,37
38,cellular_er,20,0.5,106,66,68,19,0,False,38
39,cellular_er,20,0.5,94,66,62,13,0,False,39
40,cellular_er,20,0.5,91,66,60,12,0,False,40
41,cellular_er,20,0.5,111,66,70,22,0,False,41
42,cellular_er,20,0.5,92,66,78,1,6,False,42
43,cellular_er,20,0.5,95,66,55,21,0,False,43
44,cellular_er,20,0.5,95,66,74,2,0,False,44
45,cellular_er,20,0.5,99,66,51,29,0,False,45
46,cellular_er,20,0.5,100,66,75,6,0,False,46
47,cellular_er,20,0.5,95,66,45,31,0,False,47
48,cellular_er,20,0.5,98,66,65,14,0,False,48
49,cellular_er,20,0.5,92,66,59,14,0,False,49
