,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,69,86,0,0,False,0
1,cellular_er,20,0.5,100,69,79,2,0,False,1
2,cellular_er,20,0.5,82,69,68,0,5,False,2
3,cellular_er,20,0.5,93,69,72,2,0,False,3
4,cellular_er,20,0.5,98,69,52,27,0,False,4
5,cellular_er,20,0.5,81,69,71,1,10,False,5
6,cellular_er,20,0.5,105,69,83,3,0,False,6
7,cellular_er,20,0.5,100,69,52,29,0,False,7
8,cellular_er,20,0.5,84,69,65,0,0,False,8
9,cellular_er,20,0.5,101,69,51,31,0,False,9
10,cellular_er,20,0.5,97,69,64,14,0,False,10
11,cellular_er,20,0.5,90,69,62,9,0,False,11
12,cellular_er,20,0.5,97,69,77,1,0,False,12
13,cellular_er,20,0.5,92,69,81,0,8,False,13
14,cellular_er,20,0.5,85,69,81,0,15,False,14
15,cellular_er,20,0.5,100,69,73,8,0,False,15
16,cellular_er,20,0.5,95,69,50,26,0,False,16
17,cellular_er,20,0.5,92,69,72,1,0,False,17
18,cellular_er,20,0.5,108,69,70,19,0,False,18
19,cellular_er,20,0.5,110,69,63,28,0,False,19
20,cellular_er,20,0.5,84,69,57,8,0,False,20
21,cellular_er,20,0.5,118,69,62,37,0,False,21
22,cellular_er,20,0.5,97,69,73,5,0,False,22
23,cellular_er,20,0.5,94,69,76,0,1,False,23
24,cellular_er,20,0.5,93,69,74,0,0,False,24
25,cellular_er,20,0.5,86,69,79,0,12,False,25
26,cellular_er,20,0.5,105,69,69,17,0,False,26
27,cellular_er,20,0.5,87,69,80,0,12,False,27
28,cellular_er,20,0.5,111,69,73,19,0,False,28
29,cellular_er,20,0.5,92,69,62,11,0,False,29
30,cellular_er,20,0.5,97,69,62,16,0,False,30
31,cellular_er,20,0.5,96,69,62,15,0,False,31
32,cellular_er,20,0.5,72,69,56,0,3,False,32
33,cellular_er,20,0.5,93,69,87,0,13,False,33
34,cellular_er,20,0.5,106,69,78,9,0,False,34
35,cellular_er,20,0.5,103,69,91,0,7,False,35
36,cellular_er,20,0.5,90,69,89,0,18,False,36
37,cellular_er,20,0.5,96,69,78,0,1,False,37
38,cellular_er,20,0.5,106,69,71,16,0,False,38
39,cellular_er,20,0.5,94,69,64,11,0,False,39
40,cellular_er,20,0.5,91,69,64,8,0,False,40
41,cellular_er,20,0.5,111,69,75,17,0,False,41
42,cellular_er,20,0.5,92,69,79,1,7,False,42
43,cellular_er,20,0.5,95,69,56,20,0,False,43
44,cellular_er,20,0.5,95,69,75,1,0,False,44
45,cellular_er,20,0.5,99,69,53,27,0,False,45
46,cellular_er,20,0.5,100,69,77,4,0,False,46
47,cellular_er,20,0.5,95,69,47,29,0,False,47
48,cellular_er,20,0.5,98,69,69,10,0,False,48
49,cellular_er,20,0.5,92,69,61,12,0,False,49
