,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,107,132,0,46,False,0
1,cellular_er,20,0.5,100,107,136,0,55,False,1
2,cellular_er,20,0.5,82,107,112,0,49,False,2
3,cellular_er,20,0.5,93,107,102,0,28,False,3
4,cellular_er,20,0.5,98,107,89,0,10,False,4
5,cellular_er,20,0.5,81,107,126,0,64,False,5
6,cellular_er,20,0.5,105,107,129,0,43,False,6
7,cellular_er,20,0.5,100,107,80,1,0,False,7
8,cellular_er,20,0.5,84,107,96,0,31,False,8
9,cellular_er,20,0.5,101,107,83,1,2,False,9
10,cellular_er,20,0.5,97,107,102,0,24,False,10
11,cellular_er,20,0.5,90,107,105,0,34,False,11
12,cellular_er,20,0.5,97,107,117,0,39,False,12
13,cellular_er,20,0.5,92,107,126,0,53,False,13
14,cellular_er,20,0.5,85,107,123,0,57,False,14
15,cellular_er,20,0.5,100,107,111,0,30,False,15
16,cellular_er,20,0.5,95,107,91,0,15,False,16
17,cellular_er,20,0.5,92,107,115,0,42,False,17
18,cellular_er,20,0.5,108,107,104,1,16,False,18
19,cellular_er,20,0.5,110,107,104,0,13,False,19
20,cellular_er,20,0.5,84,107,88,0,23,False,20
21,cellular_er,20,0.5,118,107,97,2,0,False,21
22,cellular_er,20,0.5,97,107,116,0,38,False,22
23,cellular_er,20,0.5,94,107,120,0,45,False,23
24,cellular_er,20,0.5,93,107,122,0,48,False,24
25,cellular_er,20,0.5,86,107,117,0,50,False,25
26,cellular_er,20,0.5,105,107,107,0,21,False,26
27,cellular_er,20,0.5,87,107,119,0,51,False,27
28,cellular_er,20,0.5,111,107,114,0,22,False,28
29,cellular_er,20,0.5,92,107,103,0,30,False,29
30,cellular_er,20,0.5,97,107,105,0,27,False,30
31,cellular_er,20,0.5,96,107,111,0,34,False,31
32,cellular_er,20,0.5,72,107,98,0,45,False,32
33,cellular_er,20,0.5,93,107,124,0,50,False,33
34,cellular_er,20,0.5,106,107,121,0,34,False,34
35,cellular_er,20,0.5,103,107,126,0,42,False,35
36,cellular_er,20,0.5,90,107,127,0,56,False,36
37,cellular_er,20,0.5,96,107,126,0,49,False,37
38,cellular_er,20,0.5,106,107,109,0,22,False,38
39,cellular_er,20,0.5,94,107,107,0,32,False,39
40,cellular_er,20,0.5,91,107,113,0,41,False,40
41,cellular_er,20,0.5,111,107,129,0,37,False,41
42,cellular_er,20,0.5,92,107,123,0,50,False,42
43,cellular_er,20,0.5,95,107,97,0,21,False,43
44,cellular_er,20,0.5,95,107,121,0,45,False,44
45,cellular_er,20,0.5,99,107,95,1,16,False,45
46,cellular_er,20,0.5,100,107,121,0,40,False,46
47,cellular_er,20,0.5,95,107,79,0,3,False,47
48,cellular_er,20,0.5,98,107,108,0,29,False,48
49,cellular_er,20,0.5,92,107,94,0,21,False,49
