,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,96,116,0,30,False,0
1,cellular_er,20,0.5,100,96,117,0,36,False,1
2,cellular_er,20,0.5,82,96,96,0,33,False,2
3,cellular_er,20,0.5,93,96,98,0,24,False,3
4,cellular_er,20,0.5,98,96,78,1,0,False,4
5,cellular_er,20,0.5,81,96,113,0,51,False,5
6,cellular_er,20,0.5,105,96,114,0,28,False,6
7,cellular_er,20,0.5,100,96,72,9,0,False,7
8,cellular_er,20,0.5,84,96,87,0,22,False,8
9,cellular_er,20,0.5,101,96,74,8,0,False,9
10,cellular_er,20,0.5,97,96,86,0,8,False,10
11,cellular_er,20,0.5,90,96,95,0,24,False,11
12,cellular_er,20,0.5,97,96,104,0,26,False,12
13,cellular_er,20,0.5,92,96,116,0,43,False,13
14,cellular_er,20,0.5,85,96,110,0,44,False,14
15,cellular_er,20,0.5,100,96,102,0,21,False,15
16,cellular_er,20,0.5,95,96,78,0,2,False,16
17,cellular_er,20,0.5,92,96,102,0,29,False,17
18,cellular_er,20,0.5,108,96,96,1,8,False,18
19,cellular_er,20,0.5,110,96,93,0,2,False,19
20,cellular_er,20,0.5,84,96,78,0,13,False,20
21,cellular_er,20,0.5,118,96,89,10,0,False,21
22,cellular_er,20,0.5,97,96,108,0,30,False,22
23,cellular_er,20,0.5,94,96,111,0,36,False,23
24,cellular_er,20,0.5,93,96,108,0,34,False,24
25,cellular_er,20,0.5,86,96,110,0,43,False,25
26,cellular_er,20,0.5,105,96,100,0,14,False,26
27,cellular_er,20,0.5,87,96,105,0,37,False,27
28,cellular_er,20,0.5,111,96,100,1,9,False,28
29,cellular_er,20,0.5,92,96,91,0,18,False,29
30,cellular_er,20,0.5,97,96,87,0,9,False,30
31,cellular_er,20,0.5,96,96,100,0,23,False,31
32,cellular_er,20,0.5,72,96,83,0,30,False,32
33,cellular_er,20,0.5,93,96,117,0,43,False,33
34,cellular_er,20,0.5,106,96,113,0,26,False,34
35,cellular_er,20,0.5,103,96,114,0,30,False,35
36,cellular_er,20,0.5,90,96,111,0,40,False,36
37,cellular_er,20,0.5,96,96,113,0,36,False,37
38,cellular_er,20,0.5,106,96,100,1,14,False,38
39,cellular_er,20,0.5,94,96,97,0,22,False,39
40,cellular_er,20,0.5,91,96,95,0,23,False,40
41,cellular_er,20,0.5,111,96,115,0,23,False,41
42,cellular_er,20,0.5,92,96,107,0,34,False,42
43,cellular_er,20,0.5,95,96,82,0,6,False,43
44,cellular_er,20,0.5,95,96,103,0,27,False,44
45,cellular_er,20,0.5,99,96,84,2,6,False,45
46,cellular_er,20,0.5,100,96,108,0,27,False,46
47,cellular_er,20,0.5,95,96,72,4,0,False,47
48,cellular_er,20,0.5,98,96,96,0,17,False,48
49,cellular_er,20,0.5,92,96,82,0,9,False,49
