,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,48,62,24,0,False,0
1,cellular_er,20,0.5,100,48,47,34,0,False,1
2,cellular_er,20,0.5,82,48,51,12,0,False,2
3,cellular_er,20,0.5,93,48,56,18,0,False,3
4,cellular_er,20,0.5,98,48,35,44,0,False,4
5,cellular_er,20,0.5,81,48,46,16,0,False,5
6,cellular_er,20,0.5,105,48,61,25,0,False,6
7,cellular_er,20,0.5,100,48,33,48,0,False,7
8,cellular_er,20,0.5,84,48,44,21,0,False,8
9,cellular_er,20,0.5,101,48,34,48,0,False,9
10,cellular_er,20,0.5,97,48,41,37,0,False,10
11,cellular_er,20,0.5,90,48,43,28,0,False,11
12,cellular_er,20,0.5,97,48,47,31,0,False,12
13,cellular_er,20,0.5,92,48,61,12,0,False,13
14,cellular_er,20,0.5,85,48,60,6,0,False,14
15,cellular_er,20,0.5,100,48,53,28,0,False,15
16,cellular_er,20,0.5,95,48,32,44,0,False,16
17,cellular_er,20,0.5,92,48,46,27,0,False,17
18,cellular_er,20,0.5,108,48,55,34,0,False,18
19,cellular_er,20,0.5,110,48,43,48,0,False,19
20,cellular_er,20,0.5,84,48,36,29,0,False,20
21,cellular_er,20,0.5,118,48,41,58,0,False,21
22,cellular_er,20,0.5,97,48,52,26,0,False,22
23,cellular_er,20,0.5,94,48,51,24,0,False,23
24,cellular_er,20,0.5,93,48,50,24,0,False,24
25,cellular_er,20,0.5,86,48,51,16,0,False,25
26,cellular_er,20,0.5,105,48,54,32,0,False,26
27,cellular_er,20,0.5,87,48,54,14,0,False,27
28,cellular_er,20,0.5,111,48,51,41,0,False,28
29,cellular_er,20,0.5,92,48,49,24,0,False,29
30,cellular_er,20,0.5,97,48,43,35,0,False,30
31,cellular_er,20,0.5,96,48,41,36,0,False,31
32,cellular_er,20,0.5,72,48,43,11,1,False,32
33,cellular_er,20,0.5,93,48,61,13,0,False,33
34,cellular_er,20,0.5,106,48,50,37,0,False,34
35,cellular_er,20,0.5,103,48,61,23,0,False,35
36,cellular_er,20,0.5,90,48,58,13,0,False,36
37,cellular_er,20,0.5,96,48,51,26,0,False,37
38,cellular_er,20,0.5,106,48,53,34,0,False,38
39,cellular_er,20,0.5,94,48,42,33,0,False,39
40,cellular_er,20,0.5,91,48,43,29,0,False,40
41,cellular_er,20,0.5,111,48,45,47,0,False,41
42,cellular_er,20,0.5,92,48,53,20,0,False,42
43,cellular_er,20,0.5,95,48,40,36,0,False,43
44,cellular_er,20,0.5,95,48,49,27,0,False,44
45,cellular_er,20,0.5,99,48,42,38,0,False,45
46,cellular_er,20,0.5,100,48,57,24,0,False,46
47,cellular_er,20,0.5,95,48,33,43,0,False,47
48,cellular_er,20,0.5,98,48,46,33,0,False,48
49,cellular_er,20,0.5,92,48,47,26,0,False,49
