,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,111,134,0,48,False,0
1,cellular_er,20,0.5,100,111,143,0,62,False,1
2,cellular_er,20,0.5,82,111,114,0,51,False,2
3,cellular_er,20,0.5,93,111,104,0,30,False,3
4,cellular_er,20,0.5,98,111,93,0,14,False,4
5,cellular_er,20,0.5,81,111,130,0,68,False,5
6,cellular_er,20,0.5,105,111,134,0,48,False,6
7,cellular_er,20,0.5,100,111,87,1,7,False,7
8,cellular_er,20,0.5,84,111,99,0,34,False,8
9,cellular_er,20,0.5,101,111,88,1,7,False,9
10,cellular_er,20,0.5,97,111,102,0,24,False,10
11,cellular_er,20,0.5,90,111,109,0,38,False,11
12,cellular_er,20,0.5,97,111,118,0,40,False,12
13,cellular_er,20,0.5,92,111,130,0,57,False,13
14,cellular_er,20,0.5,85,111,133,0,67,False,14
15,cellular_er,20,0.5,100,111,113,0,32,False,15
16,cellular_er,20,0.5,95,111,97,0,21,False,16
17,cellular_er,20,0.5,92,111,118,0,45,False,17
18,cellular_er,20,0.5,108,111,107,1,19,False,18
19,cellular_er,20,0.5,110,111,108,0,17,False,19
20,cellular_er,20,0.5,84,111,93,0,28,False,20
21,cellular_er,20,0.5,118,111,100,0,1,False,21
22,cellular_er,20,0.5,97,111,117,0,39,False,22
23,cellular_er,20,0.5,94,111,122,0,47,False,23
24,cellular_er,20,0.5,93,111,124,0,50,False,24
25,cellular_er,20,0.5,86,111,119,0,52,False,25
26,cellular_er,20,0.5,105,111,111,0,25,False,26
27,cellular_er,20,0.5,87,111,120,0,52,False,27
28,cellular_er,20,0.5,111,111,117,0,25,False,28
29,cellular_er,20,0.5,92,111,107,0,34,False,29
30,cellular_er,20,0.5,97,111,109,0,31,False,30
31,cellular_er,20,0.5,96,111,115,0,38,False,31
32,cellular_er,20,0.5,72,111,103,0,50,False,32
33,cellular_er,20,0.5,93,111,129,0,55,False,33
34,cellular_er,20,0.5,106,111,123,0,36,False,34
35,cellular_er,20,0.5,103,111,132,0,48,False,35
36,cellular_er,20,0.5,90,111,130,0,59,False,36
37,cellular_er,20,0.5,96,111,130,0,53,False,37
38,cellular_er,20,0.5,106,111,112,0,25,False,38
39,cellular_er,20,0.5,94,111,111,0,36,False,39
40,cellular_er,20,0.5,91,111,116,0,44,False,40
41,cellular_er,20,0.5,111,111,133,0,41,False,41
42,cellular_er,20,0.5,92,111,126,0,53,False,42
43,cellular_er,20,0.5,95,111,101,0,25,False,43
44,cellular_er,20,0.5,95,111,128,0,52,False,44
45,cellular_er,20,0.5,99,111,99,1,20,False,45
46,cellular_er,20,0.5,100,111,124,0,43,False,46
47,cellular_er,20,0.5,95,111,80,0,4,False,47
48,cellular_er,20,0.5,98,111,112,0,33,False,48
49,cellular_er,20,0.5,92,111,95,0,22,False,49
