,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,27,36,50,0,False,0
1,cellular_er,20,0.5,100,27,26,55,0,False,1
2,cellular_er,20,0.5,82,27,25,38,0,False,2
3,cellular_er,20,0.5,93,27,28,46,0,False,3
4,cellular_er,20,0.5,98,27,16,63,0,False,4
5,cellular_er,20,0.5,81,27,28,34,0,False,5
6,cellular_er,20,0.5,105,27,37,49,0,False,6
7,cellular_er,20,0.5,100,27,20,61,0,False,7
8,cellular_er,20,0.5,84,27,27,38,0,False,8
9,cellular_er,20,0.5,101,27,19,63,0,False,9
10,cellular_er,20,0.5,97,27,22,56,0,False,10
11,cellular_er,20,0.5,90,27,26,45,0,False,11
12,cellular_er,20,0.5,97,27,25,53,0,False,12
13,cellular_er,20,0.5,92,27,32,41,0,False,13
14,cellular_er,20,0.5,85,27,33,33,0,False,14
15,cellular_er,20,0.5,100,27,23,58,0,False,15
16,cellular_er,20,0.5,95,27,21,55,0,False,16
17,cellular_er,20,0.5,92,27,18,55,0,False,17
18,cellular_er,20,0.5,108,27,31,58,0,False,18
19,cellular_er,20,0.5,110,27,24,67,0,False,19
20,cellular_er,20,0.5,84,27,22,43,0,False,20
21,cellular_er,20,0.5,118,27,23,76,0,False,21
22,cellular_er,20,0.5,97,27,35,43,0,False,22
23,cellular_er,20,0.5,94,27,30,45,0,False,23
24,cellular_er,20,0.5,93,27,26,48,0,False,24
25,cellular_er,20,0.5,86,27,34,33,0,False,25
26,cellular_er,20,0.5,105,27,35,51,0,False,26
27,cellular_er,20,0.5,87,27,26,42,0,False,27
28,cellular_er,20,0.5,111,27,27,65,0,False,28
29,cellular_er,20,0.5,92,27,24,49,0,False,29
30,cellular_er,20,0.5,97,27,25,53,0,False,30
31,cellular_er,20,0.5,96,27,18,59,0,False,31
32,cellular_er,20,0.5,72,27,24,29,0,False,32
33,cellular_er,20,0.5,93,27,37,37,0,False,33
34,cellular_er,20,0.5,106,27,33,54,0,False,34
35,cellular_er,20,0.5,103,27,35,49,0,False,35
36,cellular_er,20,0.5,90,27,31,40,0,False,36
37,cellular_er,20,0.5,96,27,30,47,0,False,37
38,cellular_er,20,0.5,106,27,28,59,0,False,38
39,cellular_er,20,0.5,94,27,28,47,0,False,39
40,cellular_er,20,0.5,91,27,24,48,0,False,40
41,cellular_er,20,0.5,111,27,22,70,0,False,41
42,cellular_er,20,0.5,92,27,30,43,0,False,42
43,cellular_er,20,0.5,95,27,23,53,0,False,43
44,cellular_er,20,0.5,95,27,29,47,0,False,44
45,cellular_er,20,0.5,99,27,24,56,0,False,45
46,cellular_er,20,0.5,100,27,28,53,0,False,46
47,cellular_er,20,0.5,95,27,23,53,0,False,47
48,cellular_er,20,0.5,98,27,29,50,0,False,48
49,cellular_er,20,0.5,92,27,20,53,0,False,49
