,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,1,2,84,0,True,0
1,cellular_er,20,0.5,100,1,2,79,0,True,1
2,cellular_er,20,0.5,82,1,2,61,0,True,2
3,cellular_er,20,0.5,93,1,1,73,0,True,3
4,cellular_er,20,0.5,98,1,0,79,0,True,4
5,cellular_er,20,0.5,81,1,1,61,0,True,5
6,cellular_er,20,0.5,105,1,2,84,0,True,6
7,cellular_er,20,0.5,100,1,1,80,0,True,7
8,cellular_er,20,0.5,84,1,2,63,0,True,8
9,cellular_er,20,0.5,101,1,2,80,0,True,9
10,cellular_er,20,0.5,97,1,0,78,0,True,10
11,cellular_er,20,0.5,90,1,2,69,0,True,11
12,cellular_er,20,0.5,97,1,1,77,0,True,12
13,cellular_er,20,0.5,92,1,3,70,0,True,13
14,cellular_er,20,0.5,85,1,1,65,0,True,14
15,cellular_er,20,0.5,100,1,2,79,0,True,15
16,cellular_er,20,0.5,95,1,2,74,0,True,16
17,cellular_er,20,0.5,92,1,1,72,0,True,17
18,cellular_er,20,0.5,108,1,0,89,0,True,18
19,cellular_er,20,0.5,110,1,2,89,0,True,19
20,cellular_er,20,0.5,84,1,0,65,0,True,20
21,cellular_er,20,0.5,118,1,1,98,0,True,21
22,cellular_er,20,0.5,97,1,0,78,0,True,22
23,cellular_er,20,0.5,94,1,0,75,0,True,23
24,cellular_er,20,0.5,93,1,0,74,0,True,24
25,cellular_er,20,0.5,86,1,0,67,0,True,25
26,cellular_er,20,0.5,105,1,4,82,0,True,26
27,cellular_er,20,0.5,87,1,2,66,0,True,27
28,cellular_er,20,0.5,111,1,0,92,0,True,28
29,cellular_er,20,0.5,92,1,1,72,0,True,29
30,cellular_er,20,0.5,97,1,0,78,0,True,30
31,cellular_er,20,0.5,96,1,0,77,0,True,31
32,cellular_er,20,0.5,72,1,0,53,0,True,32
33,cellular_er,20,0.5,93,1,2,72,0,True,33
34,cellular_er,20,0.5,106,1,2,85,0,True,34
35,cellular_er,20,0.5,103,1,1,83,0,True,35
36,cellular_er,20,0.5,90,1,1,70,0,True,36
37,cellular_er,20,0.5,96,1,2,75,0,True,37
38,cellular_er,20,0.5,106,1,0,87,0,True,38
39,cellular_er,20,0.5,94,1,1,74,0,True,39
40,cellular_er,20,0.5,91,1,1,71,0,True,40
41,cellular_er,20,0.5,111,1,0,92,0,True,41
42,cellular_er,20,0.5,92,1,1,72,0,True,42
43,cellular_er,20,0.5,95,1,1,75,0,True,43
44,cellular_er,20,0.5,95,1,2,74,0,True,44
45,cellular_er,20,0.5,99,1,0,80,0,True,45
46,cellular_er,20,0.5,100,1,1,80,0,True,46
47,cellular_er,20,0.5,95,1,0,76,0,True,47
48,cellular_er,20,0.5,98,1,2,77,0,True,48
49,cellular_er,20,0.5,92,1,1,72,0,True,49
