,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,92,114,0,28,False,0
1,cellular_er,20,0.5,100,92,113,0,32,False,1
2,cellular_er,20,0.5,82,92,88,0,25,False,2
3,cellular_er,20,0.5,93,92,95,0,21,False,3
4,cellular_er,20,0.5,98,92,73,6,0,False,4
5,cellular_er,20,0.5,81,92,109,0,47,False,5
6,cellular_er,20,0.5,105,92,107,0,21,False,6
7,cellular_er,20,0.5,100,92,70,11,0,False,7
8,cellular_er,20,0.5,84,92,80,0,15,False,8
9,cellular_er,20,0.5,101,92,73,9,0,False,9
10,cellular_er,20,0.5,97,92,82,0,4,False,10
11,cellular_er,20,0.5,90,92,88,0,17,False,11
12,cellular_er,20,0.5,97,92,97,0,19,False,12
13,cellular_er,20,0.5,92,92,111,0,38,False,13
14,cellular_er,20,0.5,85,92,100,0,34,False,14
15,cellular_er,20,0.5,100,92,97,0,16,False,15
16,cellular_er,20,0.5,95,92,74,2,0,False,16
17,cellular_er,20,0.5,92,92,99,0,26,False,17
18,cellular_er,20,0.5,108,92,91,1,3,False,18
19,cellular_er,20,0.5,110,92,88,3,0,False,19
20,cellular_er,20,0.5,84,92,74,0,9,False,20
21,cellular_er,20,0.5,118,92,80,19,0,False,21
22,cellular_er,20,0.5,97,92,101,0,23,False,22
23,cellular_er,20,0.5,94,92,103,0,28,False,23
24,cellular_er,20,0.5,93,92,106,0,32,False,24
25,cellular_er,20,0.5,86,92,106,0,39,False,25
26,cellular_er,20,0.5,105,92,95,1,10,False,26
27,cellular_er,20,0.5,87,92,100,0,32,False,27
28,cellular_er,20,0.5,111,92,98,1,7,False,28
29,cellular_er,20,0.5,92,92,79,0,6,False,29
30,cellular_er,20,0.5,97,92,86,0,8,False,30
31,cellular_er,20,0.5,96,92,92,0,15,False,31
32,cellular_er,20,0.5,72,92,79,0,26,False,32
33,cellular_er,20,0.5,93,92,114,0,40,False,33
34,cellular_er,20,0.5,106,92,107,0,20,False,34
35,cellular_er,20,0.5,103,92,109,0,25,False,35
36,cellular_er,20,0.5,90,92,108,0,37,False,36
37,cellular_er,20,0.5,96,92,105,0,28,False,37
38,cellular_er,20,0.5,106,92,97,1,11,False,38
39,cellular_er,20,0.5,94,92,96,0,21,False,39
40,cellular_er,20,0.5,91,92,90,0,18,False,40
41,cellular_er,20,0.5,111,92,111,0,19,False,41
42,cellular_er,20,0.5,92,92,105,0,32,False,42
43,cellular_er,20,0.5,95,92,77,0,1,False,43
44,cellular_er,20,0.5,95,92,99,0,23,False,44
45,cellular_er,20,0.5,99,92,77,3,0,False,45
46,cellular_er,20,0.5,100,92,103,0,22,False,46
47,cellular_er,20,0.5,95,92,70,6,0,False,47
48,cellular_er,20,0.5,98,92,92,0,13,False,48
49,cellular_er,20,0.5,92,92,80,0,7,False,49
