,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,10,14,72,0,False,0
1,cellular_er,20,0.5,100,10,8,73,0,False,1
2,cellular_er,20,0.5,82,10,9,54,0,False,2
3,cellular_er,20,0.5,93,10,10,64,0,False,3
4,cellular_er,20,0.5,98,10,7,72,0,False,4
5,cellular_er,20,0.5,81,10,13,49,0,False,5
6,cellular_er,20,0.5,105,10,9,77,0,False,6
7,cellular_er,20,0.5,100,10,7,74,0,True,7
8,cellular_er,20,0.5,84,10,15,50,0,False,8
9,cellular_er,20,0.5,101,10,8,74,0,False,9
10,cellular_er,20,0.5,97,10,7,71,0,False,10
11,cellular_er,20,0.5,90,10,10,61,0,False,11
12,cellular_er,20,0.5,97,10,9,69,0,False,12
13,cellular_er,20,0.5,92,10,13,60,0,False,13
14,cellular_er,20,0.5,85,10,14,52,0,False,14
15,cellular_er,20,0.5,100,10,8,73,0,False,15
16,cellular_er,20,0.5,95,10,11,65,0,False,16
17,cellular_er,20,0.5,92,10,5,68,0,False,17
18,cellular_er,20,0.5,108,10,14,75,0,False,18
19,cellular_er,20,0.5,110,10,10,81,0,False,19
20,cellular_er,20,0.5,84,10,12,53,0,False,20
21,cellular_er,20,0.5,118,10,7,92,0,False,21
22,cellular_er,20,0.5,97,10,14,64,0,False,22
23,cellular_er,20,0.5,94,10,12,63,0,False,23
24,cellular_er,20,0.5,93,10,6,68,0,False,24
25,cellular_er,20,0.5,86,10,11,56,0,False,25
26,cellular_er,20,0.5,105,10,15,71,0,False,26
27,cellular_er,20,0.5,87,10,13,55,0,False,27
28,cellular_er,20,0.5,111,10,13,79,0,False,28
29,cellular_er,20,0.5,92,10,10,63,0,False,29
30,cellular_er,20,0.5,97,10,11,67,0,False,30
31,cellular_er,20,0.5,96,10,7,70,0,False,31
32,cellular_er,20,0.5,72,10,5,48,0,False,32
33,cellular_er,20,0.5,93,10,17,57,0,False,33
34,cellular_er,20,0.5,106,10,8,79,0,True,34
35,cellular_er,20,0.5,103,10,20,64,0,False,35
36,cellular_er,20,0.5,90,10,13,58,0,False,36
37,cellular_er,20,0.5,96,10,13,64,0,False,37
38,cellular_er,20,0.5,106,10,9,78,0,False,38
39,cellular_er,20,0.5,94,10,12,63,0,False,39
40,cellular_er,20,0.5,91,10,10,62,0,False,40
41,cellular_er,20,0.5,111,10,6,86,0,True,41
42,cellular_er,20,0.5,92,10,9,64,0,False,42
43,cellular_er,20,0.5,95,10,10,66,0,False,43
44,cellular_er,20,0.5,95,10,13,63,0,False,44
45,cellular_er,20,0.5,99,10,8,72,0,False,45
46,cellular_er,20,0.5,100,10,5,76,0,False,46
47,cellular_er,20,0.5,95,10,10,66,0,False,47
48,cellular_er,20,0.5,98,10,14,65,0,False,48
49,cellular_er,20,0.5,92,10,7,66,0,True,49
