,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,102,124,0,38,False,0
1,cellular_er,20,0.5,100,102,127,0,46,False,1
2,cellular_er,20,0.5,82,102,104,0,41,False,2
3,cellular_er,20,0.5,93,102,99,0,25,False,3
4,cellular_er,20,0.5,98,102,83,0,4,False,4
5,cellular_er,20,0.5,81,102,119,0,57,False,5
6,cellular_er,20,0.5,105,102,120,0,34,False,6
7,cellular_er,20,0.5,100,102,75,6,0,False,7
8,cellular_er,20,0.5,84,102,93,0,28,False,8
9,cellular_er,20,0.5,101,102,77,5,0,False,9
10,cellular_er,20,0.5,97,102,93,0,15,False,10
11,cellular_er,20,0.5,90,102,100,0,29,False,11
12,cellular_er,20,0.5,97,102,114,0,36,False,12
13,cellular_er,20,0.5,92,102,121,0,48,False,13
14,cellular_er,20,0.5,85,102,120,0,54,False,14
15,cellular_er,20,0.5,100,102,105,0,24,False,15
16,cellular_er,20,0.5,95,102,86,0,10,False,16
17,cellular_er,20,0.5,92,102,110,0,37,False,17
18,cellular_er,20,0.5,108,102,101,1,13,False,18
19,cellular_er,20,0.5,110,102,99,0,8,False,19
20,cellular_er,20,0.5,84,102,83,0,18,False,20
21,cellular_er,20,0.5,118,102,91,8,0,False,21
22,cellular_er,20,0.5,97,102,113,0,35,False,22
23,cellular_er,20,0.5,94,102,114,0,39,False,23
24,cellular_er,20,0.5,93,102,117,0,43,False,24
25,cellular_er,20,0.5,86,102,113,0,46,False,25
26,cellular_er,20,0.5,105,102,105,0,19,False,26
27,cellular_er,20,0.5,87,102,114,0,46,False,27
28,cellular_er,20,0.5,111,102,109,0,17,False,28
29,cellular_er,20,0.5,92,102,101,0,28,False,29
30,cellular_er,20,0.5,97,102,96,0,18,False,30
31,cellular_er,20,0.5,96,102,106,0,29,False,31
32,cellular_er,20,0.5,72,102,92,0,39,False,32
33,cellular_er,20,0.5,93,102,119,0,45,False,33
34,cellular_er,20,0.5,106,102,118,0,31,False,34
35,cellular_er,20,0.5,103,102,119,0,35,False,35
36,cellular_er,20,0.5,90,102,118,0,47,False,36
37,cellular_er,20,0.5,96,102,122,0,45,False,37
38,cellular_er,20,0.5,106,102,104,1,18,False,38
39,cellular_er,20,0.5,94,102,99,0,24,False,39
40,cellular_er,20,0.5,91,102,108,0,36,False,40
41,cellular_er,20,0.5,111,102,120,0,28,False,41
42,cellular_er,20,0.5,92,102,114,0,41,False,42
43,cellular_er,20,0.5,95,102,90,0,14,False,43
44,cellular_er,20,0.5,95,102,113,0,37,False,44
45,cellular_er,20,0.5,99,102,87,1,8,False,45
46,cellular_er,20,0.5,100,102,115,0,34,False,46
47,cellular_er,20,0.5,95,102,78,0,2,False,47
48,cellular_er,20,0.5,98,102,105,0,26,False,48
49,cellular_er,20,0.5,92,102,90,0,17,False,49
