,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,56,67,19,0,False,0
1,cellular_er,20,0.5,100,56,57,24,0,False,1
2,cellular_er,20,0.5,82,56,58,5,0,False,2
3,cellular_er,20,0.5,93,56,61,13,0,False,3
4,cellular_er,20,0.5,98,56,40,39,0,False,4
5,cellular_er,20,0.5,81,56,54,8,0,False,5
6,cellular_er,20,0.5,105,56,69,17,0,False,6
7,cellular_er,20,0.5,100,56,43,38,0,False,7
8,cellular_er,20,0.5,84,56,53,12,0,False,8
9,cellular_er,20,0.5,101,56,37,45,0,False,9
10,cellular_er,20,0.5,97,56,51,27,0,False,10
11,cellular_er,20,0.5,90,56,53,18,0,False,11
12,cellular_er,20,0.5,97,56,58,20,0,False,12
13,cellular_er,20,0.5,92,56,73,0,0,False,13
14,cellular_er,20,0.5,85,56,70,0,4,False,14
15,cellular_er,20,0.5,100,56,61,20,0,False,15
16,cellular_er,20,0.5,95,56,40,36,0,False,16
17,cellular_er,20,0.5,92,56,59,14,0,False,17
18,cellular_er,20,0.5,108,56,60,29,0,False,18
19,cellular_er,20,0.5,110,56,49,42,0,False,19
20,cellular_er,20,0.5,84,56,43,22,0,False,20
21,cellular_er,20,0.5,118,56,45,54,0,False,21
22,cellular_er,20,0.5,97,56,62,16,0,False,22
23,cellular_er,20,0.5,94,56,60,15,0,False,23
24,cellular_er,20,0.5,93,56,60,14,0,False,24
25,cellular_er,20,0.5,86,56,64,3,0,False,25
26,cellular_er,20,0.5,105,56,60,26,0,False,26
27,cellular_er,20,0.5,87,56,66,2,0,False,27
28,cellular_er,20,0.5,111,56,57,35,0,False,28
29,cellular_er,20,0.5,92,56,56,17,0,False,29
30,cellular_er,20,0.5,97,56,51,27,0,False,30
31,cellular_er,20,0.5,96,56,45,32,0,False,31
32,cellular_er,20,0.5,72,56,48,6,1,False,32
33,cellular_er,20,0.5,93,56,74,2,2,False,33
34,cellular_er,20,0.5,106,56,55,32,0,False,34
35,cellular_er,20,0.5,103,56,72,12,0,False,35
36,cellular_er,20,0.5,90,56,64,7,0,False,36
37,cellular_er,20,0.5,96,56,61,16,0,False,37
38,cellular_er,20,0.5,106,56,61,26,0,False,38
39,cellular_er,20,0.5,94,56,49,26,0,False,39
40,cellular_er,20,0.5,91,56,53,19,0,False,40
41,cellular_er,20,0.5,111,56,60,32,0,False,41
42,cellular_er,20,0.5,92,56,67,6,0,False,42
43,cellular_er,20,0.5,95,56,48,28,0,False,43
44,cellular_er,20,0.5,95,56,58,18,0,False,44
45,cellular_er,20,0.5,99,56,46,34,0,False,45
46,cellular_er,20,0.5,100,56,63,18,0,False,46
47,cellular_er,20,0.5,95,56,39,37,0,False,47
48,cellular_er,20,0.5,98,56,54,25,0,False,48
49,cellular_er,20,0.5,92,56,52,21,0,False,49
