,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,99,118,0,32,False,0
1,cellular_er,20,0.5,100,99,122,0,41,False,1
2,cellular_er,20,0.5,82,99,98,0,35,False,2
3,cellular_er,20,0.5,93,99,98,0,24,False,3
4,cellular_er,20,0.5,98,99,81,0,2,False,4
5,cellular_er,20,0.5,81,99,115,0,53,False,5
6,cellular_er,20,0.5,105,99,116,0,30,False,6
7,cellular_er,20,0.5,100,99,74,7,0,False,7
8,cellular_er,20,0.5,84,99,91,0,26,False,8
9,cellular_er,20,0.5,101,99,76,6,0,False,9
10,cellular_er,20,0.5,97,99,90,0,12,False,10
11,cellular_er,20,0.5,90,99,96,0,25,False,11
12,cellular_er,20,0.5,97,99,111,0,33,False,12
13,cellular_er,20,0.5,92,99,118,0,45,False,13
14,cellular_er,20,0.5,85,99,118,0,52,False,14
15,cellular_er,20,0.5,100,99,103,0,22,False,15
16,cellular_er,20,0.5,95,99,83,0,7,False,16
17,cellular_er,20,0.5,92,99,107,0,34,False,17
18,cellular_er,20,0.5,108,99,100,1,12,False,18
19,cellular_er,20,0.5,110,99,96,0,5,False,19
20,cellular_er,20,0.5,84,99,81,0,16,False,20
21,cellular_er,20,0.5,118,99,89,10,0,False,21
22,cellular_er,20,0.5,97,99,109,0,31,False,22
23,cellular_er,20,0.5,94,99,112,0,37,False,23
24,cellular_er,20,0.5,93,99,113,0,39,False,24
25,cellular_er,20,0.5,86,99,110,0,43,False,25
26,cellular_er,20,0.5,105,99,102,0,16,False,26
27,cellular_er,20,0.5,87,99,113,0,45,False,27
28,cellular_er,20,0.5,111,99,104,1,13,False,28
29,cellular_er,20,0.5,92,99,97,0,24,False,29
30,cellular_er,20,0.5,97,99,93,0,15,False,30
31,cellular_er,20,0.5,96,99,102,0,25,False,31
32,cellular_er,20,0.5,72,99,89,0,36,False,32
33,cellular_er,20,0.5,93,99,118,0,44,False,33
34,cellular_er,20,0.5,106,99,115,0,28,False,34
35,cellular_er,20,0.5,103,99,117,0,33,False,35
36,cellular_er,20,0.5,90,99,116,0,45,False,36
37,cellular_er,20,0.5,96,99,117,0,40,False,37
38,cellular_er,20,0.5,106,99,103,1,17,False,38
39,cellular_er,20,0.5,94,99,98,0,23,False,39
40,cellular_er,20,0.5,91,99,105,0,33,False,40
41,cellular_er,20,0.5,111,99,116,0,24,False,41
42,cellular_er,20,0.5,92,99,109,0,36,False,42
43,cellular_er,20,0.5,95,99,86,0,10,False,43
44,cellular_er,20,0.5,95,99,109,0,33,False,44
45,cellular_er,20,0.5,99,99,85,1,6,False,45
46,cellular_er,20,0.5,100,99,112,0,31,False,46
47,cellular_er,20,0.5,95,99,74,2,0,False,47
48,cellular_er,20,0.5,98,99,101,0,22,False,48
49,cellular_er,20,0.5,92,99,85,0,12,False,49
