,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,101,121,0,35,False,0
1,cellular_er,20,0.5,100,101,125,0,44,False,1
2,cellular_er,20,0.5,82,101,102,0,39,False,2
3,cellular_er,20,0.5,93,101,99,0,25,False,3
4,cellular_er,20,0.5,98,101,83,0,4,False,4
5,cellular_er,20,0.5,81,101,117,0,55,False,5
6,cellular_er,20,0.5,105,101,119,0,33,False,6
7,cellular_er,20,0.5,100,101,74,7,0,False,7
8,cellular_er,20,0.5,84,101,92,0,27,False,8
9,cellular_er,20,0.5,101,101,77,5,0,False,9
10,cellular_er,20,0.5,97,101,91,0,13,False,10
11,cellular_er,20,0.5,90,101,100,0,29,False,11
12,cellular_er,20,0.5,97,101,114,0,36,False,12
13,cellular_er,20,0.5,92,101,120,0,47,False,13
14,cellular_er,20,0.5,85,101,120,0,54,False,14
15,cellular_er,20,0.5,100,101,104,0,23,False,15
16,cellular_er,20,0.5,95,101,85,0,9,False,16
17,cellular_er,20,0.5,92,101,110,0,37,False,17
18,cellular_er,20,0.5,108,101,101,1,13,False,18
19,cellular_er,20,0.5,110,101,98,0,7,False,19
20,cellular_er,20,0.5,84,101,82,0,17,False,20
21,cellular_er,20,0.5,118,101,90,9,0,False,21
22,cellular_er,20,0.5,97,101,113,0,35,False,22
23,cellular_er,20,0.5,94,101,114,0,39,False,23
24,cellular_er,20,0.5,93,101,117,0,43,False,24
25,cellular_er,20,0.5,86,101,111,0,44,False,25
26,cellular_er,20,0.5,105,101,105,0,19,False,26
27,cellular_er,20,0.5,87,101,113,0,45,False,27
28,cellular_er,20,0.5,111,101,109,0,17,False,28
29,cellular_er,20,0.5,92,101,100,0,27,False,29
30,cellular_er,20,0.5,97,101,96,0,18,False,30
31,cellular_er,20,0.5,96,101,103,0,26,False,31
32,cellular_er,20,0.5,72,101,92,0,39,False,32
33,cellular_er,20,0.5,93,101,119,0,45,False,33
34,cellular_er,20,0.5,106,101,116,0,29,False,34
35,cellular_er,20,0.5,103,101,119,0,35,False,35
36,cellular_er,20,0.5,90,101,117,0,46,False,36
37,cellular_er,20,0.5,96,101,117,0,40,False,37
38,cellular_er,20,0.5,106,101,104,1,18,False,38
39,cellular_er,20,0.5,94,101,98,0,23,False,39
40,cellular_er,20,0.5,91,101,108,0,36,False,40
41,cellular_er,20,0.5,111,101,118,0,26,False,41
42,cellular_er,20,0.5,92,101,112,0,39,False,42
43,cellular_er,20,0.5,95,101,88,0,12,False,43
44,cellular_er,20,0.5,95,101,111,0,35,False,44
45,cellular_er,20,0.5,99,101,86,1,7,False,45
46,cellular_er,20,0.5,100,101,114,0,33,False,46
47,cellular_er,20,0.5,95,101,77,0,1,False,47
48,cellular_er,20,0.5,98,101,104,0,25,False,48
49,cellular_er,20,0.5,92,101,87,0,14,False,49
