,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,25,31,55,0,False,0
1,cellular_er,20,0.5,100,25,24,57,0,False,1
2,cellular_er,20,0.5,82,25,22,41,0,False,2
3,cellular_er,20,0.5,93,25,26,48,0,False,3
4,cellular_er,20,0.5,98,25,16,63,0,False,4
5,cellular_er,20,0.5,81,25,26,36,0,False,5
6,cellular_er,20,0.5,105,25,35,51,0,False,6
7,cellular_er,20,0.5,100,25,20,61,0,False,7
8,cellular_er,20,0.5,84,25,26,39,0,False,8
9,cellular_er,20,0.5,101,25,17,65,0,False,9
10,cellular_er,20,0.5,97,25,18,60,0,False,10
11,cellular_er,20,0.5,90,25,24,47,0,False,11
12,cellular_er,20,0.5,97,25,20,58,0,False,12
13,cellular_er,20,0.5,92,25,28,45,0,False,13
14,cellular_er,20,0.5,85,25,31,35,0,False,14
15,cellular_er,20,0.5,100,25,20,61,0,False,15
16,cellular_er,20,0.5,95,25,21,55,0,False,16
17,cellular_er,20,0.5,92,25,16,57,0,False,17
18,cellular_er,20,0.5,108,25,29,60,0,False,18
19,cellular_er,20,0.5,110,25,19,72,0,False,19
20,cellular_er,20,0.5,84,25,18,47,0,False,20
21,cellular_er,20,0.5,118,25,21,78,0,False,21
22,cellular_er,20,0.5,97,25,32,46,0,False,22
23,cellular_er,20,0.5,94,25,28,47,0,False,23
24,cellular_er,20,0.5,93,25,22,52,0,False,24
25,cellular_er,20,0.5,86,25,33,34,0,False,25
26,cellular_er,20,0.5,105,25,32,54,0,False,26
27,cellular_er,20,0.5,87,25,25,43,0,False,27
28,cellular_er,20,0.5,111,25,23,69,0,False,28
29,cellular_er,20,0.5,92,25,23,50,0,False,29
30,cellular_er,20,0.5,97,25,24,54,0,False,30
31,cellular_er,20,0.5,96,25,18,59,0,False,31
32,cellular_er,20,0.5,72,25,21,32,0,False,32
33,cellular_er,20,0.5,93,25,32,42,0,False,33
34,cellular_er,20,0.5,106,25,31,56,0,False,34
35,cellular_er,20,0.5,103,25,34,50,0,False,35
36,cellular_er,20,0.5,90,25,29,42,0,False,36
37,cellular_er,20,0.5,96,25,28,49,0,False,37
38,cellular_er,20,0.5,106,25,27,60,0,False,38
39,cellular_er,20,0.5,94,25,27,48,0,False,39
40,cellular_er,20,0.5,91,25,21,51,0,False,40
41,cellular_er,20,0.5,111,25,22,70,0,False,41
42,cellular_er,20,0.5,92,25,28,45,0,False,42
43,cellular_er,20,0.5,95,25,23,53,0,False,43
44,cellular_er,20,0.5,95,25,29,47,0,False,44
45,cellular_er,20,0.5,99,25,21,59,0,False,45
46,cellular_er,20,0.5,100,25,25,56,0,False,46
47,cellular_er,20,0.5,95,25,21,55,0,False,47
48,cellular_er,20,0.5,98,25,28,51,0,False,48
49,cellular_er,20,0.5,92,25,20,53,0,False,49
