,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,104,127,0,41,False,0
1,cellular_er,20,0.5,100,104,132,0,51,False,1
2,cellular_er,20,0.5,82,104,106,0,43,False,2
3,cellular_er,20,0.5,93,104,101,0,27,False,3
4,cellular_er,20,0.5,98,104,87,0,8,False,4
5,cellular_er,20,0.5,81,104,121,0,59,False,5
6,cellular_er,20,0.5,105,104,120,0,34,False,6
7,cellular_er,20,0.5,100,104,78,3,0,False,7
8,cellular_er,20,0.5,84,104,95,0,30,False,8
9,cellular_er,20,0.5,101,104,80,2,0,False,9
10,cellular_er,20,0.5,97,104,97,0,19,False,10
11,cellular_er,20,0.5,90,104,102,0,31,False,11
12,cellular_er,20,0.5,97,104,114,0,36,False,12
13,cellular_er,20,0.5,92,104,125,0,52,False,13
14,cellular_er,20,0.5,85,104,121,0,55,False,14
15,cellular_er,20,0.5,100,104,106,0,25,False,15
16,cellular_er,20,0.5,95,104,88,0,12,False,16
17,cellular_er,20,0.5,92,104,115,0,42,False,17
18,cellular_er,20,0.5,108,104,103,1,15,False,18
19,cellular_er,20,0.5,110,104,103,0,12,False,19
20,cellular_er,20,0.5,84,104,86,0,21,False,20
21,cellular_er,20,0.5,118,104,93,6,0,False,21
22,cellular_er,20,0.5,97,104,114,0,36,False,22
23,cellular_er,20,0.5,94,104,119,0,44,False,23
24,cellular_er,20,0.5,93,104,120,0,46,False,24
25,cellular_er,20,0.5,86,104,114,0,47,False,25
26,cellular_er,20,0.5,105,104,107,0,21,False,26
27,cellular_er,20,0.5,87,104,116,0,48,False,27
28,cellular_er,20,0.5,111,104,112,0,20,False,28
29,cellular_er,20,0.5,92,104,102,0,29,False,29
30,cellular_er,20,0.5,97,104,103,0,25,False,30
31,cellular_er,20,0.5,96,104,108,0,31,False,31
32,cellular_er,20,0.5,72,104,95,0,42,False,32
33,cellular_er,20,0.5,93,104,121,0,47,False,33
34,cellular_er,20,0.5,106,104,119,0,32,False,34
35,cellular_er,20,0.5,103,104,121,0,37,False,35
36,cellular_er,20,0.5,90,104,123,0,52,False,36
37,cellular_er,20,0.5,96,104,124,0,47,False,37
38,cellular_er,20,0.5,106,104,106,1,20,False,38
39,cellular_er,20,0.5,94,104,102,0,27,False,39
40,cellular_er,20,0.5,91,104,109,0,37,False,40
41,cellular_er,20,0.5,111,104,125,0,33,False,41
42,cellular_er,20,0.5,92,104,117,0,44,False,42
43,cellular_er,20,0.5,95,104,91,0,15,False,43
44,cellular_er,20,0.5,95,104,118,0,42,False,44
45,cellular_er,20,0.5,99,104,88,1,9,False,45
46,cellular_er,20,0.5,100,104,116,0,35,False,46
47,cellular_er,20,0.5,95,104,79,0,3,False,47
48,cellular_er,20,0.5,98,104,106,0,27,False,48
49,cellular_er,20,0.5,92,104,90,0,17,False,49
