,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,79,97,0,11,False,0
1,cellular_er,20,0.5,100,79,92,0,11,False,1
2,cellular_er,20,0.5,82,79,73,0,10,False,2
3,cellular_er,20,0.5,93,79,82,0,8,False,3
4,cellular_er,20,0.5,98,79,60,19,0,False,4
5,cellular_er,20,0.5,81,79,88,1,27,False,5
6,cellular_er,20,0.5,105,79,95,0,9,False,6
7,cellular_er,20,0.5,100,79,61,20,0,False,7
8,cellular_er,20,0.5,84,79,72,0,7,False,8
9,cellular_er,20,0.5,101,79,56,26,0,False,9
10,cellular_er,20,0.5,97,79,71,7,0,False,10
11,cellular_er,20,0.5,90,79,73,0,2,False,11
12,cellular_er,20,0.5,97,79,86,0,8,False,12
13,cellular_er,20,0.5,92,79,95,0,22,False,13
14,cellular_er,20,0.5,85,79,84,0,18,False,14
15,cellular_er,20,0.5,100,79,84,0,3,False,15
16,cellular_er,20,0.5,95,79,59,17,0,False,16
17,cellular_er,20,0.5,92,79,84,0,11,False,17
18,cellular_er,20,0.5,108,79,76,13,0,False,18
19,cellular_er,20,0.5,110,79,73,18,0,False,19
20,cellular_er,20,0.5,84,79,67,0,2,False,20
21,cellular_er,20,0.5,118,79,68,31,0,False,21
22,cellular_er,20,0.5,97,79,87,0,9,False,22
23,cellular_er,20,0.5,94,79,87,0,12,False,23
24,cellular_er,20,0.5,93,79,94,0,20,False,24
25,cellular_er,20,0.5,86,79,94,0,27,False,25
26,cellular_er,20,0.5,105,79,82,4,0,False,26
27,cellular_er,20,0.5,87,79,91,0,23,False,27
28,cellular_er,20,0.5,111,79,83,9,0,False,28
29,cellular_er,20,0.5,92,79,71,2,0,False,29
30,cellular_er,20,0.5,97,79,70,8,0,False,30
31,cellular_er,20,0.5,96,79,75,2,0,False,31
32,cellular_er,20,0.5,72,79,68,0,15,False,32
33,cellular_er,20,0.5,93,79,100,0,26,False,33
34,cellular_er,20,0.5,106,79,93,0,6,False,34
35,cellular_er,20,0.5,103,79,100,0,16,False,35
36,cellular_er,20,0.5,90,79,96,0,25,False,36
37,cellular_er,20,0.5,96,79,93,0,16,False,37
38,cellular_er,20,0.5,106,79,80,7,0,False,38
39,cellular_er,20,0.5,94,79,76,0,1,False,39
40,cellular_er,20,0.5,91,79,76,0,4,False,40
41,cellular_er,20,0.5,111,79,91,1,0,False,41
42,cellular_er,20,0.5,92,79,87,1,15,False,42
43,cellular_er,20,0.5,95,79,62,14,0,False,43
44,cellular_er,20,0.5,95,79,83,0,7,False,44
45,cellular_er,20,0.5,99,79,67,13,0,False,45
46,cellular_er,20,0.5,100,79,90,0,9,False,46
47,cellular_er,20,0.5,95,79,59,17,0,False,47
48,cellular_er,20,0.5,98,79,77,2,0,False,48
49,cellular_er,20,0.5,92,79,71,2,0,False,49
