,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,95,116,0,30,False,0
1,cellular_er,20,0.5,100,95,115,0,34,False,1
2,cellular_er,20,0.5,82,95,93,0,30,False,2
3,cellular_er,20,0.5,93,95,96,0,22,False,3
4,cellular_er,20,0.5,98,95,77,2,0,False,4
5,cellular_er,20,0.5,81,95,111,0,49,False,5
6,cellular_er,20,0.5,105,95,113,0,27,False,6
7,cellular_er,20,0.5,100,95,71,10,0,False,7
8,cellular_er,20,0.5,84,95,85,0,20,False,8
9,cellular_er,20,0.5,101,95,74,8,0,False,9
10,cellular_er,20,0.5,97,95,84,0,6,False,10
11,cellular_er,20,0.5,90,95,93,0,22,False,11
12,cellular_er,20,0.5,97,95,102,0,24,False,12
13,cellular_er,20,0.5,92,95,116,0,43,False,13
14,cellular_er,20,0.5,85,95,108,0,42,False,14
15,cellular_er,20,0.5,100,95,100,0,19,False,15
16,cellular_er,20,0.5,95,95,77,0,1,False,16
17,cellular_er,20,0.5,92,95,102,0,29,False,17
18,cellular_er,20,0.5,108,95,95,1,7,False,18
19,cellular_er,20,0.5,110,95,91,0,0,False,19
20,cellular_er,20,0.5,84,95,78,0,13,False,20
21,cellular_er,20,0.5,118,95,87,12,0,False,21
22,cellular_er,20,0.5,97,95,107,0,29,False,22
23,cellular_er,20,0.5,94,95,110,0,35,False,23
24,cellular_er,20,0.5,93,95,107,0,33,False,24
25,cellular_er,20,0.5,86,95,109,0,42,False,25
26,cellular_er,20,0.5,105,95,99,0,13,False,26
27,cellular_er,20,0.5,87,95,104,0,36,False,27
28,cellular_er,20,0.5,111,95,99,1,8,False,28
29,cellular_er,20,0.5,92,95,90,0,17,False,29
30,cellular_er,20,0.5,97,95,87,0,9,False,30
31,cellular_er,20,0.5,96,95,99,0,22,False,31
32,cellular_er,20,0.5,72,95,80,0,27,False,32
33,cellular_er,20,0.5,93,95,116,0,42,False,33
34,cellular_er,20,0.5,106,95,112,0,25,False,34
35,cellular_er,20,0.5,103,95,112,0,28,False,35
36,cellular_er,20,0.5,90,95,111,0,40,False,36
37,cellular_er,20,0.5,96,95,111,0,34,False,37
38,cellular_er,20,0.5,106,95,99,1,13,False,38
39,cellular_er,20,0.5,94,95,97,0,22,False,39
40,cellular_er,20,0.5,91,95,94,0,22,False,40
41,cellular_er,20,0.5,111,95,115,0,23,False,41
42,cellular_er,20,0.5,92,95,107,0,34,False,42
43,cellular_er,20,0.5,95,95,81,0,5,False,43
44,cellular_er,20,0.5,95,95,102,0,26,False,44
45,cellular_er,20,0.5,99,95,81,2,3,False,45
46,cellular_er,20,0.5,100,95,107,0,26,False,46
47,cellular_er,20,0.5,95,95,71,5,0,False,47
48,cellular_er,20,0.5,98,95,96,0,17,False,48
49,cellular_er,20,0.5,92,95,81,0,8,False,49
