,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,87,110,0,24,False,0
1,cellular_er,20,0.5,100,87,104,0,23,False,1
2,cellular_er,20,0.5,82,87,84,0,21,False,2
3,cellular_er,20,0.5,93,87,89,0,15,False,3
4,cellular_er,20,0.5,98,87,67,12,0,False,4
5,cellular_er,20,0.5,81,87,103,0,41,False,5
6,cellular_er,20,0.5,105,87,103,0,17,False,6
7,cellular_er,20,0.5,100,87,65,16,0,False,7
8,cellular_er,20,0.5,84,87,79,0,14,False,8
9,cellular_er,20,0.5,101,87,64,18,0,False,9
10,cellular_er,20,0.5,97,87,79,0,1,False,10
11,cellular_er,20,0.5,90,87,87,0,16,False,11
12,cellular_er,20,0.5,97,87,94,0,16,False,12
13,cellular_er,20,0.5,92,87,106,0,33,False,13
14,cellular_er,20,0.5,85,87,97,0,31,False,14
15,cellular_er,20,0.5,100,87,90,0,9,False,15
16,cellular_er,20,0.5,95,87,68,8,0,False,16
17,cellular_er,20,0.5,92,87,93,0,20,False,17
18,cellular_er,20,0.5,108,87,85,4,0,False,18
19,cellular_er,20,0.5,110,87,81,10,0,False,19
20,cellular_er,20,0.5,84,87,69,0,4,False,20
21,cellular_er,20,0.5,118,87,78,21,0,False,21
22,cellular_er,20,0.5,97,87,91,0,13,False,22
23,cellular_er,20,0.5,94,87,93,0,18,False,23
24,cellular_er,20,0.5,93,87,102,0,28,False,24
25,cellular_er,20,0.5,86,87,102,0,35,False,25
26,cellular_er,20,0.5,105,87,90,1,5,False,26
27,cellular_er,20,0.5,87,87,95,0,27,False,27
28,cellular_er,20,0.5,111,87,90,2,0,False,28
29,cellular_er,20,0.5,92,87,75,0,2,False,29
30,cellular_er,20,0.5,97,87,80,0,2,False,30
31,cellular_er,20,0.5,96,87,86,0,9,False,31
32,cellular_er,20,0.5,72,87,75,0,22,False,32
33,cellular_er,20,0.5,93,87,109,0,35,False,33
34,cellular_er,20,0.5,106,87,105,0,18,False,34
35,cellular_er,20,0.5,103,87,104,0,20,False,35
36,cellular_er,20,0.5,90,87,104,0,33,False,36
37,cellular_er,20,0.5,96,87,102,0,25,False,37
38,cellular_er,20,0.5,106,87,87,1,1,False,38
39,cellular_er,20,0.5,94,87,89,0,14,False,39
40,cellular_er,20,0.5,91,87,85,0,13,False,40
41,cellular_er,20,0.5,111,87,104,0,12,False,41
42,cellular_er,20,0.5,92,87,94,1,22,False,42
43,cellular_er,20,0.5,95,87,67,9,0,False,43
44,cellular_er,20,0.5,95,87,94,0,18,False,44
45,cellular_er,20,0.5,99,87,71,9,0,False,45
46,cellular_er,20,0.5,100,87,94,0,13,False,46
47,cellular_er,20,0.5,95,87,62,14,0,False,47
48,cellular_er,20,0.5,98,87,86,0,7,False,48
49,cellular_er,20,0.5,92,87,80,0,7,False,49
