,model,n,p,edges,N,N_act,hom1,hom2,orientable,run
0,cellular_er,20,0.5,105,74,92,0,6,False,0
1,cellular_er,20,0.5,100,74,84,0,3,False,1
2,cellular_er,20,0.5,82,74,72,0,9,False,2
3,cellular_er,20,0.5,93,74,79,0,5,False,3
4,cellular_er,20,0.5,98,74,55,24,0,False,4
5,cellular_er,20,0.5,81,74,75,1,14,False,5
6,cellular_er,20,0.5,105,74,86,0,0,False,6
7,cellular_er,20,0.5,100,74,55,26,0,False,7
8,cellular_er,20,0.5,84,74,68,0,3,False,8
9,cellular_er,20,0.5,101,74,54,28,0,False,9
10,cellular_er,20,0.5,97,74,68,10,0,False,10
11,cellular_er,20,0.5,90,74,67,4,0,False,11
12,cellular_er,20,0.5,97,74,81,0,3,False,12
13,cellular_er,20,0.5,92,74,89,0,16,False,13
14,cellular_er,20,0.5,85,74,83,0,17,False,14
15,cellular_er,20,0.5,100,74,81,0,0,False,15
16,cellular_er,20,0.5,95,74,55,21,0,False,16
17,cellular_er,20,0.5,92,74,79,0,6,False,17
18,cellular_er,20,0.5,108,74,74,15,0,False,18
19,cellular_er,20,0.5,110,74,68,23,0,False,19
20,cellular_er,20,0.5,84,74,61,4,0,False,20
21,cellular_er,20,0.5,118,74,65,34,0,False,21
22,cellular_er,20,0.5,97,74,80,0,2,False,22
23,cellular_er,20,0.5,94,74,83,0,8,False,23
24,cellular_er,20,0.5,93,74,87,0,13,False,24
25,cellular_er,20,0.5,86,74,83,0,16,False,25
26,cellular_er,20,0.5,105,74,75,11,0,False,26
27,cellular_er,20,0.5,87,74,85,0,17,False,27
28,cellular_er,20,0.5,111,74,79,13,0,False,28
29,cellular_er,20,0.5,92,74,66,7,0,False,29
30,cellular_er,20,0.5,97,74,67,11,0,False,30
31,cellular_er,20,0.5,96,74,69,8,0,False,31
32,cellular_er,20,0.5,72,74,62,0,9,False,32
33,cellular_er,20,0.5,93,74,93,0,19,False,33
34,cellular_er,20,0.5,106,74,84,3,0,False,34
35,cellular_er,20,0.5,103,74,94,0,10,False,35
36,cellular_er,20,0.5,90,74,93,0,22,False,36
37,cellular_er,20,0.5,96,74,84,0,7,False,37
38,cellular_er,20,0.5,106,74,73,14,0,False,38
39,cellular_er,20,0.5,94,74,72,3,0,False,39
40,cellular_er,20,0.5,91,74,72,0,0,False,40
41,cellular_er,20,0.5,111,74,79,13,0,False,41
42,cellular_er,20,0.5,92,74,84,1,12,False,42
43,cellular_er,20,0.5,95,74,59,17,0,False,43
44,cellular_er,20,0.5,95,74,77,0,1,False,44
45,cellular_er,20,0.5,99,74,62,18,0,False,45
46,cellular_er,20,0.5,100,74,81,1,1,False,46
47,cellular_er,20,0.5,95,74,52,24,0,False,47
48,cellular_er,20,0.5,98,74,71,8,0,False,48
49,cellular_er,20,0.5,92,74,68,5,0,False,49
