,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
218,random,,1,218,2551,1,0,1913898.118930372
219,random,,1,219,2562,1,0,1904361.6496372805
220,random,,1,220,2573,1,0,1889027.1893760518
221,random,,1,221,2587,1,0,1880436.6426846865
222,random,,1,222,2599,1,0,1879702.9273698796
223,random,,1,223,2609,1,0,1878259.507573986
224,random,,1,224,2619,1,0,1821064.198955594
225,random,,1,225,2637,1,0,1821037.349044606
226,random,,1,226,2657,1,0,1812857.1356983066
227,random,,1,227,2663,1,0,1803132.9724568746
228,random,,1,228,2674,1,0,1801551.0066609834
229,random,,1,229,2685,1,0,1771491.3444267414
230,random,,1,230,2696,1,0,1765250.666375154
231,random,,1,231,2702,1,0,1754704.3825605954
232,random,,1,232,2707,1,0,1751560.5386805672
233,random,,1,233,2712,1,0,1742465.046262272
234,random,,1,234,2718,1,0,1733929.717428901
235,random,,1,235,2737,1,0,1731480.8516558823
236,random,,1,236,2757,1,0,1730918.6549329816
237,random,,1,237,2765,1,0,1728304.0992913162
238,random,,1,238,2772,1,0,1712162.1669646192
239,random,,1,239,2779,1,0,1709969.754381843
240,random,,1,240,2782,1,0,1709502.3274044115
241,random,,1,241,2800,1,0,1709494.3719316088
242,random,,1,242,2817,1,0,1708762.27052565
243,random,,1,243,2837,1,0,1705445.1917124642
244,random,,1,244,2852,1,0,1704287.5093697137
245,random,,1,245,2859,1,0,1694149.7751395227
246,random,,1,246,2877,1,0,1688796.5186026222
247,random,,1,247,2888,1,0,1675253.9214384984
248,random,,1,248,2894,1,0,1663494.3617418744
249,random,,1,249,2915,1,0,1662852.958229523
250,random,,1,250,2924,1,0,1662829.5414757668
251,random,,1,251,2935,1,0,1659972.9210602008
252,random,,1,252,2941,1,0,1657150.4893909995
253,random,,1,253,2948,1,0,1605462.7558932612
254,random,,1,254,2954,1,0,1605432.3438348442
255,random,,1,255,2961,1,0,1604932.6626376777
256,random,,1,256,2980,1,0,1599300.283794818
257,random,,1,257,2992,1,0,1578636.6068062042
258,random,,1,258,3005,1,0,1517503.7829767899
259,random,,1,259,3022,1,0,1514594.6701853955
260,random,,1,260,3030,1,0,1505639.791751888
261,random,,1,261,3034,1,0,1503363.6934931558
262,random,,1,262,3045,1,0,1380760.1271681138
263,random,,1,263,3063,1,0,1372281.255447024
264,random,,1,264,3078,1,0,1347263.3777476738
265,random,,1,265,3088,1,0,1326847.1887028886
266,random,,1,266,3098,1,0,1324755.9625541966
267,random,,1,267,3102,1,0,1305906.3021669227
268,random,,1,268,3110,1,0,1305852.426608149
269,random,,1,269,3127,1,0,1305451.7122836278
270,random,,1,270,3146,1,0,1304749.4512468202
271,random,,1,271,3153,1,0,1300187.1499739469
272,random,,1,272,3165,1,0,1295733.7153403214
273,random,,1,273,3171,1,0,1259097.474762174
274,random,,1,274,3185,1,0,1250367.869293211
275,random,,1,275,3200,1,0,1243716.7146781413
