,estimated,correct,approx_estimated,approx_estimated2,same_cluster,len
660,1.822462699211383e-06,2.0920762864754e-06,2.726769766053926e-06,2.0502925503983494e-06,0.0,7
661,0.004842178947188923,0.005419447411146851,0.0064446717159449725,0.0049047064996097555,0.0,4
662,2.0239406603827524e-08,2.765459404656925e-08,3.546420742467435e-08,2.1420901836943874e-08,0.0,9
663,1.7594329054453556e-07,2.067967824524546e-07,2.833791078745083e-07,1.9312780188498807e-07,0.0,8
664,2.4175443811577988e-05,2.7892311249158117e-05,3.433648422142895e-05,2.7208818556494875e-05,0.0,6
665,5.743962526432053e-06,6.888141637032281e-06,9.418868270211148e-06,5.899793067816893e-06,0.0,7
666,1.4566200053272104e-08,1.7210704292602862e-08,2.493557500641037e-08,1.581765468075437e-08,0.0,9
667,0.00033359980505005707,0.0003840333661726798,0.00045442675120554543,0.00036675383293616784,0.0,5
668,0.00033135949161625355,0.0003661732568413549,0.0004560864230082432,0.00036275342635070013,0.0,5
669,3.180790153629724e-05,3.7551157890596275e-05,4.629099920006501e-05,3.4578626371570266e-05,0.0,6
670,0.0045769717069169685,0.005126041980638097,0.006048837435093446,0.00469510365774609,0.0,4
671,0.030038547237076645,0.03110505227522746,0.03603112772261551,0.034556688370485644,0.0,3
672,1.1076557761620784e-14,1.6120678897659178e-14,1.8376024375695668e-14,1.1402127429031371e-14,0.0,15
673,6.982877302955601e-15,1.0068099084041774e-14,1.1703762311431326e-14,7.262059874633941e-15,0.0,15
674,0.0005763037657814757,0.0006814731288233249,0.000833447742184025,0.0005718414346043612,0.0,5
675,9.6678166185877e-16,1.4354642248898445e-15,1.5427224887073318e-15,9.90816575146824e-16,0.0,16
676,2.55840838668023e-08,3.257355094574644e-08,4.50580478002521e-08,2.7336989438621885e-08,0.0,9
677,0.0004492161014530732,0.0005346408023419425,0.0006286543732300533,0.0004762353533445901,0.0,5
678,3.256592142504884e-06,4.0018279327263744e-06,5.1150217079990044e-06,3.4630075594982694e-06,0.0,7
679,3.7507207104009823e-17,5.592590606249128e-17,5.863584918027092e-17,3.886164396217232e-17,0.0,17
680,1.0539113273103534e-11,1.4647746267806868e-11,2.030548526069574e-11,1.1095463578352578e-11,0.0,12
681,1.4057586535252988e-08,1.8023639873701565e-08,2.4170332614984877e-08,1.537616714650231e-08,0.0,9
682,1.8875318529425298e-09,2.382146878505819e-09,3.5917688593197723e-09,1.9977152714146466e-09,0.0,10
683,0.004877629722846195,0.005442247137571656,0.0065294715347991635,0.004899806692916839,0.0,4
684,0.003480856428230678,0.003911911236519542,0.004459496778065125,0.003867671486770004,0.0,4
685,1.884244004464395e-09,2.5695998110651907e-09,3.529038441356763e-09,1.9746483803325653e-09,0.0,10
686,1.788898379460484e-07,2.302221908309701e-07,2.895112836770236e-07,1.9571045454558364e-07,0.0,8
687,1.8069534639462985e-14,2.8583679264560285e-14,2.9479977521001104e-14,1.8292012103772028e-14,0.0,15
688,0.003614738214363194,0.004043001816928647,0.00464847551318504,0.003963078942800385,0.0,4
689,2.138723541754117e-07,2.7860686878990746e-07,3.4899686256531393e-07,2.3003435671917438e-07,0.0,8
690,0.0003662390864267274,0.0004154068293501278,0.0005027347902937579,0.00039549656447000075,0.0,5
691,2.022558920135448e-11,2.9027030673984637e-11,3.8092346206040705e-11,2.0814683053215543e-11,0.0,12
692,6.9395324772279946e-15,1.0238773110007836e-14,1.1579043089512848e-14,7.184672925635063e-15,0.0,15
693,2.1030425641420286e-06,2.619707758672044e-06,3.198775520338984e-06,2.331577826845681e-06,0.0,7
694,1.2009146370746972e-11,1.721181314827127e-11,2.306616270756986e-11,1.2603972026691016e-11,0.0,12
695,2.3831531713522496e-07,3.230728255335497e-07,3.9372240037386756e-07,2.576410297955055e-07,0.0,8
696,4.798967653819855e-13,7.079989501521282e-13,8.948272593711982e-13,5.124849607024503e-13,0.0,13
697,7.351191252007556e-12,1.0434175438268566e-11,1.4364096478786446e-11,7.848928861838818e-12,0.0,12
698,5.69985994626651e-13,8.031151139229511e-13,1.0565224904203753e-12,6.050909617626348e-13,0.0,13
699,2.393772939299009e-13,3.713984337220448e-13,4.0393558363990217e-13,2.4129349810721156e-13,0.0,14
700,1.9774995190229202e-08,2.6830990742847326e-08,3.4759354893858094e-08,2.1135247727131244e-08,0.0,9
701,3.453955939672276e-06,4.373661155609121e-06,5.487014049860438e-06,3.664973402225793e-06,0.0,7
702,2.908219139609963e-07,3.846358961762537e-07,4.883099461097449e-07,3.0701170730910307e-07,0.0,8
703,9.688790917709462e-11,1.4104510788383664e-10,1.8820050345124447e-10,1.0385080526906085e-10,0.0,11
704,2.772362727372113e-11,4.025960645488792e-11,5.1564659232587235e-11,2.817631743836149e-11,0.0,12
705,9.03644933527687e-12,1.3331931079210989e-11,1.7471651152070556e-11,9.546980361346876e-12,0.0,12
706,9.611443712214845e-15,1.447188691105042e-14,1.5951015969931473e-14,9.897435538463023e-15,0.0,15
707,2.4030010212637927e-09,3.2798295326326926e-09,4.610996196606834e-09,2.4863530440298673e-09,0.0,10
708,0.0004244783765963418,0.0005082177514495699,0.0005927003496709112,0.00046033490635318485,0.0,5
709,0.0004282412837631086,0.0004923089334790539,0.0005965548649823904,0.0004587483290212893,0.0,5
710,3.453800467779905e-06,4.052634162427399e-06,5.429602777471516e-06,3.6686426122416453e-06,0.0,7
711,2.694791986807238e-07,3.3177918824469494e-07,4.484830298075646e-07,2.8671900288518537e-07,0.0,8
712,1.7116059468356776e-10,2.411224312662386e-10,3.439932911419337e-10,1.7951946986474693e-10,0.0,11
713,1.8423675701999737e-08,2.4286064896464887e-08,3.214600872605752e-08,1.979944532160111e-08,0.0,9
714,1.7245054021600827e-15,2.661469981017588e-15,2.7070842864404228e-15,1.7386302468256337e-15,0.0,16
715,1.357390989612638e-10,1.846911847604879e-10,2.68965650470239e-10,1.4319291994488646e-10,0.0,11
716,3.650714090088951e-05,4.251485159813133e-05,5.3592395951146495e-05,3.944397242788905e-05,0.0,6
717,0.00044556581170504756,0.0005067142015973839,0.0006234063637359463,0.0004713379806106712,0.0,5
718,1.2115909451447735e-13,1.7709042308654701e-13,2.097323582595038e-13,1.2528496235633806e-13,0.0,14
719,1.9741140978438167e-12,2.853825534158094e-12,3.521982046054828e-12,2.0171075607771547e-12,0.0,13
720,4.412267448590433e-06,5.46472567031778e-06,7.102935081538905e-06,4.503116798011831e-06,0.0,7
721,2.7798315458363933e-07,3.479472065088313e-07,4.627157880746375e-07,2.940640240705785e-07,0.0,8
722,3.3748876608745757e-06,4.033107325946994e-06,5.464193836454785e-06,3.5922953041798376e-06,0.0,7
723,0.000509002784376327,0.0005757722895234963,0.0007413296518034777,0.0005319717475745212,0.0,5
724,6.74002016355049e-05,8.097004213505343e-05,0.00010647096120037021,6.829305056012658e-05,0.0,6
725,1.5031559351381427e-09,1.8851829352405642e-09,2.815397610786725e-09,1.6138921613293361e-09,0.0,10
726,4.31498846242296e-10,5.902294720363851e-10,8.397175148215667e-10,4.3523073661902993e-10,0.0,11
727,7.91291514533396e-12,1.0512894002469242e-11,1.5412574194760833e-11,8.421845300966041e-12,0.0,12
728,0.0004163371456949863,0.0004683287323147175,0.0005800228730848515,0.0004418171640910725,0.0,5
729,0.0003662390864267274,0.0004044039133154558,0.0005027347902937579,0.00039549656447000075,0.0,5
730,0.0034283304132809427,0.00375720741999181,0.004381807643948445,0.0038026686046394166,0.0,4
731,0.0003726288299840464,0.0004200461216147877,0.0005130077656970236,0.0004028834689588136,0.0,5
732,0.032774122807017546,0.035023066662271146,0.03960840927475417,0.03600095755442659,0.0,3
733,0.0003726288299840464,0.0004341120841265067,0.0005130077656970236,0.0004028834689588136,0.0,5
734,2.6722626864416454e-05,3.1394015922334006e-05,3.827740370448982e-05,2.9622414868807736e-05,0.0,6
735,9.191590364372121e-10,1.1721492661501653e-09,1.6615820733019998e-09,9.985970579704733e-10,0.0,10
736,5.1957567332416803e-17,7.428660897412198e-17,8.094802278301743e-17,5.364931666912549e-17,0.0,17
737,1.4003620232404491e-11,1.8791814618522992e-11,2.6768571771888753e-11,1.462706797332318e-11,0.0,12
738,1.253334506406286e-12,1.7429354823966974e-12,2.271640871922357e-12,1.3010128723562673e-12,0.0,13
739,4.0854600418082954e-05,4.755642723713432e-05,6.0536238091069746e-05,4.3557760963313056e-05,0.0,6
740,3.316866671890663e-06,3.989682427935939e-06,5.225686469110758e-06,3.528007013494355e-06,0.0,7
741,0.04336726998491704,0.04523367163567367,0.05490102844083291,0.042259646750481016,0.0,3
742,2.4085388528993035e-14,3.714866594134459e-14,3.908683249808909e-14,2.4252963308530894e-14,0.0,15
743,3.883052821137021e-06,4.542062702646652e-06,6.166411171764468e-06,4.075738014576555e-06,0.0,7
744,4.336460013134585e-05,4.964825781009668e-05,6.466868843603637e-05,4.585622412833217e-05,0.0,6
745,0.00046868778358930186,0.0005385484438964613,0.0006592373724862059,0.0004905762655335557,0.0,5
746,0.00573628274814546,0.006115616057300969,0.007830783427714556,0.005539125606321343,0.0,4
747,2.6817014567262414e-11,3.8224967633453526e-11,5.010282294994044e-11,2.73775307546954e-11,0.0,12
748,5.1566490391009295e-05,6.174822871618871e-05,7.855885882701257e-05,5.2077850470422646e-05,0.0,6
749,9.259804993023761e-15,1.3727550667905238e-14,1.537782424103223e-14,9.541776174905582e-15,0.0,15
750,0.00040696814144273297,0.00044622181817922046,0.0005645683038656266,0.0004396513936788614,0.0,5
751,0.0035831260384010916,0.004006860431535527,0.004619826154499604,0.003990922797101092,0.0,4
752,2.6020967008823296e-12,3.955712849260626e-12,4.611550440221044e-12,2.641124553799124e-12,0.0,13
753,1.986325817815773e-07,2.371811942414896e-07,3.2704272249087674e-07,2.1535930856341854e-07,0.0,8
754,4.746257073637654e-05,5.676150298209902e-05,7.111822372900901e-05,5.025895495766891e-05,0.0,6
