,estimated,correct,approx_estimated,approx_estimated2,same_cluster,len
25,5.2631354498872285e-05,6.099655770295341e-05,8.285372960372959e-05,5.2214876033057854e-05,1.0,6
26,3.7945175659355753e-07,4.4688902049358367e-07,6.864634438340733e-07,3.811708183194946e-07,1.0,8
27,4.678056745054699e-06,5.361050583094375e-06,7.892375257592649e-06,4.6704950872841745e-06,1.0,7
28,0.04141934046345812,0.04279613815989366,0.05237637362637363,0.040748847926267276,1.0,3
29,1.6253895860295529e-10,2.0568063883518426e-10,2.998416646205254e-10,1.6660986789952486e-10,1.0,11
30,2.1785049340831754e-09,2.7413544697248033e-09,4.2758174033027835e-09,2.2201359594072146e-09,1.0,10
31,4.876740937555052e-07,5.676015637869482e-07,8.95120649170236e-07,4.831572155549198e-07,1.0,8
32,6.9816137420964875e-06,8.175943833031642e-06,1.2164392742281743e-05,6.672483541964532e-06,1.0,7
33,6.6137856872840995e-06,7.908539807526564e-06,1.1477310569950371e-05,6.360646644769657e-06,1.0,7
34,2.598473999443211e-09,3.3766741915491446e-09,5.09542962614849e-09,2.6457038443463314e-09,1.0,10
35,0.0006153365238479327,0.0006658142641945534,0.0009077190693921463,0.0005969703480876665,1.0,5
36,5.696703788725241e-07,6.917576247768045e-07,1.0579725004436893e-06,5.549647233369622e-07,1.0,8
37,2.598473999443211e-09,3.3483597079408066e-09,5.09542962614849e-09,2.6457038443463314e-09,1.0,10
38,3.4070826528118106e-08,4.4009496487440257e-08,6.60988486032206e-08,3.44347766168344e-08,1.0,9
39,7.247385232740411e-05,8.192572325342799e-05,0.00011687155464522329,6.875739644970413e-05,1.0,6
40,6.127480243511433e-06,7.701972390749609e-06,1.0500135676443292e-05,5.9500005014946925e-06,1.0,7
41,3.6582814852844734e-09,4.617616250129816e-09,6.992811220673008e-09,3.6308827491955998e-09,1.0,10
42,2.275273268543478e-09,2.9370938098636596e-09,4.48293159195728e-09,2.327676018900895e-09,1.0,10
43,0.005822227304596905,0.006223605987011147,0.008031966667833759,0.005499104910012709,1.0,4
44,6.514644741172453e-05,7.600183505815252e-05,0.00010470117653549606,6.243826103965964e-05,1.0,6
45,0.0007212073333690846,0.0007992608831368756,0.0010824032771961768,0.000677026454422243,1.0,5
46,2.830644349926869e-08,3.607170562472314e-08,5.406982640281637e-08,2.899595449741415e-08,1.0,9
47,5.359895269813555e-09,6.919875588370841e-09,1.0121422638983893e-08,5.255354062549328e-09,1.0,10
48,2.303896176191187e-08,2.9288118967528686e-08,4.329843435916312e-08,2.381168209686092e-08,1.0,9
49,5.558298444885495e-06,6.417088624220056e-06,9.51463733933505e-06,5.45043397961309e-06,1.0,7
50,0.04205929487179487,0.043895134156675,0.053001998001998,0.04072056975282781,1.0,3
51,0.040415606146304676,0.04180351053771568,0.05065662908520051,0.039891076665270205,1.0,3
52,2.811208507073512e-07,3.537345364406755e-07,4.908043202043938e-07,2.917606351200521e-07,1.0,8
53,5.384291260761071e-07,6.324419282161916e-07,1.0017980694962454e-06,5.246885758244055e-07,1.0,8
54,0.00048295361927075484,0.0005264001209109546,0.0006939779451317913,0.000486267922022112,1.0,5
55,6.870057437444493e-05,7.997562237171583e-05,0.00011076318947324864,6.54193359088464e-05,1.0,6
56,2.811208507073512e-07,3.5482651827311575e-07,4.908043202043938e-07,2.917606351200521e-07,1.0,8
57,0.005464775532473592,0.005877665918024268,0.007477187148515819,0.005215200503884107,1.0,4
58,6.161421664031395e-06,7.585815134497037e-06,1.062145062666802e-05,6.03611943146046e-06,1.0,7
59,4.289333665946062e-05,4.846080449412e-05,6.579774072081764e-05,4.3598219961856324e-05,1.0,6
60,2.1730626970576704e-08,2.724744936779469e-08,4.070983771064743e-08,2.2528678221322297e-08,1.0,9
61,2.1274513230402147e-08,2.695300735543106e-08,3.972065944420591e-08,2.2043012808842807e-08,1.0,9
62,8.73663558590505e-13,1.1293414938605566e-12,1.4335992697975881e-12,8.929784271498731e-13,1.0,13
63,3.123835531600016e-05,3.6113816699297964e-05,4.641544690127687e-05,3.333929228666071e-05,1.0,6
64,2.811208507073512e-07,3.489065615414154e-07,4.908043202043938e-07,2.917606351200521e-07,1.0,8
65,0.003080794319939682,0.003310363074549982,0.003926146727766161,0.0034656618451440373,1.0,4
66,1.2160880384292615e-10,1.5607695632046985e-10,2.263885350565013e-10,1.2579493903046002e-10,1.0,11
67,1.9636815810776984e-11,2.538026500456528e-11,3.3636560233092476e-11,1.985108472772671e-11,1.0,12
68,0.0003390594251223188,0.0003885475079188133,0.00046908751167860484,0.0003664080700246534,1.0,5
69,1.300172992468186e-12,1.7116575860777417e-12,2.1231352132876454e-12,1.3224852881348069e-12,1.0,13
70,1.0004149350591498e-11,1.3014241324854418e-11,1.742763809178342e-11,1.0285163464003331e-11,1.0,12
71,0.000547892023617481,0.0005947722264559004,0.0008006429221665908,0.0005404284155895673,1.0,5
72,5.267612800286055e-06,6.180658238211979e-06,8.971261525828028e-06,5.2041654366297195e-06,1.0,7
73,0.04329938035820389,0.04489323351769873,0.05513942307692308,0.04170595533498759,1.0,3
74,2.030256870322769e-09,2.561937328228212e-09,4.023558066313871e-09,2.0891551498168175e-09,1.0,10
75,0.0004988866788534492,0.0005406992494031248,0.0007204848372781065,0.0005045820799312419,1.0,5
76,5.163619660673712e-05,5.933669325823092e-05,8.07712221210742e-05,5.1366325981710594e-05,1.0,6
77,0.006373509591854179,0.00682744374566201,0.009011982248520711,0.005842245514300941,1.0,4
78,2.030256870322769e-09,2.5320463044219076e-09,4.023558066313871e-09,2.0891551498168175e-09,1.0,10
79,0.006312879882049029,0.006944565123981129,0.008858582326764144,0.005833088389670374,1.0,4
80,2.6843104056850768e-08,3.3152057419949624e-08,5.1069075300203875e-08,2.7636248967559088e-08,1.0,9
81,4.863215794440794e-06,5.883037259453172e-06,8.208326546435827e-06,4.824218468282371e-06,1.0,7
82,0.05429373953438125,0.05649240775585891,0.07242708333333334,0.04766129032258064,1.0,3
83,0.05148795648795648,0.05368558107966675,0.0673096903096903,0.04569752827817344,1.0,3
84,4.2894845207626565e-06,5.112494204418279e-06,7.140957721377304e-06,4.312280933477156e-06,1.0,7
85,0.03505859010270775,0.036464580313800427,0.0428959742180896,0.036728996809641964,1.0,3
86,0.004701113380584715,0.005279911744437812,0.006302677542237982,0.004696919708467052,1.0,4
87,0.005822227304596905,0.006410600869652404,0.008031966667833759,0.005499104910012709,1.0,4
88,0.00035666954454139813,0.00040935315445741544,0.0004964808470881344,0.00038106439282563955,1.0,5
89,6.161421664031395e-06,7.466178044887369e-06,1.062145062666802e-05,6.03611943146046e-06,1.0,7
90,2.655037746389155e-07,3.2828154402014113e-07,4.6185582331625767e-07,2.766561864428732e-07,1.0,8
91,5.090552980238166e-07,6.094795059825696e-07,9.436454070082447e-07,4.983138559701305e-07,1.0,8
92,0.00045922983483033053,0.0005225467529299825,0.0006566304464766003,0.0004671406805485017,1.0,5
93,0.004701113380584715,0.005044679677151922,0.006302677542237982,0.004696919708467052,1.0,4
94,6.514644741172453e-05,7.90189801560358e-05,0.00010470117653549606,6.243826103965964e-05,1.0,6
95,0.03210375816993464,0.033741264511837905,0.03875686813186813,0.03494239631336405,1.0,3
96,6.920091612952472e-07,8.48638029055107e-07,1.310837226778503e-06,6.622418375273261e-07,1.0,8
97,0.005218170543612044,0.005776279689369657,0.007108870150828191,0.005041360487087969,1.0,4
98,0.0007212073333690846,0.0008259874774288824,0.0010824032771961768,0.000677026454422243,1.0,5
99,0.03669000933706817,0.03825556601343796,0.04521634615384616,0.037686104218362285,1.0,3
100,2.598229994340677e-07,3.2501591562102527e-07,4.5063812885004463e-07,2.7043452565978564e-07,1.0,8
101,4.020969726076353e-06,4.9024692449675885e-06,6.6547047327083345e-06,4.064205388606067e-06,1.0,7
102,0.007221164711790692,0.007908801742986995,0.010262364907819455,0.006409987241396017,1.0,4
103,3.2477988549844475e-06,3.987860714184525e-06,5.275701069486854e-06,3.3676793935126803e-06,1.0,7
104,0.005123761496445935,0.005669127801064171,0.0069257267539015385,0.0049810732880549895,1.0,4
105,0.060562180243998426,0.06175283476972462,0.0817948717948718,0.05017369727047146,1.0,3
106,5.66183424639377e-06,6.473111226889663e-06,9.609718310247347e-06,5.604958455325717e-06,1.0,7
107,0.0006215156305542262,0.0006917234874009671,0.0009206449704142011,0.0006010313708637732,1.0,5
108,0.006226909478153694,0.006388712977403286,0.008653223699377545,0.005830658948441858,1.0,4
109,0.0005607855607678842,0.0006310078519651671,0.0008203706293706294,0.0005560893854748603,1.0,5
110,4.602950012559951e-06,5.3622450531298755e-06,7.744494243068439e-06,4.6507686823586745e-06,1.0,7
111,0.0007743003914545414,0.0008302342338872763,0.0011700648442466626,0.000722027794450344,1.0,5
112,5.6145755964335725e-05,6.256715337598325e-05,8.804887932580239e-05,5.5910998092816266e-05,1.0,6
113,0.0003390594251223188,0.00038016026642682986,0.00046908751167860484,0.0003664080700246534,1.0,5
114,2.1730626970576704e-08,2.7579393244495946e-08,4.070983771064743e-08,2.2528678221322297e-08,1.0,9
115,2.830644349926869e-08,3.532415921435421e-08,5.406982640281637e-08,2.899595449741415e-08,1.0,9
116,0.027822128851540614,0.02880054202367898,0.03300751879699248,0.03239388794567063,1.0,3
117,1.5530022655102569e-09,1.962934763485415e-09,3.109148027146728e-09,1.614365321787724e-09,1.0,10
118,2.5241379775783915e-10,3.2657844167681013e-10,4.590750645943124e-10,2.5508941849300425e-10,1.0,11
119,3.0954760580338487e-06,3.625237324626533e-06,4.998883531536233e-06,3.2395914315613883e-06,1.0,7
120,0.0034114659970260154,0.0037619508080906795,0.0043987118456131225,0.0037484081495264185,1.0,4
121,1.2955526130074425e-10,1.6740666882523956e-10,2.405141368957367e-10,1.336439638129725e-10,1.0,11
122,2.2896405113820727e-11,3.108581334881026e-11,3.867030936642385e-11,2.2821821921168172e-11,1.0,12
123,5.248198179866919e-05,5.877162985012655e-05,8.259366735027792e-05,5.1942240451855826e-05,1.0,6
124,6.2769366842623546e-06,7.362398703534666e-06,1.0878462324239623e-05,6.0661053370715154e-06,1.0,7
125,1.8184404927506254e-10,2.3142582760188101e-10,3.336806187525359e-10,1.8541280405893951e-10,1.0,11
126,2.439355846243545e-09,3.107464489256436e-09,4.764341159095303e-09,2.4737925249148686e-09,1.0,10
127,5.853799491235339e-06,6.85030226576586e-06,1.0071562123047846e-05,5.689797193954108e-06,1.0,7
128,4.7028242040978124e-07,5.847959453764421e-07,8.621156633404742e-07,4.6363883849512756e-07,1.0,8
129,3.379810001058169e-11,4.506177765169014e-11,5.6638152824473396e-11,3.342579510952528e-11,1.0,12
130,5.394439223855607e-07,6.897300253827901e-07,1.0013851849090738e-06,5.270935654767709e-07,1.0,8
131,3.647788695014686e-07,4.334494553476485e-07,6.522979974982519e-07,3.674862363253403e-07,1.0,8
132,3.6582814852844734e-09,4.759587046576941e-09,6.992811220673008e-09,3.6308827491955998e-09,1.0,10
133,0.03856460532931122,0.039525259983909274,0.04794361888111888,0.03880272952853598,1.0,3
134,1.5654422150977707e-10,2.0152887893285745e-10,2.8791144199417973e-10,1.5998072642146188e-10,1.0,11
135,3.198457365193515e-08,3.975172706045789e-08,6.179076875150033e-08,3.213951890509754e-08,1.0,9
136,3.683961451939409e-08,4.402881639303809e-08,7.194343421171141e-08,3.678675070096705e-08,1.0,9
137,0.004001460033844597,0.004308821004698151,0.005250024383900124,0.004162754105017384,1.0,4
138,4.289333665946062e-05,4.926887442007048e-05,6.579774072081764e-05,4.3598219961856324e-05,1.0,6
139,3.413355028720483e-06,3.9320540674209325e-06,5.5625090628435116e-06,3.5211367855649074e-06,1.0,7
140,0.004453141927642805,0.00474387479338378,0.005932306968179749,0.004496802273938532,1.0,4
141,0.00042538815972319806,0.0004792274699681018,0.0006026558944014566,0.00043555584939340854,1.0,5
142,3.061459300981462e-07,3.6141840312815433e-07,5.403741724774539e-07,3.124482390031506e-07,1.0,8
143,0.0006033786973586305,0.0006912157136405177,0.0008888029130632681,0.0005833592277941225,1.0,5
144,0.04205929487179487,0.04368884021628407,0.053001998001998,0.04072056975282781,1.0,3
145,4.051525325074325e-05,4.6077772456376444e-05,6.175949050949052e-05,4.1546635182998814e-05,1.0,6
146,2.1730626970576704e-08,2.8029007724295486e-08,4.070983771064743e-08,2.2528678221322297e-08,1.0,9
147,5.7877263130279594e-08,7.129850128478281e-08,1.1676851877007277e-07,5.6132047598670004e-08,1.0,9
148,2.805154243120469e-07,3.539806801328521e-07,4.90955621349438e-07,2.9032780204395603e-07,1.0,8
149,0.0005361340463569038,0.0006054605920890522,0.0007804577240940877,0.0005271711528694768,1.0,5
150,5.404496768464182e-05,6.44077906806806e-05,8.495468168195441e-05,5.3218847268434046e-05,1.0,6
151,0.035058590102707746,0.03608022359430706,0.0428959742180896,0.036728996809641964,1.0,3
152,7.245571118844076e-07,8.570263397353621e-07,1.3738624195763638e-06,6.989078077155786e-07,1.0,8
153,3.6159707330126567e-07,4.495905274398474e-07,6.499394033208087e-07,3.6648203220823696e-07,1.0,8
154,0.0006758816260855578,0.0007450641468137653,0.0010069056978524434,0.0006406003107335295,1.0,5
155,5.359895269813555e-09,7.101811095373395e-09,1.0121422638983893e-08,5.255354062549328e-09,1.0,10
156,0.004293821383160282,0.0046839515455270615,0.005708149542764927,0.0043932395549023725,1.0,4
157,0.005182083179704549,0.0055767953545598535,0.007020488387352293,0.0050457625515362235,1.0,4
158,0.00045947371756168917,0.0005045097622732234,0.000656557826788596,0.0004676329257334844,1.0,5
159,9.745844826498344e-05,0.00010629552678826313,0.00016171444072035786,9.02616264854027e-05,1.0,6
160,1.5530022655102569e-09,1.9867861299928667e-09,3.109148027146728e-09,1.614365321787724e-09,1.0,10
161,0.0034114659970260154,0.003665351178692698,0.0043987118456131225,0.0037484081495264185,1.0,4
162,3.7832918836722805e-05,4.337886768514943e-05,5.7286486792559665e-05,3.963730049854451e-05,1.0,6
163,1.2955526130074425e-10,1.6903954175829733e-10,2.405141368957367e-10,1.336439638129725e-10,1.0,11
164,2.0622581344155916e-08,2.589166336722944e-08,3.843723228338614e-08,2.149738230950163e-08,1.0,9
165,4.331750677514156e-06,5.1056769953772886e-06,7.239673106866784e-06,4.347887922437193e-06,1.0,7
166,3.365284080799952e-09,4.365626018636264e-09,6.492926854000478e-09,3.3713274049617873e-09,1.0,10
167,6.406923766868165e-07,8.204563167424419e-07,1.197884162165583e-06,6.186373382700167e-07,1.0,8
168,4.687944414183983e-11,6.24593766852303e-11,7.777335551075382e-11,4.589902948175634e-11,1.0,12
169,0.009273426661590098,0.010042262284807684,0.013652670057215512,0.007777451186227167,1.0,4
170,3.7095086216424994e-05,4.286196266752651e-05,5.626185555335353e-05,3.8550922761449074e-05,1.0,6
171,0.00042688440468760834,0.0004907837488688893,0.0006092783330030293,0.00044102207701149186,1.0,5
172,1.7480575639773387e-09,2.264366759305961e-09,3.46812321981013e-09,1.8007562872091058e-09,1.0,10
173,4.34296423613356e-08,5.459294073245554e-08,8.624478564955611e-08,4.3499480149201484e-08,1.0,9
174,0.004873977416154222,0.005401411993664169,0.0065445501244317805,0.004810293632464532,1.0,4
175,4.66663347357239e-08,5.836723516412773e-08,9.288995676687985e-08,4.6189803075263025e-08,1.0,9
176,5.375127770361079e-08,6.479939965013495e-08,1.0806229191683737e-07,5.286525247075557e-08,1.0,9
177,0.006425245609948509,0.007072743608380104,0.008989615384615384,0.006023556581986143,1.0,4
178,3.9217126219539866e-07,4.675897481270621e-07,7.05805732023151e-07,3.9358540613863714e-07,1.0,8
179,8.879804027980609e-06,1.0808080407949583e-05,1.5704879739456533e-05,8.42579165930526e-06,1.0,7
180,0.0006395725592179898,0.0006909275708065688,0.0009493383539537385,0.0006110872367855608,1.0,5
181,0.005545861450850831,0.005911923997111729,0.007595487352883803,0.005328325254422252,1.0,4
182,3.457073241925917e-07,4.0497691801455373e-07,6.153218274430396e-07,3.537396208679305e-07,1.0,8
183,0.046633297258297256,0.04855257665766717,0.05991758241758242,0.0432612548741581,1.0,3
184,7.554056622660422e-09,8.984449540676252e-09,1.3950099641198666e-08,7.243320967545462e-09,1.0,10
185,7.100753571048691e-06,8.611583067215936e-06,1.2471721046615139e-05,6.84685061935849e-06,1.0,7
186,6.50993306661465e-06,7.663177984852025e-06,1.1265969011788412e-05,6.258421966550145e-06,1.0,7
187,2.7721427421604904e-09,3.3520693404392093e-09,5.400428254669271e-09,2.804068516847506e-09,1.0,10
188,0.005087383696586172,0.005460074734054464,0.006888154301319981,0.00505080831408776,1.0,4
189,7.49243523191876e-06,8.65842523727031e-06,1.3220325543402467e-05,7.1748300667503195e-06,1.0,7
190,4.843252638428689e-05,5.466281137547273e-05,7.553060974113606e-05,4.8980493191019506e-05,1.0,6
191,0.000719679877644021,0.0008239878993038442,0.0010964077909270218,0.0006777395788568972,1.0,5
192,0.006173603253134333,0.006300248516319734,0.008593128025820332,0.005904891874868779,1.0,4
193,1.0045953898846193e-05,1.1611686815556005e-05,1.8193057895338223e-05,9.323191038348913e-06,1.0,7
194,0.00010378868567941303,0.00012039924221026085,0.00017560768524404886,9.412471825694965e-05,1.0,6
195,1.5516741106845166e-12,2.025062784337517e-12,2.5108203941782065e-12,1.5639715321322991e-12,1.0,13
196,5.1098653599684215e-06,6.0266204934695075e-06,8.686847826086957e-06,5.091427879570587e-06,1.0,7
197,9.486299060423156e-06,1.127835560750402e-05,1.708376846400562e-05,8.874813189608573e-06,1.0,7
198,2.7143182041153754e-09,3.4296495795018233e-09,5.305242424410716e-09,2.7546451049824867e-09,1.0,10
199,0.04143369974252327,0.04274385410149572,0.05240934065934066,0.040748847926267276,1.0,3
200,0.05498761655011655,0.056823049248648644,0.07304445554445554,0.04763301214914118,1.0,3
201,3.564507443319799e-08,4.584330398149096e-08,6.999269220807682e-08,3.595417212284306e-08,1.0,9
202,5.492375183327087e-07,7.12279366448613e-07,1.0240912405387933e-06,5.363413233067003e-07,1.0,8
203,4.850858625718141e-08,6.577982968133459e-08,9.753690569785247e-08,4.7537677266049785e-08,1.0,9
204,0.0008138559878854931,0.000871898344272356,0.0012586701631701629,0.0007476383951244287,1.0,5
205,0.0006650262560684555,0.0007662651062741687,0.0010002834319526625,0.0006318951439621832,1.0,5
206,5.7162500519896904e-05,6.562793586149531e-05,9.109487795857989e-05,5.6281468531468524e-05,1.0,6
207,1.0768607095074868e-06,1.2778687522912665e-06,2.1406665995977297e-06,9.975161352461854e-07,1.0,8
208,0.0008932012810940309,0.0009828313075571518,0.0013924568764568763,0.0008032503809040121,1.0,5
209,3.368343403025753e-08,4.1162319039471524e-08,6.582056134898239e-08,3.415206814113577e-08,1.0,9
210,4.2884078200309463e-07,5.335996017062901e-07,7.898798858416085e-07,4.2838350772748896e-07,1.0,8
211,0.001139049971570308,0.001306148738151163,0.0018251692307692305,0.0009812087353986796,1.0,5
212,0.00010378868567941303,0.00011617196030022279,0.00017560768524404886,9.412471825694965e-05,1.0,6
213,0.005860986230769948,0.006467142651213633,0.00807992007992008,0.005558561530847904,1.0,4
214,4.312431893178142e-08,5.5963123829412504e-08,8.588230868846255e-08,4.26468639833625e-08,1.0,9
215,4.964099417153499e-10,6.76859985157978e-10,8.723391044086061e-10,4.847235060979532e-10,1.0,11
216,0.004233005492043436,0.004530552869246968,0.005598459233074618,0.004342626195974925,1.0,4
217,5.263062265238472e-10,6.98840949294947e-10,9.220924236562097e-10,5.123694103384364e-10,1.0,11
218,0.032098550958845076,0.03342068292557359,0.03899008885850991,0.03529711375212224,1.0,3
219,6.598963189078668e-09,8.943543653876377e-09,1.2275457753647056e-08,6.37379537208597e-09,1.0,10
220,0.04368589743589744,0.044582490331444374,0.05529470529470529,0.04147465437788018,1.0,3
221,0.005411552199386969,0.005688919657393415,0.007372760375718955,0.005180316219577189,1.0,4
222,0.000380867520644153,0.0004172609228274112,0.0005343393448656608,0.0004031574423812001,1.0,5
223,3.831943857617974e-06,4.574720086745032e-06,6.330132753931381e-06,3.9459067395666496e-06,1.0,7
224,7.611716134495601e-07,9.280985240619487e-07,1.4708647046642384e-06,7.289055999442966e-07,1.0,8
225,6.0035878235628064e-05,7.260058907177499e-05,9.601777120315582e-05,5.862377622377621e-05,1.0,6
226,8.03456816620873e-10,9.941550368707665e-10,1.3837216076285979e-09,7.688780495148616e-10,1.0,11
227,3.491326118435951e-08,4.1924530280684645e-08,6.770642374342533e-08,3.5418735463089674e-08,1.0,9
228,4.3366444515411186e-05,5.026307255261896e-05,6.691215801742117e-05,4.466985645933014e-05,1.0,6
229,1.1185983193147809e-06,1.410886993789967e-06,2.2192729045279167e-06,1.043690687226329e-06,1.0,8
230,8.943964072347643e-05,0.00010571161504247072,0.00014887897764628532,8.36083916083916e-05,1.0,6
231,0.00035960569620783377,0.00040540437079119673,0.0005022777222777222,0.0003835342546309909,1.0,5
232,5.195599912929363e-09,6.775827734813649e-09,9.820775657812696e-09,5.099248899248899e-09,1.0,10
233,4.5919434307624456e-07,5.847149356849085e-07,8.408963480963483e-07,4.5658614026842147e-07,1.0,8
234,5.479067753170178e-09,7.444849895563653e-09,1.0311712076979568e-08,5.354158193816313e-09,1.0,10
235,0.00541155219938697,0.005658386287550575,0.007372760375718955,0.005180316219577189,1.0,4
236,0.03348583877995643,0.034741989589096064,0.04067307692307693,0.03577188940092166,1.0,3
237,8.223466412868163e-10,1.1249675516320494e-09,1.4207102166542497e-09,7.894311213214446e-10,1.0,11
238,3.76269275363938e-06,4.327539361283181e-06,6.192128579646783e-06,3.871603443039904e-06,1.0,7
239,0.003607919068082873,0.0038948426571333065,0.004696789040918595,0.0038988695757870423,1.0,4
240,7.700638485156477e-09,1.0308992738652032e-08,1.4239203430314543e-08,7.393432550355627e-09,1.0,10
241,3.520564570261429e-05,3.9109682038467934e-05,5.306229532950181e-05,3.695252116304748e-05,1.0,6
242,1.5652613467059857e-11,2.0417145831827286e-11,2.6962916120647216e-11,1.591254066136557e-11,1.0,12
243,1.317587187924179e-16,1.7292215448352e-16,1.7836335754795852e-16,1.3172772504346413e-16,1.0,17
244,1.664626963687924e-13,2.1863632639671758e-13,2.5593868752252893e-13,1.6737858803376455e-13,1.0,14
245,0.04162711494854352,0.04331059082215605,0.05225879889341428,0.04035802906770648,1.0,3
246,1.232811568630795e-16,1.664439365553326e-16,1.6703267617181162e-16,1.23359611203317e-16,1.0,17
247,0.04392712148962149,0.04532805939407285,0.0557165911012065,0.041677677161548125,1.0,3
248,2.5447555127257013e-08,3.0872499804674044e-08,4.833324056859819e-08,2.621108962011664e-08,1.0,9
249,2.3265194297887333e-12,3.0702674674580884e-12,3.74452168444291e-12,2.3324349800167903e-12,1.0,13
250,3.5022564156797955e-06,4.060752746835809e-06,5.727571756087862e-06,3.6189130236736137e-06,1.0,7
251,2.3852908989488777e-13,3.1542341567227615e-13,3.6444007837893567e-13,2.38336245029823e-13,1.0,14
252,6.382944695629776e-08,7.939172349873099e-08,1.2925467399541473e-07,6.21342943242053e-08,1.0,9
253,0.0006106074289087083,0.0006376909142656486,0.0008995641025641026,0.000605078720162519,1.0,5
254,7.092107313503992e-05,8.73367565245715e-05,0.00011462127732407452,6.78679997688262e-05,1.0,6
255,0.0374073026646556,0.03873204255837094,0.046417207792207794,0.0383357771260997,1.0,3
256,3.458803233553605e-12,4.833321955463224e-12,5.460339608139154e-12,3.401205328228648e-12,1.0,13
257,4.665217345610923e-09,5.76705167487014e-09,8.915624430439245e-09,4.629266531189608e-09,1.0,10
258,6.705284260823462e-05,8.2779661404247e-05,0.00010773903369357914,6.477836213373403e-05,1.0,6
259,0.007181062099243576,0.007902364748185524,0.01022979020979021,0.006499727062775561,1.0,4
260,2.0734895477424246e-12,2.6626949062486676e-12,3.352381490216491e-12,2.0881737410221622e-12,1.0,13
261,2.861329901539765e-11,3.7126525214139285e-11,4.8691609888154067e-11,2.8736032065140104e-11,1.0,12
262,3.924823088076186e-11,5.432089323563576e-11,6.540289531334519e-11,3.859843002099059e-11,1.0,12
263,0.051241639623992565,0.052953688815304746,0.06755681818181818,0.04607771260997067,1.0,3
264,7.539239416230704e-10,9.683709730077081e-10,1.3015603311211244e-09,7.232243561140765e-10,1.0,11
265,2.961885082910105e-07,3.568969828007568e-07,5.20674013300685e-07,3.0512628115801023e-07,1.0,8
266,5.944186068297997e-11,7.662209611926048e-11,9.766566311252683e-11,5.7638752000835495e-11,1.0,12
267,7.111108132477255e-08,8.838460217126042e-08,1.4245520734409625e-07,6.847995130487712e-08,1.0,9
268,1.0214350243119697e-08,1.366269419288567e-08,1.861414709296191e-08,9.665037913653297e-09,1.0,10
269,3.1867422341425565e-07,3.8299889088298396e-07,5.63536932564269e-07,3.2722325375342854e-07,1.0,8
270,0.003782264379401606,0.004227049305010838,0.004956339207351353,0.004022643213113615,1.0,4
271,0.03983516483516484,0.041265366754627754,0.049675324675324685,0.03940092165898618,1.0,3
272,9.389256713709703e-08,1.2080158907189392e-07,1.8469691405987703e-07,8.878605364302695e-08,1.0,9
273,0.0006388846336482428,0.0007047714738587978,0.0009457006993006994,0.0006256983240223464,1.0,5
274,3.352656080290582e-10,4.562111883094018e-10,5.962839142419178e-10,3.3133081857782906e-10,1.0,11
