,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,26,22.047257617728533,3.8474999999999997,24.09441655677969,5968,19.570658923255042,6176,24.09441655677969,26,barabasialbert,0.15,0.26842105263157895
1,4,76,75.4538382417262,7.3583437499999995,80.25487394490179,5772,68.57167062820116,5790,80.25487394490179,26,barabasialbert,0.15,0.26842105263157895
2,5,234,259.24350317999404,14.128019999999998,273.60830646295085,5440,254.1073690577046,5497,273.60830646295085,26,barabasialbert,0.15,0.26842105263157895
3,6,731,869.830175143401,26.490037499999996,930.2846175841847,5069,888.6443746777488,4926,930.2846175841847,26,barabasialbert,0.15,0.26842105263157895
4,7,1934,2801.7687746724287,47.682067499999995,2642.7594195691954,3727,2657.8712816751777,3702,2642.7594195691954,26,barabasialbert,0.15,0.26842105263157895
5,8,4775,8554.611107404435,81.35752767187498,6720.750095723185,2650,6946.602544961077,2541,6720.750095723185,26,barabasialbert,0.15,0.26842105263157895
6,9,10759,24493.202328568488,130.17204427499996,16656.00633677696,1728,16623.4048294477,1669,16656.00633677696,26,barabasialbert,0.15,0.26842105263157895
7,10,21973,65087.46239839068,193.3054857483749,31159.66145523859,918,34957.09839516118,941,31159.66145523859,26,barabasialbert,0.15,0.26842105263157895
8,11,40321,158825.86518267586,263.5983896568749,58073.168619080236,461,61742.55654246486,463,58073.168619080236,26,barabasialbert,0.15,0.26842105263157895
9,12,65048,351715.69881900446,326.2030072003827,71915.05079309299,173,104558.40536097442,197,71915.05079309299,26,barabasialbert,0.15,0.26842105263157895
10,13,90145,697166.0167683586,361.3325618219623,107943.0748520909,70,129452.59286255676,68,107943.0748520909,26,barabasialbert,0.15,0.26842105263157895
11,14,105154,1216371.2345195313,352.29924777641327,64425.196044155906,16,145292.09674068927,21,64425.196044155906,26,barabasialbert,0.15,0.26842105263157895
12,15,101783,1828398.0240988322,295.9313681321871,65065.657368110216,5,171222.29533426146,9,65065.657368110216,26,barabasialbert,0.15,0.26842105263157895
13,16,80055,2300533.698084879,208.07674321794406,35448.12697205333,2,0.0,0,35448.12697205333,26,barabasialbert,0.15,0.26842105263157895
14,17,48761,2324749.8422752465,117.50216087601545,138486.033746123,1,0.0,0,138486.033746123,26,barabasialbert,0.15,0.26842105263157895
15,18,21148,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,26,barabasialbert,0.15,0.26842105263157895
16,19,5588,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,26,barabasialbert,0.15,0.26842105263157895
17,20,534,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,26,barabasialbert,0.15,0.26842105263157895
