,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,32,22.047257617728533,3.8474999999999997,28.91261947546522,7266,22.232975933223674,7215,28.91261947546522,22,barabasialbert,0.15,0.26842105263157895
1,4,98,75.4538382417262,7.3583437499999995,101.50864427079982,6823,84.32828161636299,6641,101.50864427079982,22,barabasialbert,0.15,0.26842105263157895
2,5,292,259.24350317999404,14.128019999999998,320.4713218835782,6073,296.2167027866589,6074,320.4713218835782,22,barabasialbert,0.15,0.26842105263157895
3,6,791,869.830175143401,26.490037499999996,957.1510652798108,4836,914.0390480982571,4843,957.1510652798108,22,barabasialbert,0.15,0.26842105263157895
4,7,1920,2801.7687746724287,47.682067499999995,2346.8820733726902,3263,2499.537641154016,3409,2346.8820733726902,22,barabasialbert,0.15,0.26842105263157895
5,8,4075,8554.611107404435,81.35752767187498,4935.190965774567,1915,5250.962347456129,1936,4935.190965774567,22,barabasialbert,0.15,0.26842105263157895
6,9,7898,24493.202328568488,130.17204427499996,9637.249881347127,1014,11021.001908214635,1050,9637.249881347127,22,barabasialbert,0.15,0.26842105263157895
7,10,13929,65087.46239839068,193.3054857483749,15859.776224914465,489,19783.78395035721,527,15859.776224914465,22,barabasialbert,0.15,0.26842105263157895
8,11,21357,158825.86518267586,263.5983896568749,24993.283056420838,216,27433.639058147855,200,24993.283056420838,22,barabasialbert,0.15,0.26842105263157895
9,12,27519,351715.69881900446,326.2030072003827,27369.505792585238,78,33474.34979134402,74,27369.505792585238,22,barabasialbert,0.15,0.26842105263157895
10,13,29364,697166.0167683586,361.3325618219623,23340.239703896088,22,29962.278549347357,21,23340.239703896088,22,barabasialbert,0.15,0.26842105263157895
11,14,25816,1216371.2345195313,352.29924777641327,14412.658443789664,4,29179.55692335842,8,14412.658443789664,22,barabasialbert,0.15,0.26842105263157895
12,15,18316,1828398.0240988322,295.9313681321871,14000.598482607109,1,22364.308850180707,2,14000.598482607109,22,barabasialbert,0.15,0.26842105263157895
13,16,9692,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,22,barabasialbert,0.15,0.26842105263157895
14,17,3292,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,22,barabasialbert,0.15,0.26842105263157895
15,18,604,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,22,barabasialbert,0.15,0.26842105263157895
16,19,42,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,22,barabasialbert,0.15,0.26842105263157895
17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,22,barabasialbert,0.15,0.26842105263157895
