,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,18,22.047257617728533,3.8474999999999997,15.987947105932747,3897,12.429924899224101,3918,15.987947105932747,37,barabasialbert,0.15,0.26842105263157895
1,4,100,75.4538382417262,7.3583437499999995,108.17478471691928,8001,91.34662185937748,7893,108.17478471691928,37,barabasialbert,0.15,0.26842105263157895
2,5,258,259.24350317999404,14.128019999999998,294.67653630286986,5367,269.2559704430922,5382,294.67653630286986,37,barabasialbert,0.15,0.26842105263157895
3,6,891,869.830175143401,26.490037499999996,1127.061722521351,5704,1056.9623422780649,5647,1127.061722521351,37,barabasialbert,0.15,0.26842105263157895
4,7,2362,2801.7687746724287,47.682067499999995,2969.150589921626,3657,3037.6288000168374,3672,2969.150589921626,37,barabasialbert,0.15,0.26842105263157895
5,8,6081,8554.611107404435,81.35752767187498,7706.320631133757,2578,8521.131670038934,2695,7706.320631133757,37,barabasialbert,0.15,0.26842105263157895
6,9,13763,24493.202328568488,130.17204427499996,17412.781272733268,1471,20039.013958979354,1519,17412.781272733268,37,barabasialbert,0.15,0.26842105263157895
7,10,27286,65087.46239839068,193.3054857483749,31940.246622949842,777,36279.295264770735,765,31940.246622949842,37,barabasialbert,0.15,0.26842105263157895
8,11,47103,158825.86518267586,263.5983896568749,58254.04473647361,354,61955.23020832226,324,58254.04473647361,37,barabasialbert,0.15,0.26842105263157895
9,12,67674,351715.69881900446,326.2030072003827,79194.594396804,141,77043.37592739049,125,79194.594396804,37,barabasialbert,0.15,0.26842105263157895
10,13,80689,697166.0167683586,361.3325618219623,91510.33590796946,41,118453.07251894427,46,91510.33590796946,37,barabasialbert,0.15,0.26842105263157895
11,14,74159,1216371.2345195313,352.29924777641327,69428.41589373285,8,94888.42667611557,13,69428.41589373285,37,barabasialbert,0.15,0.26842105263157895
12,15,51639,1828398.0240988322,295.9313681321871,109315.72629783969,4,30397.94410830844,1,109315.72629783969,37,barabasialbert,0.15,0.26842105263157895
13,16,24984,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,37,barabasialbert,0.15,0.26842105263157895
14,17,6606,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,37,barabasialbert,0.15,0.26842105263157895
15,18,638,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,37,barabasialbert,0.15,0.26842105263157895
16,19,0,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,37,barabasialbert,0.15,0.26842105263157895
17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,37,barabasialbert,0.15,0.26842105263157895
