,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,27,22.047257617728533,3.8474999999999997,25.932002449416,6458,19.528108913758555,6280,25.932002449416,18,barabasialbert,0.15,0.26842105263157895
1,4,83,75.4538382417262,7.3583437499999995,89.60360477299376,6832,74.57636578473941,6651,89.60360477299376,18,barabasialbert,0.15,0.26842105263157895
2,5,245,259.24350317999404,14.128019999999998,294.7013580541456,5975,263.96799226290483,5801,294.7013580541456,18,barabasialbert,0.15,0.26842105263157895
3,6,690,869.830175143401,26.490037499999996,869.1793213019062,4668,859.1663668763924,4751,869.1793213019062,18,barabasialbert,0.15,0.26842105263157895
4,7,1844,2801.7687746724287,47.682067499999995,2355.9730633324893,3449,2506.788138036069,3571,2355.9730633324893,18,barabasialbert,0.15,0.26842105263157895
5,8,4393,8554.611107404435,81.35752767187498,5761.185506635217,2217,6393.082970435458,2288,5761.185506635217,18,barabasialbert,0.15,0.26842105263157895
6,9,9536,24493.202328568488,130.17204427499996,11488.457046626698,1246,15055.27588498931,1390,11488.457046626698,18,barabasialbert,0.15,0.26842105263157895
7,10,18760,65087.46239839068,193.3054857483749,23743.11275183127,687,29692.518708081723,719,23743.11275183127,18,barabasialbert,0.15,0.26842105263157895
8,11,32819,158825.86518267586,263.5983896568749,36793.02168459338,286,49641.95754732389,347,36793.02168459338,18,barabasialbert,0.15,0.26842105263157895
9,12,50317,351715.69881900446,326.2030072003827,53116.39758178482,118,66316.12248718059,137,53116.39758178482,18,barabasialbert,0.15,0.26842105263157895
10,13,66749,697166.0167683586,361.3325618219623,68090.99323989204,46,84576.85950410542,50,68090.99323989204,18,barabasialbert,0.15,0.26842105263157895
11,14,75286,1216371.2345195313,352.29924777641327,48961.1423758574,12,97409.01580633795,13,48961.1423758574,18,barabasialbert,0.15,0.26842105263157895
12,15,70783,1828398.0240988322,295.9313681321871,89775.99280972342,4,10124.077914714708,1,89775.99280972342,18,barabasialbert,0.15,0.26842105263157895
13,16,53551,2300533.698084879,208.07674321794406,46804.93085363885,1,80796.47873814717,1,46804.93085363885,18,barabasialbert,0.15,0.26842105263157895
14,17,31115,2324749.8422752465,117.50216087601545,177950.60581001802,1,0.0,0,177950.60581001802,18,barabasialbert,0.15,0.26842105263157895
15,18,12623,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,18,barabasialbert,0.15,0.26842105263157895
16,19,2886,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,18,barabasialbert,0.15,0.26842105263157895
17,20,182,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,18,barabasialbert,0.15,0.26842105263157895
