,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,26,22.047257617728533,3.8474999999999997,23.611292675348714,5983,18.957018504274807,6106,23.611292675348714,20,barabasialbert,0.15,0.26842105263157895
1,4,84,75.4538382417262,7.3583437499999995,87.90190528357033,6316,77.43186536609157,6464,87.90190528357033,20,barabasialbert,0.15,0.26842105263157895
2,5,284,259.24350317999404,14.128019999999998,331.36305977485586,6279,303.9487198227928,6205,331.36305977485586,20,barabasialbert,0.15,0.26842105263157895
3,6,852,869.830175143401,26.490037499999996,1032.8291962222463,5060,1046.5961137538359,5138,1032.8291962222463,20,barabasialbert,0.15,0.26842105263157895
4,7,2316,2801.7687746724287,47.682067499999995,2955.786010675078,3706,2964.432964138084,3576,2955.786010675078,20,barabasialbert,0.15,0.26842105263157895
5,8,5483,8554.611107404435,81.35752767187498,7053.665671680364,2330,7355.528940421156,2279,7053.665671680364,20,barabasialbert,0.15,0.26842105263157895
6,9,11173,24493.202328568488,130.17204427499996,14662.980072371314,1294,14981.067576306015,1232,14662.980072371314,20,barabasialbert,0.15,0.26842105263157895
7,10,19513,65087.46239839068,193.3054857483749,25793.847993639683,652,28243.004013755024,614,25793.847993639683,20,barabasialbert,0.15,0.26842105263157895
8,11,29198,158825.86518267586,263.5983896568749,35626.206100048126,251,37095.792618250736,245,35626.206100048126,20,barabasialbert,0.15,0.26842105263157895
9,12,37122,351715.69881900446,326.2030072003827,46701.5861899033,98,52584.250256478765,93,46701.5861899033,20,barabasialbert,0.15,0.26842105263157895
10,13,39284,697166.0167683586,361.3325618219623,49200.349003319614,26,50155.98700507087,32,49200.349003319614,20,barabasialbert,0.15,0.26842105263157895
11,14,33626,1216371.2345195313,352.29924777641327,30372.622582315493,5,72846.69700490948,16,30372.622582315493,20,barabasialbert,0.15,0.26842105263157895
12,15,22808,1828398.0240988322,295.9313681321871,0.0,0,0.0,0,1828398.0240988322,20,barabasialbert,0.15,0.26842105263157895
13,16,11779,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,20,barabasialbert,0.15,0.26842105263157895
14,17,4274,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,20,barabasialbert,0.15,0.26842105263157895
15,18,762,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,20,barabasialbert,0.15,0.26842105263157895
16,19,0,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,20,barabasialbert,0.15,0.26842105263157895
17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,20,barabasialbert,0.15,0.26842105263157895
