,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,25,22.047257617728533,3.8474999999999997,23.278710289279374,5826,18.173382266147367,5813,23.278710289279374,47,barabasialbert,0.15,0.26842105263157895
1,4,91,75.4538382417262,7.3583437499999995,94.88759422284978,6576,79.64697699270485,6464,94.88759422284978,47,barabasialbert,0.15,0.26842105263157895
2,5,278,259.24350317999404,14.128019999999998,318.0836002575325,6107,295.0765789043886,6125,318.0836002575325,47,barabasialbert,0.15,0.26842105263157895
3,6,807,869.830175143401,26.490037499999996,961.6303823532218,4825,959.5775306494855,4935,961.6303823532218,47,barabasialbert,0.15,0.26842105263157895
4,7,2198,2801.7687746724287,47.682067499999995,2810.444636562414,3705,2768.7799951140455,3629,2810.444636562414,47,barabasialbert,0.15,0.26842105263157895
5,8,5205,8554.611107404435,81.35752767187498,6497.104386581927,2297,6996.055871576104,2339,6497.104386581927,47,barabasialbert,0.15,0.26842105263157895
6,9,11194,24493.202328568488,130.17204427499996,14727.97069831821,1440,15925.750474972976,1405,14727.97069831821,47,barabasialbert,0.15,0.26842105263157895
7,10,21385,65087.46239839068,193.3054857483749,26156.316810884404,722,29198.533964638846,739,26156.316810884404,47,barabasialbert,0.15,0.26842105263157895
8,11,35500,158825.86518267586,263.5983896568749,40830.41983020918,317,49565.01057891638,348,40830.41983020918,47,barabasialbert,0.15,0.26842105263157895
9,12,51392,351715.69881900446,326.2030072003827,49282.84895979863,121,63291.94242801063,131,49282.84895979863,47,barabasialbert,0.15,0.26842105263157895
10,13,63967,697166.0167683586,361.3325618219623,63639.30678546329,44,77963.50502885043,53,63639.30678546329,47,barabasialbert,0.15,0.26842105263157895
11,14,67082,1216371.2345195313,352.29924777641327,67601.91186913126,16,82099.07308677502,16,67601.91186913126,47,barabasialbert,0.15,0.26842105263157895
12,15,57686,1828398.0240988322,295.9313681321871,49721.49455525504,4,64416.474369824966,3,49721.49455525504,47,barabasialbert,0.15,0.26842105263157895
13,16,38751,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,47,barabasialbert,0.15,0.26842105263157895
14,17,18649,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,47,barabasialbert,0.15,0.26842105263157895
15,18,5500,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,47,barabasialbert,0.15,0.26842105263157895
16,19,772,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,47,barabasialbert,0.15,0.26842105263157895
17,20,32,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,47,barabasialbert,0.15,0.26842105263157895
