,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,36,22.047257617728533,3.8474999999999997,31.980510064940205,7644,24.712087835607623,7659,31.980510064940205,17,barabasialbert,0.15,0.26842105263157895
1,4,110,75.4538382417262,7.3583437499999995,111.00822327304937,7110,92.9401508758954,7042,111.00822327304937,17,barabasialbert,0.15,0.26842105263157895
2,5,311,259.24350317999404,14.128019999999998,321.59804088433987,5510,306.0142484487202,5714,321.59804088433987,17,barabasialbert,0.15,0.26842105263157895
3,6,834,869.830175143401,26.490037499999996,972.2971802467353,4379,905.1076075017046,4376,972.2971802467353,17,barabasialbert,0.15,0.26842105263157895
4,7,2090,2801.7687746724287,47.682067499999995,2612.6774704306304,3139,2542.7581877546413,3034,2612.6774704306304,17,barabasialbert,0.15,0.26842105263157895
5,8,4705,8554.611107404435,81.35752767187498,6000.84504878337,1990,6306.178924968469,1961,6000.84504878337,17,barabasialbert,0.15,0.26842105263157895
6,9,9653,24493.202328568488,130.17204427499996,12940.36217054794,1158,13460.945891589998,1139,12940.36217054794,17,barabasialbert,0.15,0.26842105263157895
7,10,17747,65087.46239839068,193.3054857483749,23193.19386676346,641,23752.42109898088,590,23193.19386676346,17,barabasialbert,0.15,0.26842105263157895
8,11,28781,158825.86518267586,263.5983896568749,35966.93782996929,261,40837.34626433122,287,35966.93782996929,17,barabasialbert,0.15,0.26842105263157895
9,12,40554,351715.69881900446,326.2030072003827,49455.48323735305,113,64346.53304350555,146,49455.48323735305,17,barabasialbert,0.15,0.26842105263157895
10,13,48825,697166.0167683586,361.3325618219623,74171.97695552392,40,61207.326220456045,39,74171.97695552392,17,barabasialbert,0.15,0.26842105263157895
11,14,48074,1216371.2345195313,352.29924777641327,61024.001145318114,10,66252.29688788988,11,61024.001145318114,17,barabasialbert,0.15,0.26842105263157895
12,15,36333,1828398.0240988322,295.9313681321871,58227.29059596174,5,24851.31101482227,2,58227.29059596174,17,barabasialbert,0.15,0.26842105263157895
13,16,19414,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,17,barabasialbert,0.15,0.26842105263157895
14,17,6272,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,17,barabasialbert,0.15,0.26842105263157895
15,18,894,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,17,barabasialbert,0.15,0.26842105263157895
16,19,30,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,17,barabasialbert,0.15,0.26842105263157895
17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,17,barabasialbert,0.15,0.26842105263157895
