,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,26,22.047257617728533,3.8474999999999997,24.148802707987873,5488,19.077402058252197,5558,24.148802707987873,39,barabasialbert,0.15,0.26842105263157895
1,4,88,75.4538382417262,7.3583437499999995,91.03720062723218,6429,77.66737710346622,6358,91.03720062723218,39,barabasialbert,0.15,0.26842105263157895
2,5,268,259.24350317999404,14.128019999999998,300.5417912104975,5597,278.170423150301,5619,300.5417912104975,39,barabasialbert,0.15,0.26842105263157895
3,6,794,869.830175143401,26.490037499999996,939.2094663162072,4853,951.8854243023097,4873,939.2094663162072,39,barabasialbert,0.15,0.26842105263157895
4,7,2116,2801.7687746724287,47.682067499999995,2636.442755064416,3602,2820.268581383146,3735,2636.442755064416,39,barabasialbert,0.15,0.26842105263157895
5,8,5284,8554.611107404435,81.35752767187498,7064.490272666302,2637,7318.650239719263,2568,7064.490272666302,39,barabasialbert,0.15,0.26842105263157895
6,9,12028,24493.202328568488,130.17204427499996,16170.067638761746,1638,18119.649214756348,1628,16170.067638761746,39,barabasialbert,0.15,0.26842105263157895
7,10,24504,65087.46239839068,193.3054857483749,32472.181498587026,952,33609.25599514222,842,32472.181498587026,39,barabasialbert,0.15,0.26842105263157895
8,11,44729,158825.86518267586,263.5983896568749,58588.83199938042,476,64782.93072269072,449,58588.83199938042,39,barabasialbert,0.15,0.26842105263157895
9,12,71962,351715.69881900446,326.2030072003827,90313.55211163698,211,114856.14602479365,235,90313.55211163698,39,barabasialbert,0.15,0.26842105263157895
10,13,101329,697166.0167683586,361.3325618219623,119364.65905148382,78,143579.43055891796,92,119364.65905148382,39,barabasialbert,0.15,0.26842105263157895
11,14,123939,1216371.2345195313,352.29924777641327,138020.79055993498,27,117757.64606835274,27,138020.79055993498,39,barabasialbert,0.15,0.26842105263157895
12,15,128430,1828398.0240988322,295.9313681321871,155947.15932725676,9,219209.4949662407,11,155947.15932725676,39,barabasialbert,0.15,0.26842105263157895
13,16,109078,2300533.698084879,208.07674321794406,129833.79015515264,3,191073.25971837805,5,129833.79015515264,39,barabasialbert,0.15,0.26842105263157895
14,17,71763,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,39,barabasialbert,0.15,0.26842105263157895
15,18,32416,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,39,barabasialbert,0.15,0.26842105263157895
16,19,8531,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,39,barabasialbert,0.15,0.26842105263157895
17,20,952,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,39,barabasialbert,0.15,0.26842105263157895
