,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,23,22.047257617728533,3.8474999999999997,21.13054036720157,4650,16.70200572205535,4710,21.13054036720157,28,barabasialbert,0.15,0.26842105263157895
1,4,81,75.4538382417262,7.3583437499999995,84.48619202382719,5813,70.43754520198817,5709,84.48619202382719,28,barabasialbert,0.15,0.26842105263157895
2,5,261,259.24350317999404,14.128019999999998,307.69508319960323,6174,280.53173053836963,6053,307.69508319960323,28,barabasialbert,0.15,0.26842105263157895
3,6,754,869.830175143401,26.490037499999996,958.3209951444393,5199,886.0657717565498,4951,958.3209951444393,28,barabasialbert,0.15,0.26842105263157895
4,7,2163,2801.7687746724287,47.682067499999995,2762.958680788333,3996,2741.4953612047057,3932,2762.958680788333,28,barabasialbert,0.15,0.26842105263157895
5,8,5640,8554.611107404435,81.35752767187498,7413.956027912902,2783,8264.574829871966,2890,7413.956027912902,28,barabasialbert,0.15,0.26842105263157895
6,9,13384,24493.202328568488,130.17204427499996,16555.273527984402,1665,19713.03370117472,1816,16555.273527984402,28,barabasialbert,0.15,0.26842105263157895
7,10,28946,65087.46239839068,193.3054857483749,34541.69306806826,934,46100.597810543906,1060,34541.69306806826,28,barabasialbert,0.15,0.26842105263157895
8,11,56757,158825.86518267586,263.5983896568749,66159.47480605377,458,84541.21639844807,515,66159.47480605377,28,barabasialbert,0.15,0.26842105263157895
9,12,98276,351715.69881900446,326.2030072003827,97785.2471207861,194,149143.05390732622,241,97785.2471207861,28,barabasialbert,0.15,0.26842105263157895
10,13,146912,697166.0167683586,361.3325618219623,160513.08523690028,98,219458.61026347688,91,160513.08523690028,28,barabasialbert,0.15,0.26842105263157895
11,14,185639,1216371.2345195313,352.29924777641327,181471.57527136477,29,143633.0092186774,21,181471.57527136477,28,barabasialbert,0.15,0.26842105263157895
12,15,191882,1828398.0240988322,295.9313681321871,157489.26684884328,7,133671.68662918615,10,157489.26684884328,28,barabasialbert,0.15,0.26842105263157895
13,16,155142,2300533.698084879,208.07674321794406,0.0,0,144690.47881475312,1,2300533.698084879,28,barabasialbert,0.15,0.26842105263157895
14,17,90447,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,28,barabasialbert,0.15,0.26842105263157895
15,18,32892,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,28,barabasialbert,0.15,0.26842105263157895
16,19,5567,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,28,barabasialbert,0.15,0.26842105263157895
17,20,262,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,28,barabasialbert,0.15,0.26842105263157895
